,GSM246528,GSM246538,GSM246553,GSM246563,GSM246628,GSM246633,GSM246641,GSM246668,GSM246669
DCTPP1,-0.35514047992771935,-0.29660238873523337,-0.2967043162816169,1.6189168289876343,-0.6018917473788236,-0.4351134056990807,0.38712456022894687,-0.4001769118175624,-0.5348536871849491
ACP1,-0.285559927832251,-0.3478246811302636,-0.4417378932316399,0.025703206499552954,-0.1499281551192808,-0.43510619045452636,-0.5940872961910002,-0.7109876120274249,0.2757404482315953
ATP5C1,-0.3642782889800982,-0.0998175447655902,-0.39846304092484564,-0.4135530973240788,0.03905617661874251,-0.3936039087950336,-0.6083745028068711,-0.7898623605388931,1.0703919147383032
DMBT1,-0.3471199681657448,0.29298835717924987,-0.32349099663150555,-0.3728140628557495,-0.43281342821533675,-0.3348265491100625,-0.3756256852828963,-0.031062355106909835,-0.6557516333271588
ITIH2,-0.3471396391534386,0.31627541633433237,-0.2230161257410223,-0.37280279087121165,-0.40539857769430737,-0.3348265491100625,-0.382009807674942,-0.3501375937234843,0.06322960836508515
SCML1,-0.3471396391534386,0.24899368157064028,-0.3278064847503505,-0.3727937732835381,-0.37912292804199693,-0.3348347952915255,-0.3821055803621836,-0.4406005845075821,-0.35165180549104874
NEIL3,-0.3471199681657448,0.6673549517441729,-0.03310452840826935,-0.37280279087121165,-0.3620312938654941,-0.3348430414729618,-0.3820925204504029,-0.378571269083329,-0.2844942530196877
SLC6A12,-0.347109476972249,-0.35721184912789394,-0.2952003415689781,-0.37310938884493333,-0.4303640119593231,-0.33511928855417555,-0.3799223982118497,-0.47354016347499295,-0.39674276857686114
CYLC1,-0.3471396391534386,1.310228611332895,-0.32781490247450634,-0.37280279087121165,-0.36212450690796966,-0.33485128765436384,-0.3910211424281123,-0.5578857178617945,0.10886172408631602
HIST1H3F,-0.34709767437952316,0.8023009753574297,-0.21363860953583833,-0.3728140628557495,-0.3514283049819389,-0.33511928855417555,-0.3691392557204655,-0.2295867683121566,-0.9180666449086201
SYT13,-0.34709767437952316,0.829038426397257,-0.30226004049165595,-0.37276446612336994,-0.3892701832680916,-0.33485128765436384,-0.3712375508800209,-0.4448365254137036,0.016926484421358585
GPR183,-0.34709767437952316,0.4490411638103088,-0.32781490247450634,-0.325536871640309,-0.36583231402260485,-0.3348430414729618,-0.35609672997168434,-0.6098938594426214,-0.5006846461673222
SLITRK3,-0.3471199681657448,-0.230049493420214,0.03217568666337897,-0.37280279087121165,-0.3982962871505577,-0.33512753473553186,-0.37685767105491225,-0.6539226218567418,-0.29453398457154223
GCNT2,-0.3471396391534386,0.18267848306173917,-0.32439309664674365,-0.3728140628557495,-0.3827530520562269,-0.33511928855417555,-0.38006605727203535,0.06192696127324356,-0.5168657417448029
ZNF717,-0.3471199681657448,1.2695249512722344,-0.29097321658512343,-0.3727937732835381,-0.3541288962774896,-0.33513578091685764,-0.364566102491773,-0.12354406363356688,0.2087598140897378
SCN10A,-0.34712914796002037,0.6669671257261791,-0.2616891054705396,-0.37280279087121165,-0.423707086184175,-0.3348430414729618,-0.3744698822266014,-0.3481588252796026,-0.32287238208502794
CXCR6,-0.3471396391534386,-0.19123364663487466,-0.27394403166835013,-0.37280279087121165,-0.40002590115964176,-0.3348430414729618,-0.3756996914988943,-0.45948021851239973,-0.159021111794003
SNAP91,-0.34712914796002037,-0.23729819123410065,-0.2769421706384679,-0.37280279087121165,-0.3788407000865023,-0.33481211829242025,-0.3753731934782733,-0.425509684765645,-0.027401350600969186
PPP2R2B,-0.3471199681657448,-0.05263485548814711,-0.2384348405225499,-0.37280279087121165,-0.38950321530983023,-0.3348430414729618,-0.37583464400738353,-0.4615446308079428,-0.36603321031271546
FERMT1,-0.347109476972249,-0.23133677442924305,-0.2570957815044393,-0.37280279087121165,-0.3764508245779883,-0.33485128765436384,-0.3394670477711858,-0.4312236674668698,-0.29544690287700043
FAIM2,-0.34709767437952316,-0.25815853232000047,-0.25978808146843024,-0.3727937732835381,-0.3817302996946744,-0.3348265491100625,-0.3769556204439707,-0.4183792475256594,-0.39129135536446136
COL14A1,-0.3471501303468181,-0.35952708913440534,-0.26035067240046494,-0.3727937732835381,-0.3881360939707682,-0.3348430414729618,-0.37209297605387726,-0.43798725909203606,-0.3098662670308747
IL3,-0.34716062154016364,-0.31641397231524576,-0.25964357556313594,-0.37280279087121165,-0.38587568275400097,-0.3348430414729618,-0.3724891271196588,-0.45252386652095233,-0.35294885905277434
BTBD7,-0.3471501303468181,-0.32331612222255246,-0.26035067240046494,-0.3727937732835381,-0.3841331202919541,-0.3348347952915255,-0.3766661255770232,-0.4547703567946997,-0.319614332877319
PHYHIP,-0.3471199681657448,-0.3317602351901076,-0.26037031397795407,-0.3728140628557495,-0.38562452592301877,-0.3348430414729618,-0.36613547137388974,-0.44780328872719044,-0.2954635013912689
NECAB2,-0.34709767437952316,-0.3126714814207617,-0.2603590902194022,-0.3727937732835381,-0.38560899044856434,-0.33513578091685764,-0.3746636044026862,-0.4527943022255787,-0.29544690287700043
TPH1,-0.3471199681657448,-0.30940626594674614,-0.26038995555530825,-0.3727937732835381,-0.385655596871803,-0.33485128765436384,-0.3747724370823396,-0.4514501563147945,-0.29544690287700043
KRT20,-0.3471199681657448,-0.3138876190231553,-0.26035067240046494,-0.3727937732835381,-0.38562452592301877,-0.33485128765436384,-0.3746396612128189,-0.4513510857892294,-0.29544690287700043
VGLL1,-0.3471396391534386,-0.3247158262333497,-0.2603590902194022,-0.37280279087121165,-0.38560899044856434,-0.3348347952915255,-0.3711156582297788,-0.4506415265535511,-0.29544690287700043
PITX2,-0.3471199681657448,-0.31425016567439773,-0.26035067240046494,-0.37108268568525915,-0.38562452592301877,-0.3348193337012566,-0.37652028981014957,-0.4512332721867936,-0.2954137058484281
CHRND,-0.3471199681657448,-0.319594285337251,-0.26033103082285125,-0.3731567311792992,-0.38562452592301877,-0.3348347952915255,-0.3734816813806165,-0.45131895480722817,-0.29544690287700043
KCNE1L,-0.3471396391534386,-0.3174029442242419,-0.26034085161167364,-0.3641797147695931,-0.38559086572831,-0.3348347952915255,-0.37328795917849067,-0.4519428313492741,-0.29544690287700043
GRIK1,-0.3471199681657448,-0.29306869925258894,-0.26037031397795407,-0.3811981577959746,-0.38557791949952125,-0.3348347952915255,-0.3712593174243631,-0.4525318992650301,-0.2954777286892033
FMOD,-0.3471199681657448,-0.31728821430672,-0.26035067240046494,-0.35903066011336765,-0.39606694892178684,-0.3348430414729618,-0.37319218640143226,-0.45184376082891403,-0.3004691388222118
PCDHGB6,-0.3471199681657448,-0.31729739270021984,-0.26037031397795407,-0.37487007243351306,-0.3699181503080873,-0.3348265491100625,-0.3733837319535893,-0.4518651814822588,-0.293843960578389
AANAT,-0.3471199681657448,-0.3117628200218443,-0.26035067240046494,-0.32532044739897076,-0.4383077827849836,-0.33485128765436384,-0.373322785642396,-0.451899990043594,-0.3036892501198006
A1CF,-0.3471199681657448,-0.31728821430672,-0.2603590902194022,-0.37260440393458866,-0.3540667542041642,-0.3348430414729618,-0.37330972571846177,-0.451889279717075,-0.3325540508161988
MISP,-0.34712914796002037,-0.31729739270021984,-0.26035067240046494,-0.41742611686439407,-0.4511943897351439,-0.33511928855417555,-0.33181825463334336,-0.45191070037007336,-0.13543453665471442
TPPP3,-0.3471501303468181,-0.31728821430672,-0.26038013476664673,-0.29719648488187955,-0.20709459284436024,-0.3348430414729618,-0.39246861446404074,-0.45191070037007336,-0.3626779448738418
NTN3,-0.34712914796002037,-0.31728821430672,-0.26035067240046494,-0.32610047639485995,-0.36429170995846694,-0.33485128765436384,-0.34067291839463903,-0.45191070037007336,-0.11461991220196031
GSTT2,-0.3471199681657448,-0.31730657109370264,-0.26034085161167364,-0.30738199991220544,-0.2745013094144301,-0.33511928855417555,-0.36016272627292484,-0.45191070037007336,-0.35304607878624034
C9orf9,-0.34712914796002037,-0.31726756292128583,-0.2603590902194022,-0.32048922451498246,0.10092098470150691,-0.3348430414729618,-0.08366004338657082,-0.45193212102291347,0.16174989401666937
SYNJ2,-0.3471199681657448,-0.31730657109370264,-0.26034085161167364,-0.29724608239448547,0.14400801354393958,-0.3348347952915255,-0.24464464103606556,-0.45191070037007336,-0.22723643576078506
MAST2,-0.3471396391534386,-0.31728821430672,-0.2603590902194022,-0.3277664916626965,0.6151487022532469,-0.3348430414729618,0.4411297427048147,-0.45191070037007336,-1.053942149074657
SHBG,-0.3471199681657448,-0.31728821430672,-0.2603590902194022,-0.3180228867374755,1.2940664993774673,-0.3348265491100625,-0.3846631460357459,-0.45193212102291347,-0.3999462737450201
GPR27,-0.3471199681657448,-0.31063158235200033,-0.2691122125875652,-0.27953071966203263,1.283327271024295,-0.3348430414729618,0.24613657274771947,-0.45193212102291347,0.6247946395203824
KDELC1,-0.347109476972249,-0.3407137405128385,-0.22870520119721952,-0.0008309201345846008,0.5865194471376777,-0.3348265491100625,0.218698061652304,-0.4519214106965132,0.32064008546378087
SERPINE1,-0.3471199681657448,-0.31417214930867254,-0.281141246233256,-0.3562870503656057,-0.7481544083552532,-0.3348347952915255,-0.1420395389371922,-0.45191070037007336,-0.3537479578238298
CCDC64,-0.347109476972249,-0.3222835535631598,-0.30733314173012444,0.1195556949421462,1.543762326501312,-0.3348430414729618,0.1689802518031623,-0.45193212102291347,-0.8738915363348099
GNA12,-0.34692325828118126,-0.38721814332511895,-0.1613352574013359,-0.4424541340353663,1.4068588081211904,-0.3348430414729618,0.5218518469993083,-0.45191070037007336,1.1100115476005916
PKD2L1,-0.3472012749139862,-0.33797629088078035,-0.26180555193962407,-0.2694759033873539,0.9781013728069611,-0.3348193337012566,-0.44512379373081046,-0.45191070037007336,-0.539304433851351
OR7E12P,-0.34890084799585863,-0.4668558764347296,-0.2464037330456806,-0.386216434024659,3.2768124722603402,-0.3348265491100625,1.338383507976752,-0.45191070037007336,1.3071878512322836
STC2,-0.351730845856773,-0.24891353567535615,-0.2243657909871672,-0.3340247522358355,0.9245078626231769,-0.3348193337012566,-0.4960199617522145,-0.451899990043594,-1.0151710949190782
SGCE,-0.3435752549993421,-0.2730689106453247,-0.3349699636848029,-0.24940904231339878,1.737351689733649,-0.33321235873587596,1.4927161993917384,-0.45191070037007336,0.03107327235724857
AGFG1,-0.34435029236639214,0.1299529535867262,-0.3694123445198667,-0.4630973031277833,2.3145039312918145,-0.32742765630164267,1.9024493759484067,-0.45191070037007336,2.238044311427319
TBC1D16,-0.3535654915216405,-0.34633319675933644,-0.35457198167274245,-0.42040189226766095,3.2976187945657194,-0.23977281474181655,0.1579461557106906,-0.45191070037007336,0.5429218820134349
RPS6KA2,-0.37224632038833183,-0.4212283782555009,-0.28359924033547623,-0.305098264136701,1.4902334057386268,-0.29632701939027384,0.985755221996993,-0.451889279717075,1.2893722045737703
CFI,-0.4032816681999493,-0.35560334212561073,-0.20582259849032775,-0.22128238068019887,-0.15249415202626354,-0.16252229561412151,0.08420372736681016,-0.45269523172290205,0.08749685788855043
CFB,-0.35451887756309713,-0.2627271040149947,-0.2986432084982646,-0.1426797069873291,-0.10676183533543558,-0.5922648024583516,0.4663376381023569,-0.45008458942831636,-0.03763795782181539
C2,-0.3149040425349439,-0.10088226191599439,-0.20372934805992213,0.08658187157729971,-0.4074052393509967,-0.5697210044581935,0.027832315942631945,-0.45397511540504576,-0.41196356565227643
ADD1,-0.3781620124602222,-0.16613038661171312,-0.2439850069275879,-0.3369690175366463,0.19602857442486743,0.3905540648136972,-0.10666578768530206,-0.4554584948776813,1.9956181126364416
RPH3A,-0.2810591543865086,-0.38756921436200675,-0.11877250607403446,-0.3151732956292205,1.7509866950243664,0.0827057148926327,-0.9293890134736407,-0.45407150830652904,-0.7248600632880493
POU2F2,-0.4647971366804883,-0.5806793257513162,-0.06787414600398872,-0.3169948698890432,-0.41954359264748525,0.030350167490114904,-0.498973641774497,-0.45730602472777276,0.006832140075799407
ARF5,0.11693659225532738,-0.0029530421212076614,-0.29005006708856895,-0.2239088352978976,-0.8033681244604373,0.43561680938328146,0.1302597528706116,-0.4527273626971253,-0.2228544203271682
NCF4,-0.4567125249755985,0.06384278653625208,-0.4438394779753582,0.1319020545273606,0.1084249515708313,0.9514258792931146,1.1577114903890042,-0.43728840854778683,0.47455836247773353
KLHL2,0.48253274053228956,-0.4715161334830066,-0.3228512491032843,-0.3942375492855786,0.13826738227903854,0.42323301390216805,0.40696422844274616,-0.4485342689818065,-0.4733731047258656
CAMSAP2,-0.2301616066529932,-0.5375809476116745,-0.30957226358557877,-0.39441113707422787,-0.012305954994893812,1.8423542276487452,1.1742284984268923,-0.4392216270862269,-0.27098542751500654
CSRP1,-0.290829185374685,-0.5617654412110146,-0.11654734286657854,-0.3081372331242797,-0.5738817998062887,-0.3227922611345563,-0.5765090392763411,-0.4344046450507996,0.006061489034528491
FCER2,-0.3238202899876754,-0.3383296582687048,-0.27813328860455017,-0.37044469107660694,-0.3486137858347906,-0.33422045471114775,-0.3954571537669078,-0.4433745638639192,-0.23036407525217195
FCRL2,-0.3185628661994655,-0.3269760035997627,-0.24118046190804765,-0.4157150451720581,-0.7054538860287342,-0.4273322731341319,-0.5311615103510233,-0.4344126778203289,0.2104196861283185
SIK1,-0.37489008866802176,-0.12366580443584953,-0.3106132585491054,-0.42372258491617243,-0.3972942501621987,0.7658363922873817,1.4814628234566398,-0.4372428895442135,-0.23649367891964956
GADD45A,-0.2776770148482016,-0.12745426024833756,-0.3681160238782939,-0.4225818720184245,-0.18749366892806255,0.9425359641331483,-0.5376434736533814,-0.3441557665841788,-0.023194784829121608
GLIPR1,-0.35584601164081614,-0.2754644817816848,0.1213254111747192,-0.33978477952374164,-0.37084510154442846,-0.40393313191369457,-0.25227826910525575,-0.3825528827102754,-0.2799391449062488
TLR1,-0.6513143399532935,-0.43603984232980547,-0.18740702035257334,-0.3720160062683776,-0.5430650792459414,-0.436835787268292,-0.5523813257076333,-0.38379261792905983,-0.49302565521433145
KIAA1551,-0.5122305572144458,-0.33586985384572327,-0.2931155401741036,-0.2785094578910184,-0.37792669575652027,-0.45238048229880856,-0.2821183592989858,-0.36983687894388556,-0.4833179414235835
FAM149B1,-0.26592540824102845,-0.31757274449724615,-0.35413566491129345,-0.22775495423225844,-0.46929827352276005,0.1466747978220874,-0.6334858912125735,-0.4924143333365991,0.1804471495347713
TBC1D1,-0.46858306518152776,-0.46203729222700335,-0.35915681314958736,-0.36078007684845936,-0.4105459877585663,-0.3645127031586081,-0.4606040245105307,-0.49460993422883703,-0.3126429602870526
CD28,-0.30822635532088266,-0.3282839232580793,-0.32421772729338133,-0.3591073098304237,-0.3885451946946277,-0.36591557512549233,-0.3547428485793422,-0.4687687291719824,-0.07711419891892447
KCMF1,-0.39606117208937197,-0.42007191288476226,-0.15764257857161804,-0.2455178515908409,-0.5138018023025434,-0.3696881749682665,-0.48710232373862217,-0.49236078208462863,-0.6045978037098476
GRAMD3,-0.24937790823535166,-0.2721304156567788,-0.1073801106917488,-0.07746094319448467,-0.5375241709599495,-0.3633489684650097,-0.27960647561323687,-0.5261541996434955,-0.18175166173206922
STK17A,0.10725635943216065,-0.10562300540539597,0.02726084513367444,-0.3686546986807164,-0.4836244522979911,-0.34417977081458845,-0.1434173950828795,-0.47849902362590363,-0.002555574193087943
CBX4,0.8509794751321417,0.0330756659050808,-0.4291676513199521,-0.2476911473774701,0.8525107665755731,-0.3960210378246282,-0.7881119552917333,-0.5060324003707793,-0.36609486183348156
APOL6,-0.21476937093633722,-0.5246351059633958,-0.25953414390205354,-0.616771939923035,0.43564480834299013,-0.33321235873587596,-0.5521897838456191,-0.43710097735193704,-0.2835955617433728
CTSO,0.8645317728975456,-0.5855827495303885,-0.46938812373930505,-0.4022113091028986,-0.50849908730703,-0.42635512105661266,-0.30527380279532795,-0.7055416558108074,-0.2463769218487328
SDAD1,1.825110315505494,-0.08407853360743811,-0.22715912006597438,-0.33866433640095045,0.18564515769957018,-0.47465379769383564,-0.42131352906486597,-0.4540259894367838,-0.31964515867128446
KIAA1033,1.1535923229470846,0.11829586992706813,-1.0996746356771132,-0.08754772501239212,0.01945744034591912,-0.28797664849831467,-0.38793465242552416,-0.44733203400545885,-0.2712272917252263
ID2,4.046679266951831,0.7089671654008234,0.37508669460560007,0.7619895770604481,0.10214834125141528,0.7786748082228017,-0.37548420280785516,-0.44255522260956426,-0.04676956889826026
PARN,4.491225043631264,-0.22787648926328308,0.49831687208040537,0.7682176972994835,-0.23313502679199322,0.51594531317279,-0.3417481891826375,0.05655792909688423,0.040157476191206055
HYOU1,1.1494445666655655,-0.22889071090519378,-0.15567978976549912,1.4679720652805015,0.47489299087221204,0.8412260208179314,0.16435894699261994,-0.43045787630453275,-0.22614330316639877
PDIA3,1.259931770790558,-0.6597693938498949,2.1567907997212936,3.1683816447539335,0.06898127933699237,2.2263426188117137,0.9015241960479828,0.20909932261913558,-0.2459453599469946
NUBP1,1.6392998641036398,-0.34530521970327693,1.9860684483828788,4.100206892503611,0.18269585483124007,3.7112620604018183,0.34746276537711257,0.6489787687946703,-0.43893369433933316
DENND2D,5.70313592441099,0.10807298611072017,1.4831101051922493,4.29700238356325,1.135770760181762,1.3487261153937735,-0.14067256612245574,1.4952617128713475,0.20912972841803032
FDXR,1.9194294954322062,-0.5342377923413545,-0.6034244846863482,1.0875651294798632,1.7052078463798552,-0.4851425946115224,0.7011008744184939,-0.06235211855629486,0.03518736598442506
GIT2,3.099704368382913,0.014839859126742955,0.669203056763179,1.7051908310598467,-0.44053711248843935,0.5017189493884742,-0.805868289487511,1.2470268086709904,-0.08996625857498332
ERP29,3.260373448629289,-0.8979260259172879,1.138865621571068,0.5424997239973508,4.676261535001081,2.2278525501157875,2.398401810471818,2.588961537275924,0.08975427717140845
SMPDL3B,-0.13833344725094415,-0.347404770940419,-0.30981918424000593,-0.5417939215697486,7.479557154524481,-0.3576065671664307,2.9263779290467817,0.8020020068091962,-0.06611169444443112
ITFG1,1.2368602964275854,0.5778455736831545,-0.12678224496657878,2.631667838170617,2.0288880826191003,0.9763604241519217,0.7398193968124271,0.21713568181270526,-0.06762216774505073
ERGIC3,-0.3981121821043667,-0.26462933640695707,0.01816075240362328,0.7835422447789087,7.230639262809971,0.8205504514436243,1.0144564674786491,4.253019039020806,0.4501225225523698
ATP5F1,-0.45142375319857037,-0.14732584584119335,0.27510549327872985,0.9220539293841782,-0.6763671030206858,-0.6524827272665225,0.862138855629298,1.0104236996041929,0.2523267357990294
ATRN,2.176056985106079,-0.10866800255107206,0.9078942639499106,1.2812242652390644,2.044325958526149,1.262380073660912,-0.14763585387717712,1.655006756185401,1.7963018954308407
NBR1,0.6769746691010785,-0.4749097904724489,0.37134878728567466,-0.05813727941666677,-1.5437127543763554,1.0294850970720584,0.48630155609102993,0.5718339883294864,1.0610110688549836
MRFAP1L1,-0.18702206070524108,-0.17741079914439414,-0.6113564161528583,-0.3289275168447607,-0.35764769065645924,0.5116420368846544,0.11815037875135119,1.349542692594656,1.9910224367066525
RBKS,-0.10248227307726882,-0.4070180711144593,0.3926846364933984,0.8861498739135545,1.6849898000747399,1.2618397524340255,0.7486620281047017,1.4334316526163056,2.40253905626798
PWP2,-0.40839607135594136,-0.07522805364461475,-0.5963272629525507,0.4550357908060348,-0.3251732411180998,-0.43911271075854436,1.5407973757255358,1.272013462676067,0.4697826425829778
TBL1XR1,1.5784847403861,-0.4883949189236552,0.18087575371027734,0.39243883877687463,-1.901560192224077,-0.06240858329253969,0.465525672876118,1.3085736156538486,2.4130537284879945
TTC4,2.663152376977691,0.03923917891762865,-0.2597403804907565,0.6166457646771031,2.358721010356874,0.17367790005612177,1.5389490161970991,1.9887878633382186,1.1278247443773228
NDUFA1,-0.2091354637176924,-0.2251826059365207,-0.6149211523577881,0.899300982781774,-0.26632956480059283,-0.25005704458564443,0.5466137030165179,-0.04924176872867663,1.7632312246316548
NELFCD,0.31808489592111905,-0.291632277061226,-0.00023300980191050385,-0.2988828000631542,-0.45467949324592294,-0.31397190596505953,1.6996357500103385,0.24484393543007213,0.8287955107986746
EBP,0.5732774113845601,-0.37560525714318815,-0.20303066243309298,1.2295224314088182,-0.30153586253556647,-0.2661054253318955,1.7394012848498859,-0.6099152795022795,0.6879605793107493
HSP90AB1,-0.3324860453174349,0.13334223031375272,-0.03953457984626132,1.2318722976724725,1.8972461684818922,-0.4131748850571808,1.7766610812988757,-0.30771843160971224,1.0128477154634188
COA7,-0.7977969182232726,-0.2904253151200567,-0.6248325387929266,-0.45107706955965915,-0.4788576921797103,-0.4579124880114946,-0.31632039610132917,-0.36686204221795826,0.49846305425450005
SLMO2,-0.36371701181350075,-0.30578538623612606,-0.1748839458936124,1.2637895490353166,-0.8365247022955247,0.20065848845672854,0.567973169727502,-0.48229046022970573,-0.7539047754870216
PCBP2,-0.6213622207494236,-0.3654517146881382,-0.42856719713730923,-0.1942670134354981,-0.6067387194485112,-0.37417199844105664,0.10027259172151586,-1.0463456824958106,-0.33911282877444315
GDI2,0.6035338321435386,0.07646587011927825,0.09443022770831608,0.8505437431441176,0.04806969086085752,-0.20421024277692088,1.595941359226536,0.14243627166316697,0.13226824023315886
CCT2,-0.3075011464697766,-0.10181388932535412,-0.14129346820829874,0.7006243087278428,-0.43246905999526963,-0.3517847891703886,0.20394159638783982,-0.4627227645941229,-0.13005185398365407
DMC1,-0.3471396391534386,-0.07264197723384094,0.37014070287310613,-0.3728140628557495,-0.39971001359572633,-0.3348430414729618,-0.3821534667050705,-0.23350957688100493,-0.48177191549733733
STON1,-0.3471501303468181,0.40124336023263407,0.11130476997656841,-0.3727937732835381,-0.38794966831441285,-0.3348265491100625,-0.37058673116826363,-0.2193687095694976,-0.22185850767498239
KAT7,-0.3471396391534386,0.29785091453056406,-0.10245275266846572,-0.37280279087121165,-0.38409946009219215,-0.3348430414729618,-0.37241947418746085,-0.551432862451662,-0.27584879491128816
SERPINI2,-0.3471199681657448,-0.010709029735128316,-0.08826272458884812,-0.3727937732835381,-0.3827659982885346,-0.3348430414729618,-0.373577454151715,-0.29562347700723735,-0.6573925004805812
TEX40,-0.3471199681657448,0.9174990369552763,-0.2284793218509957,-0.3727847556958312,-0.3930038737254315,-0.3348430414729618,-0.3800791171863807,0.28401116196405807,-0.3828901547171755
SERPINB4,-0.3471199681657448,2.0233985357056743,0.31211645717151093,-0.37310938884493333,-0.39330422602010523,-0.33485128765436384,-0.3711657212829425,0.21297691137908537,-0.526620871584218
CATR1,-0.3471199681657448,0.3410151087919858,-0.17756505892900432,-0.3727937732835381,-0.37877855814941014,-0.3348265491100625,-0.37319218640143226,0.15288797110737762,-0.2560514951349557
HAND2-AS1,-0.34712914796002037,0.3176499695451457,-0.32777561976158903,-0.3727937732835381,-0.3708269767996755,-0.33511928855417555,-0.3691610222707353,-0.21074653884682398,-0.666782432635458
DPYS,-0.34716062154016364,-0.49657272133299857,-0.2300141788275212,-0.3728140628557495,-0.3908081946107566,-0.33511928855417555,-0.37696868036236447,-0.32125661028066815,-0.01361500546144829
CAB39L,-0.3471199681657448,0.009926959134177992,-0.23263073025745076,-0.372775738108091,-0.3752105747855166,-0.3348430414729618,-0.3721887488421053,-0.25441689609709406,0.09443510287303916
KCNQ3,-0.34709767437952316,-0.3533179308638324,-0.26035067240046494,-0.37280279087121165,-0.3956267775643167,-0.3348430414729618,-0.3853988541613666,-0.28194064378505973,-0.9226525068859205
LRRC75B,-0.34712914796002037,-0.2606206508320455,-0.32779526111810997,-0.3727937732835381,-0.3970405043510176,-0.33512753473553186,-0.368272947003661,-0.21461580651110765,-0.09137951064834812
OCM2,-0.3471199681657448,-0.8113922829895743,-0.2662319190455913,-0.37280279087121165,-0.3750681661363468,-0.3348347952915255,-0.3710808317576958,-0.40736360146323497,-0.17277895295571474
STMN2,-0.3471199681657448,-0.2868434366985739,-0.303193008823192,-0.3728140628557495,-0.38327090132460245,-0.33485128765436384,-0.3736732269208377,-0.4756152809641566,-0.2255030736369798
TRDN,-0.3471199681657448,0.08848317092057166,-0.25814800935843485,-0.37280279087121165,-0.3998394757142715,-0.3348430414729618,-0.3694048076266725,-0.29818599222112413,-0.6772370287677328
FEV,-0.3471396391534386,-0.44440354842080526,-0.2540008275670484,-0.3727937732835381,-0.39697836251794133,-0.33511928855417555,-0.3766421823917286,-0.3953384759462628,-0.28968958914323495
EDDM3B,-0.3471396391534386,-0.21219275440295748,-0.23564011372909324,-0.3727937732835381,-0.37390559364276665,-0.3348347952915255,-0.3669060074488571,-0.397949143289844,-0.35796634547494227
TGM5,-0.3471199681657448,-0.34321943556361934,-0.26034085161167364,-0.3727847556958312,-0.37755125485889357,-0.33511928855417555,-0.37327489925446766,-0.4471365703915221,-0.32332054168209434
RAG2,-0.3471396391534386,-0.3560048952522085,-0.26035067240046494,-0.37280279087121165,-0.3806013881103754,-0.33485128765436384,-0.36387827916295123,-0.45201780363265087,-0.2939886047850729
FGF20,-0.3470871831859449,-0.3279603852526002,-0.26038013476664673,-0.37312967841691985,-0.38587568275400097,-0.3348430414729618,-0.3767140119472334,-0.4541491581414529,-0.32370467847172085
CROCCP3,-0.3471199681657448,-0.3294151588935489,-0.26037031397795407,-0.3727937732835381,-0.38700718304458454,-0.3348265491100625,-0.3712984972039403,-0.4492331181484691,-0.32356003437277747
OCLN,-0.347109476972249,-0.3117031604322047,-0.26035067240046494,-0.3727847556958312,-0.38560899044856434,-0.3348265491100625,-0.3736732269208377,-0.44937235245282714,-0.2954777286892033
SLC1A6,-0.3471199681657448,-0.33484646488045433,-0.26038995555530825,-0.3727937732835381,-0.38562452592301877,-0.3348347952915255,-0.37237158779596785,-0.454202709750526,-0.29544690287700043
GRIA1,-0.3471396391534386,-0.3325748163524863,-0.26037031397795407,-0.3727937732835381,-0.38559086572831,-0.3348430414729618,-0.37054972803967134,-0.4514394459878599,-0.2954777286892033
ADRB1,-0.3471199681657448,-0.3129950199307459,-0.26035067240046494,-0.37272839577190103,-0.38562452592301877,-0.3348347952915255,-0.3723607045251073,-0.45269523172290205,-0.2954777286892033
CHST3,-0.3471396391534386,-0.31631759917682317,-0.2603590902194022,-0.37261567592006767,-0.38562452592301877,-0.33485128765436384,-0.3724412407288917,-0.4492009871541974,-0.29544690287700043
SPRR2B,-0.3471396391534386,-0.31724920613415,-0.26038013476664673,-0.3726810534347782,-0.38562452592301877,-0.3348265491100625,-0.3720450896590213,-0.45146086664166973,-0.29544690287700043
SLC4A3,-0.3471396391534386,-0.3130730363058357,-0.26035067240046494,-0.37272839577190103,-0.38562452592301877,-0.33485128765436384,-0.3713812100708309,-0.45136179611648064,-0.29549432720343655
MYCNOS,-0.3471396391534386,-0.31259346503926994,-0.26037031397795407,-0.36181033872991525,-0.38562452592301877,-0.3348430414729618,-0.37359051407489124,-0.45266310074832256,-0.29544690287700043
GPC4,-0.3471396391534386,-0.31286422776969725,-0.26035067240046494,-0.3919177846129259,-0.38562452592301877,-0.3348265491100625,-0.3745917748327133,-0.4519562192571557,-0.29544690287700043
LUZP1,-0.34712914796002037,-0.31523684320615125,-0.26031138924510255,-0.4091006990616058,-0.32924096762072275,-0.3348347952915255,-0.3725152469689629,-0.45146086664166973,-0.2932843534739664
FGFR2,-0.3471396391534386,-0.31838732683379256,-0.26035067240046494,-0.33351976321239846,-0.402348451294432,-0.3348430414729618,-0.3732618393303963,-0.45193212102291347,-0.2986883555116387
KRT7,-0.347109476972249,-0.31772648257719877,-0.26037031397795407,-0.3869107862971803,-0.38295501327666026,-0.3348430414729618,-0.37330972571846177,-0.4519214106965132,-0.3334053167187014
FAM120C,-0.34712914796002037,-0.31772648257719877,-0.26037031397795407,-0.4277488934919518,-0.2347559168446814,-0.3348347952915255,-0.37328795917849067,-0.451889279717075,-0.2758321963889327
