,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
PSIMCT-1,47,79,cluster_02,#84ff00,0.15978886935998116,0.15981341193957624
ATL2,48,79,cluster_07,#ff00cf,0.4367503513741081,0.4367659762906568
SLC38A7,49,79,cluster_02,#84ff00,-0.06066025851674679,-0.06069970121286063
ZFAT,50,79,cluster_05,#004bff,-0.33899289058966303,-0.33899244721446997
LRCH3,51,79,cluster_05,#004bff,-0.06291269814468861,-0.06288756072161777
PIAS1,52,79,cluster_02,#84ff00,-0.13926370163539256,-0.13922000185793762
SERINC5,53,79,cluster_02,#84ff00,1.4781876714912905,1.4781903082785763
TBL1X,54,79,cluster_05,#004bff,-0.8659617973025802,-0.8660279705198722
TMPPE,55,79,cluster_02,#84ff00,0.36137623259491447,0.3613934516048493
SH3BP4,56,79,cluster_02,#84ff00,0.0742599112206188,0.07421221826587851
SMCR8,57,79,cluster_02,#84ff00,0.16845509327889308,0.1685088719665128
NCOR1,58,79,cluster_02,#84ff00,0.7133876944023698,0.7134078738434305
CREB1,59,79,cluster_02,#84ff00,0.39099894824305853,0.3910430402714513
SMG1,60,79,cluster_02,#84ff00,0.16813081606077984,0.1681383235830017
MYO9A,61,79,cluster_02,#84ff00,0.5671077344512406,0.5671439963367675
ARID1A,62,79,cluster_05,#004bff,-0.8736005775786951,-0.8735146125662893
EIF2AK4,63,79,cluster_01,#ffbd00,1.4869117739657394,1.486882197892535
ZNF516,64,79,cluster_05,#004bff,-0.6921487441358491,-0.6921014559448824
MORC3,65,79,cluster_07,#ff00cf,1.0186326390766394,1.0186778020615643
ZNF689,66,79,cluster_02,#84ff00,0.5274414510501981,0.527447408717858
KIAA0100,67,79,cluster_05,#004bff,-0.39514531639895595,-0.39518008138769595
ADAR,68,79,cluster_02,#84ff00,0.048507037211495005,0.04847137619062603
DOPEY1,69,79,cluster_02,#84ff00,-0.5307222578545187,-0.5307640812493032
CDAN1,70,79,cluster_01,#ffbd00,-0.3763494125374001,-0.37636786607195827
USP33,71,79,cluster_02,#84ff00,0.08302271768523434,0.08301350884801861
HEATR5B,72,79,cluster_02,#84ff00,-0.03754707746930801,-0.037509113395853735
STK39,73,79,cluster_07,#ff00cf,-0.413555365546683,-0.4135103698193344
THOC2,74,79,cluster_02,#84ff00,-0.13793777289029957,-0.13792818704427348
MPHOSPH8,75,79,cluster_02,#84ff00,-0.09956732239599407,-0.09956361992313785
NARG2,76,79,cluster_02,#84ff00,-0.5925013394274325,-0.5924235049193962
NCOA1,77,79,cluster_02,#84ff00,-0.32835055613977376,-0.3283998565521244
DDX5,78,79,cluster_02,#84ff00,-0.05544545819438655,-0.05546874815613906
R3HDM2,79,79,cluster_03,#00ff39,-0.11307889785986228,-0.11311695967878638
MTMR10,80,79,cluster_02,#84ff00,-0.5075632739098287,-0.5075516697423221
NAA16,81,79,cluster_02,#84ff00,-0.15837600230727497,-0.15839441909636656
WDR45L,82,79,cluster_07,#ff00cf,-0.06672669879569598,-0.06673145627442746
MTRF1,83,79,cluster_01,#ffbd00,-0.5555514041455308,-0.5555228854272566
HNRPLL,84,79,cluster_02,#84ff00,0.4816250523364248,0.4815862508344449
SYNRG,85,79,cluster_03,#00ff39,-0.19228107987073903,-0.19229000034334093
BRPF3,86,79,cluster_02,#84ff00,0.3839956685592937,0.3839995775521736
PHF12,87,79,cluster_01,#ffbd00,-0.3716065271493998,-0.3715640139763718
CCDC144B,88,79,cluster_01,#ffbd00,-0.213593324466917,-0.21362338360447758
LOC200030,89,79,cluster_01,#ffbd00,1.0206954227946243,1.0206613152668607
