,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
NTF3,8,62,cluster_03,#00ff39,-0.797135959464697,-0.7970997537233874
ANKH,9,62,cluster_06,#7200ff,-0.2284646826231863,-0.2284710555967737
GUCY1B3,10,62,cluster_05,#004bff,-0.7344573521798141,-0.7344434759086718
HOXA10,11,62,cluster_05,#004bff,-0.7398548052366024,-0.7398520945013686
SEPT4,12,62,cluster_02,#84ff00,-0.38603144602540224,-0.3860221152759049
EDN1,13,62,cluster_05,#004bff,-0.7177132094308948,-0.7177757507997485
MAGEA4,14,62,cluster_03,#00ff39,-0.713942448125979,-0.7139698425762703
GRAMD3,15,62,cluster_05,#004bff,-0.528776869108359,-0.5287598931519322
ALDH1A3,16,62,cluster_05,#004bff,-0.3210556755315851,-0.3210342866350323
RND3,17,62,cluster_05,#004bff,-0.5840557875113215,-0.584025130724851
ZNF22,18,62,cluster_05,#004bff,-0.8055584488113099,-0.8055441445462971
YBX3,19,62,cluster_05,#004bff,-0.5507735632267379,-0.5508110215549585
NAB1,20,62,cluster_05,#004bff,-0.6493471496894329,-0.6493252469464653
LRP5,21,62,cluster_02,#84ff00,-0.7965901066894936,-0.7965796837642725
TM4SF1,22,62,cluster_02,#84ff00,-0.6593396610769285,-0.6593186319195078
SORBS2,23,62,cluster_02,#84ff00,-0.7847323948787239,-0.7847344046987923
NFIB,24,62,cluster_02,#84ff00,-0.5628633493198497,-0.5628516102122316
SYCE1L,25,62,cluster_03,#00ff39,-0.584971187176377,-0.5849447672905405
EFNA5,26,62,cluster_02,#84ff00,-0.8598688329567183,-0.8598920793464886
CDH3,27,62,cluster_02,#84ff00,-0.6512194850146384,-0.6512099024566456
CCNJ,28,62,cluster_02,#84ff00,-0.3864104004582166,-0.3863903273104942
PCSK1N,29,62,cluster_02,#84ff00,-0.5935206224015436,-0.5935441956073402
SORT1,30,62,cluster_02,#84ff00,-0.548118421652745,-0.5481032129054905
B3GNT3,31,62,cluster_02,#84ff00,-0.44408358100251755,-0.4441050387512678
EGLN1,32,62,cluster_02,#84ff00,-0.4186886028043557,-0.4187176533544849
HSD17B2,33,62,cluster_02,#84ff00,-0.7449356952774135,-0.7449091088840731
ACE2,34,62,cluster_02,#84ff00,-0.8066630617265406,-0.8066792594517
KYNU,35,62,cluster_02,#84ff00,-0.6633234039225002,-0.6632976088599231
GALNS,36,62,cluster_03,#00ff39,-0.630329989480207,-0.6303401347073372
ENO1,37,62,cluster_02,#84ff00,-0.2524192463539827,-0.2523882058548518
VPS35,38,62,cluster_03,#00ff39,-0.16228126330450282,-0.16230976058518046
CFDP1,39,62,cluster_06,#7200ff,-0.13696088198161743,-0.13695694062796188
EMC8,40,62,cluster_03,#00ff39,-0.2546764389737461,-0.2546769642961786
RBL2,41,62,cluster_03,#00ff39,-0.04820672244875289,-0.04817718534380969
DNAJA2,42,62,cluster_03,#00ff39,0.3982648920102127,0.3982813796865295
KLHDC4,43,62,cluster_06,#7200ff,-0.254353662116027,-0.2543563434078054
ACOT7,44,62,cluster_04,#00fff6,0.05754298688526172,0.057527111742742595
CDH1,45,62,cluster_01,#ffbd00,0.45401781062676194,0.4540262136128054
PCNXL2,46,62,cluster_06,#7200ff,-0.23376788050925879,-0.23374089606229542
DENND4B,47,62,cluster_05,#004bff,0.15397060849536906,0.15394165135787288
WDR91,48,62,cluster_03,#00ff39,0.0965330037142849,0.09654328303325388
CHPF2,49,62,cluster_03,#00ff39,-0.04768757605277792,-0.047673688509737765
PRR3,50,62,cluster_03,#00ff39,0.6246144007274497,0.6246272111900394
WASL,51,62,cluster_01,#ffbd00,0.08378167743159498,0.08379707924529377
TNPO1,52,62,cluster_02,#84ff00,0.004634985842595479,0.004653323760093725
ZNF783,53,62,cluster_03,#00ff39,0.09488929198477757,0.09489140923617699
BBX,54,62,cluster_02,#84ff00,-0.16497906389791694,-0.16497538016895838
CSNK2B,55,62,cluster_03,#00ff39,0.035021381063012884,0.03501886017837893
DDX56,56,62,cluster_03,#00ff39,0.0702976507231863,0.07024741787564676
GSTK1,57,62,cluster_03,#00ff39,-0.05429945555717046,-0.054274682145737184
PCGF1,58,62,cluster_03,#00ff39,1.1641390966308134,1.1641318413811383
MOSPD3,59,62,cluster_03,#00ff39,-0.029545008573170124,-0.0295321563864381
ARF5,60,62,cluster_04,#00fff6,-0.05940427880810018,-0.059411501616445435
RNF115,61,62,cluster_03,#00ff39,0.21047551032073314,0.2104670968694807
COPA,62,62,cluster_03,#00ff39,1.9374636812599924,1.9374876436649606
RASAL2,63,62,cluster_04,#00fff6,0.43331643238959483,0.433293127407234
DIMT1,64,62,cluster_07,#ff00cf,-0.14647566028298975,-0.14653920981321206
PSMD11,65,62,cluster_04,#00fff6,1.791125319388853,1.7911389458245304
U2AF2,66,62,cluster_03,#00ff39,1.0754087078350967,1.0754384185525576
AATF,67,62,cluster_04,#00fff6,0.4125436352259153,0.41250470310264453
ALKBH4,68,62,cluster_06,#7200ff,2.4581643300931653,2.4582108986654654
PRPS1,69,62,cluster_07,#ff00cf,2.0815158044427324,2.0815193333498017
HSP90AB1,70,62,cluster_04,#00fff6,0.06379494762099695,0.06374198155272465
SDF4,71,62,cluster_04,#00fff6,2.2299483258075625,2.2299487605085946
POLR2J,72,62,cluster_04,#00fff6,1.5468029897593796,1.5468082238147174
ASPSCR1,73,62,cluster_04,#00fff6,2.879752508764668,2.879763261193894
AIFM1,74,62,cluster_07,#ff00cf,0.2111341775770224,0.21110922129255802
YIF1A,75,62,cluster_04,#00fff6,0.03057285982331262,0.030579954577414147
SYNGR2,76,62,cluster_04,#00fff6,0.7370572886573845,0.7370612217476351
JUP,77,62,cluster_04,#00fff6,0.2203405637955906,0.2203588334384724
SNX17,78,62,cluster_04,#00fff6,2.4767047178270234,2.4767011934574215
POTEKP,79,62,cluster_04,#00fff6,2.033140526630692,2.0331609991487922
HELZ,80,62,cluster_03,#00ff39,0.9215759913193374,0.921618723557244
TOMM22,81,62,cluster_04,#00fff6,1.1618045115382483,1.1617947930449946
PCBP1,82,62,cluster_04,#00fff6,1.7048492375552002,1.7048291499625337
PRPF8,83,62,cluster_07,#ff00cf,0.5327394170169454,0.5327141254705229
