,CR,PR,MR,PD
SLC26A10,-0.5033623472718926,-0.24541842193398453,-0.4477707195881318,0.02569853027310026
IKBKE,-0.11144663458493025,0.302573844707064,0.4825111263443584,-0.29442978048909146
SNPH,-0.05662968788465247,0.2548710619668487,0.11567877853318069,0.04784911492480834
RGL1,-0.16393426642739287,-0.23604361758499703,-0.40189504379472274,-0.019232078172180304
CASP9,0.3348910484085168,0.7761091027796817,1.1203557951583683,0.08252737634334685
KDM4C,0.6209851545772903,0.6462102249985605,0.8533748524523744,-0.053589343424304776
DCAF7,0.15527769530041471,0.8182792176272385,0.9833973262262362,-0.2940361847468205
RABEP2,0.7376465033637464,0.39390426793607725,0.4697113558423946,0.004217739822265418
DEPDC5,-0.4718498648352239,-0.2837253002075012,0.034009448318774255,0.1233749072327805
N4BP1,1.1313350209199575,1.323258297193558,1.573294699817886,0.3837881892352342
ASXL1,1.3664471573760075,1.0084250267813397,1.4420755352641572,-0.2748692587700678
SLC16A7,1.5487208653333602,1.4781957182998635,1.9279060725173585,0.19232905178525514
HEXIM1,1.3219654607236866,1.0521114158690419,1.3572751457053691,-0.2299637178648177
CBLB,-0.64672386633262,-0.1226521864388583,-0.3568513580052797,0.9961422800285432
HDAC6,1.3117861130631339,0.88033728504719,0.7604282920914521,-0.23616801433983026
GGNBP2,1.9875234487672457,1.083578112617362,1.2202553652998216,-0.2312808794923572
ATP6V0A2,1.486183648450692,0.7916263719271641,1.0810970281658403,0.7854681245077972
SUCO,-0.3531931265057304,-0.28978742485242454,-0.48716572022420096,0.3073301617850437
RABGAP1L,-0.0035196253279558185,-0.002720833711992221,-0.11020158705566674,-0.34587577450534385
C22orf46,-0.07730969241860051,-0.1995834654389559,-0.32726373243435364,-0.22262377486286244
IPO9,0.30757499999817006,-0.1826976463403407,-0.1177129042362644,0.3887552607066595
UBAP2L,-0.20736615397068736,-0.05169755478762242,-0.18243918167728881,-0.10972911315859858
OGFRL1,0.8437924824673826,0.5123658861409701,0.6785721220978104,0.5176594063974197
SLC35D2,0.6119490114586917,0.37722188431487713,0.5310760729223193,-0.3943425268655872
MAP4K3,0.2185739073038555,-0.07577391331250151,-0.16426936989612764,-0.21376037526975267
DST,0.42348326917107065,0.31756656110356846,0.5616739147691088,-0.14125219050024615
MED23,-0.5414095766343419,-0.1869836730524913,-0.18221186802546255,-0.023939131978626293
SERTAD2,-0.12049443521810393,-0.19926051929439892,0.07648655673535859,-0.021355750264486665
PAIP2B,-0.024117255157125168,-0.19911046762551132,-0.1992719250870586,-0.17946354291720937
ITPKB,0.29251694845271836,0.13640985665492597,-0.11841827080703708,-0.11630367083724467
NFKBIB,0.7895526234371953,-0.19886980705280963,-0.09519714582724187,-0.17191705409867689
CREB3L2,0.8924051373013758,-0.17737747118205816,-0.27332711560963285,0.05533784919910994
TRAPPC8,1.130620992638293,0.15289570411330347,0.20408051312670478,-0.13739395366960777
ERBB2IP,-0.03778483845424613,-0.1689990134298967,-0.05966235610437996,-0.14619628749608307
RNF220,-0.08070528635815015,0.6487735342706876,-0.010854159923403859,3.0381516483813087
PHTF1,-0.1355880822872127,-0.2997245378145105,-0.491927461070999,0.15073772467248928
CHPF,0.3111270832621052,0.2940578679788628,-0.012666752657724854,0.2565529416289239
SLC27A3,1.5632720630383306,0.48885512962736666,0.13810707411001968,0.24127511052547518
C3orf18,1.1396205493354616,0.12622484473660298,-0.06386353476114588,0.7825470080174632
DCTN1,1.6667479477374296,0.6962582174376643,0.8492633076456418,-0.06493327513862358
ITM2C,1.50023246603759,0.7518892432685672,1.3979203838989465,0.831935033466576
GNB1L,0.9716247580097629,0.8939579900901651,0.8470725185102018,0.8228001358439876
CD151,3.587115329722806,2.2054876823029126,2.45848351465495,-0.47728125008141653
TBC1D5,4.069685046709619,2.112458362886939,1.8192904765409124,-0.08577867452407388
MANEA,-2.0138633959394485,-0.7526481193852641,-0.8735120077989402,3.970619698054435
YIPF3,-1.5971303482961041,1.6894138002093313,1.4925861211596154,5.449278395886043
AP3S1,0.7552752459470561,-0.10443127406844224,0.5755622729635121,1.7608521235456585
TADA3,0.1212343158983538,0.16223226630188411,0.5783072109395255,2.305937477607681
SPR,-1.8133686358698984,-1.0330492561350855,-1.1291674024291245,6.991166723672114
TFG,-0.020593425268068472,0.022570482913256345,-0.4582943840570047,2.74802017838729
TBL2,1.634495784435097,0.26147172132663643,0.5838567314991191,3.1607169288046126
CEP63,0.6399161060173278,0.04254732564147879,1.0072149419822511,3.274114089653809
RAB3D,-3.9275260745973015,-2.191860300548959,-2.3947030837970518,6.04631982290512
OSGEPL1,0.6383171444527337,1.1515498462075107,2.3575387107894406,3.240888640417721
TDP2,0.8222472563923144,0.6423000731753418,1.1149115439446335,0.7709601934354008
COA1,-0.3581717031862845,-0.044728043471282675,0.2915555984384805,0.6685028331955227
STX12,1.8526389051798091,1.3694089636340616,2.8018849798554943,0.5886731213572409
RPP14,2.001110562900149,1.797033511115325,3.028927159210301,4.258089035080347
POLR2J,2.503057747929483,2.040892617354884,2.776386608000021,1.0286046448669706
PSMD6,1.0155339516340252,0.4601980928395378,1.209864318829509,0.8258775803816424
AGK,1.0775465646030666,0.3042093626848902,0.41027481675323774,0.11544288603301546
PSMG2,-0.7500067229478464,-1.2914087366068963,-1.5552627925771372,1.491249945002341
CISD1,1.0953266367354044,0.9846009082601688,0.79146213073802,0.02538914007946055
NDUFA10,0.5666541683886267,-0.2486451232969253,0.05911984900783781,0.49467257226763517
EEF1E1,-0.9634456258214027,-0.19755131645419566,-0.32800862771739875,0.3879274086781644
ACSBG1,-0.4131904379698317,-0.3178601092388743,-0.3454599713312233,-0.49658190384289097
PCSK2,-0.378360515395273,-0.34111339920080497,-0.37486267289700886,-0.490663407821979
GLRA3,-0.3657845324189477,-0.34317793156625603,-0.3625523237790139,-0.4604727860517398
SALL2,-0.395727712679552,-0.3509804770876745,-0.3551214341721881,-0.48173148225225887
KIR2DL2,-0.4424024077572902,-0.3437825528991637,-0.3799369650703129,-0.4856626685357535
SOD3,-0.349412560191976,-0.3702134099374897,-0.3530282338245638,-0.4838436025837691
ATP1B4,-0.35842510268697086,-0.33104574266444653,-0.36682030549292904,-0.47850100343686447
NME6,-0.44260786272561087,-0.3182246888511849,-0.36968990018748854,-0.49211975108335915
ITGBL1,-0.3466895015981712,-0.3410063531555344,-0.3569692480037108,-0.4803991685215166
LINC01361,-0.3138473575515083,-0.34035670951869756,-0.3755240905753672,-0.46838730319510236
PSORS1C2,-0.35950864817925415,-0.34876841994946384,-0.3610824746271206,-0.4839556446344559
TBC1D19,-0.40413381923227315,-0.34759410545860997,-0.34787827220406486,-0.4799566630979449
DGKI,-0.3867957696332501,-0.35230461847456845,-0.3526309509612529,-0.4643888013706901
HOXB6,-0.456434305641284,-0.33558474340216005,-0.36776265357969873,-0.48428520576829365
SLC26A4,-0.344229408258611,-0.3469653589723506,-0.3592974292278685,-0.47791205355249533
PDZK1,-0.5083611478422286,-0.3379091126800427,-0.34729729419578037,-0.47554533182977593
AGTR1,-0.3208538527018367,-0.35057373095518424,-0.34680882636384047,-0.47458391881732515
KCNJ10,-0.3171190526222828,-0.3441809263339257,-0.3409554482164493,-0.47232858944056827
CASC5,-0.41521590805399083,-0.3394057810742834,-0.38313306458924906,-0.49681502437064273
CYP2A13,-0.4016258909311383,-0.32129423136519003,-0.34481364103393813,-0.494669433867721
GKN1,-0.3939832717958227,-0.3248980891917337,-0.3109260282551753,-0.4710851157213721
ALPK3,-0.40485534368640197,-0.35336779390047324,-0.36105141491836074,-0.4729476561475769
OR3A1,-0.3997912486899419,-0.3561227678704503,-0.38967304955607973,-0.49178032826882406
NEFL,-0.39001941537452334,-0.33295751767246173,-0.3537749063479253,-0.48973923085784676
PRDM9,-0.39975977272047664,-0.3469474992949262,-0.25499410980878273,-0.4825530610614434
KLHL18,-0.4035741969872508,-0.32038574620512267,-0.35523020421624796,-0.4720400224389719
TGFB2,-0.37458691721976706,-0.3225665872609158,-0.34209454284740687,-0.4819992864981199
OSGIN2,-0.39676783449783476,-0.2610689716594889,-0.3026992555477872,-0.4816516249071512
TACC2,-0.39994844481856356,-0.31352651762333056,-0.25692596033395576,-0.4750254593005732
GFRA2,-0.4212021999215417,-0.34319016342908815,-0.38551419910318413,-0.47492171878720024
CUZD1,-0.36144373707286315,-0.22575713550926702,-0.21908007999356577,-0.39767740728410456
NOP14-AS1,-0.3654106253590226,-0.28282910393773614,-0.2308815664293884,-0.4620355135561237
KRT33B,-0.39156921273990414,-0.32946357894741973,-0.3170890262157467,-0.44216158254566323
PRKACG,-0.38494551379496,-0.1773695443801296,-0.29978375892050546,-0.3285154907489854
ELN,-0.37726387026285807,-0.2754177231172564,-0.1147863264834968,-0.3435270294914106
SCRG1,-0.38459186159013914,-0.26755839232461076,-0.2120093006430304,-0.3465308147602432
TPSD1,-0.3845498372369482,-0.1574924310510271,-0.1894168128990875,-0.3213472104257644
PON3,-0.40152465325904024,-0.0898482774730797,-0.22655368971375012,-0.30217688388213165
ATP6V1B1,-0.39782774111325203,-0.21871307327710124,-0.2108094602366022,-0.3610702549752458
PLA2G2D,-0.35768938994208055,-0.3484098337417836,-0.3328641827231209,-0.39692640838934884
KLHL29,-0.34761885081281035,-0.23043201965235863,-0.3094151339954807,-0.32312698918211075
TRAP1,-0.2165769971538214,-0.09226070805192593,0.013713243739139513,-0.03290107122091465
ITGB5,-0.27425168406079675,-0.35218463807600225,-0.28742494141827446,-0.285636309977949
C6orf15,-0.21616644887475553,-0.2119394352139051,-0.32820934388710454,-0.1650077806260485
CYP4F8,-0.3658299711698607,0.0731008578710992,-0.23594042114269964,-0.3416528755517571
LOC101928278,-0.2921144291736119,-0.23416965346882157,-0.25580765719323434,0.09108381053870697
FBXL7,-0.35153648234485746,-0.050203530168542704,-0.06839997521222613,-0.09173811003624434
NRTN,0.23974266226449445,-0.04515638215261167,0.06313873566419155,-0.2528995283800964
DDX31,-0.36958576958429207,0.024174502342710832,-0.23705052256355452,-0.3180103291315783
DMPK,0.7185290419522022,0.23856164333623603,0.8993866675642036,0.2259076816246005
SPINK5,-0.5496854062603599,-0.05907535758584762,-0.07906968726909296,-0.28840494213532514
HRK,-0.24619831895361224,-0.18101167108302843,-0.08639766221477017,-0.0760752686326456
FAH,0.9120529065833479,0.9181784127744288,0.8167094383986154,-0.14506947472426932
ZNF839,0.3707648930677598,0.5049896121158299,0.5768125931130075,-0.16802753827708608
PTPN7,0.718232021766109,0.46728190537485415,1.1478825183854147,0.5655600063635758
ALDH2,0.6678927831279573,0.2729654614992059,0.1279566807504811,0.3765584904307064
R3HDM2,1.3460009261116976,0.6674902247168114,0.6556478096824522,0.3196241261676947
CNN2,1.5500886592910834,1.424558082795648,1.766190503928505,0.002945198902222423
ARHGEF40,2.0419837191149557,0.34035587858933414,0.6724587200683617,0.43068180471633327
JADE1,0.7831466889263473,0.35189458634202975,0.8092622882576289,0.6220632653672113
CLEC2D,0.18581388479526798,-0.03336700937393423,0.13070797567431625,0.03138856064848153
WSB1,0.9296030181008192,0.6963937065340865,1.1310058745674174,-0.35433371258121493
ZNF84,0.5165382237518533,0.47454138962142695,0.33120443814109196,0.3411071241100991
KCNN4,1.4717417070458125,1.1022673491446935,0.7971974330057647,-0.24609248094444727
FOXJ3,1.2330392884097912,0.5142847564394077,0.2467124280988892,0.1976971021438857
KAT6A,0.942202488775731,0.5196436963334924,0.5809195979281603,-0.31332445580081514
CEP350,-0.08582091071260622,0.12367067100513288,-0.05810985891048001,-0.30281703771193547
INTS3,0.354632865725812,0.004125555363119258,0.16406172858559553,-0.3405264179288552
RCOR3,-0.22967524782118157,0.26997134659926486,0.34957017348659414,-0.02401530414515708
TAF4B,0.3224106811959246,-0.1625472728540065,0.2394649470832733,-0.27659551140224026
RRP12,-0.40080111472627294,-0.35374785762774086,-0.16494829002146003,-0.19267580867343578
CCNL1,0.6507539204051863,-0.21117708511947791,0.08888359689710139,0.2618428935858568
KAT6B,0.2395582600110179,0.024177390788569925,-0.07072684093193314,-0.34472917344698745
GPSM3,0.39039521561421725,-0.24237051398996196,-0.2555408892683204,0.13321717736659788
CBX7,0.19180559071291828,0.14082832099805326,0.08482821386430853,-0.018227307217030926
USP22,-0.6337998889484276,-0.26235810977669843,-0.0706588304214657,0.1860951336407182
PPAP2C,-0.27319841783295223,-0.3404920250662477,-0.21626951323173182,-0.23514830403871068
CYB561,-0.011436150180061644,-0.24353194624005775,-0.14737997714119247,0.0904697007695978
C17orf62,1.054660820722753,-0.18872976247081794,-0.32653991402286553,0.36138154543710893
ZFP36L2,-0.5645506636127245,-0.07538810200846857,-0.12346334699416112,-0.17438416983784014
ZNF652,3.2280987842481523,0.6754869994344389,0.5317057459726898,0.6457914191610085
ATF2,0.8685002791103771,0.05721188571983768,-0.24100419675708437,-0.17454042876299122
C16orf58,0.7749741559230495,0.06862406773637832,0.41292929063365313,-0.10404730510648097
KIN,-0.5674365992150731,-0.003558411499215844,-0.19223799114042453,0.346111505144423
SNX24,-0.3872103137748016,-0.030307510518279693,0.1711760293492216,0.28265555164923506
PIGG,0.19504868579325904,0.10659112560978046,-0.04091680082683305,1.4383514072991028
CRELD1,0.47348338540713747,1.0234705951155911,0.9861132454102319,0.00633658078064295
CCBL2,-0.06298048275109776,-0.5502316470839366,-0.32409956846375254,0.8079929661191756
DHRS7,-1.0091532367964995,-0.10846947123489067,0.0027018083956082467,0.874854174989106
MPZL1,2.655447037155477,2.511601193870807,2.442946344622495,-0.3339503409977411
LRIF1,-2.222295374356484,-1.1723176385769507,-0.849116720400968,3.119582672836867
CLEC16A,1.974499200890409,0.08935746047263282,0.6481547744574545,2.5375141154001906
WBSCR22,1.1725865906344866,0.15098244262283253,1.4247118838614805,1.7814652643131765
DDRGK1,-2.262761535232458,-1.2542730214763271,-1.1797578833553606,3.5294385602477565
PIGT,-0.44317108641040887,-0.22672280606459416,0.3210334438267633,3.173583029992202
TM9SF1,-0.1465483527614492,0.6973988252444768,1.1243274859830903,1.677881320844839
AXIN1,-1.7677241154780619,-1.3279719994400607,-1.345151047680165,4.826354922066472
GLT8D1,0.5130993402696505,0.3718206648038642,1.6802760685913796,8.7547839143327
FAM168B,0.2862324342897371,-0.39699145082407417,0.09598682287736822,5.814984311198866
YIPF5,-1.441111205572356,-0.33697994146374827,-0.08764699199027108,2.18801399485629
CSTB,1.371119661517455,1.5774336690462893,2.156254503415597,0.9604950695792983
GTF2I,0.0011643099038258775,1.0804645871711311,1.0657347366811711,1.6279892134427243
SS18L2,-0.588576064308403,0.1072838599777787,-0.3182664222298709,1.9170530161398738
TAF12,1.1284711029507377,0.40120353707595735,1.4849757651012048,1.923029391652399
DHRS7B,1.9342667643199067,1.5452746730407343,2.2690166994317416,-0.2581836111601783
MRPL17,2.1077393303946064,1.454939365246797,1.447606305893835,2.5419606134777464
SNRPC,-1.6373506337540922,-1.6377293631382166,-1.0404307741236043,4.044686011203395
NDUFB8,1.0580795701420669,1.1422703551439959,1.0485166263534615,0.1479075222956968
CHCHD2,-0.4104438203625163,-0.6055453018500837,-0.5280994077360487,0.8168016014174012
MIF,-0.15825179095591516,-0.2506351961840454,-0.2798373501576418,0.792542674487768
ATIC,0.5885123950263026,0.9362563161845036,1.0040656761637126,0.42263740475753653
C2orf47,-0.5526744824061157,-0.30420729746761427,-0.2005927944187099,0.04858078783480506
ART3,-0.37681060492167306,-0.35334871087525316,-0.36658210254793133,-0.4765697274967536
HILPDA,-0.2850536178492656,-0.30047653525913187,-0.31427374217864296,-0.4613344675987451
KRT75,-0.4472060925604371,-0.30935429208666554,-0.35825882515650376,-0.47064374756431915
CYP2A7,-0.35438555232888086,-0.3419530950004245,-0.339807508920352,-0.4692999494392309
NEUROD1,-0.3891665558986854,-0.350229017925136,-0.36128403291534655,-0.49014089362282093
ADAM23,-0.36892540585262057,-0.3230677674891402,-0.345059288964264,-0.49349831095779284
LATS1,-0.3652128283726841,-0.28598443682127295,-0.34875019029084536,-0.4749050320950287
KCNK5,-0.3546694231334824,-0.33803479773149814,-0.3677644264693008,-0.48553428435936874
MGAT4C,-0.3430560496978848,-0.3266071356128263,-0.35564135645168343,-0.44906844588446665
DUSP9,-0.4011530646453572,-0.3217019830124075,-0.35801422636897606,-0.4806462055991077
TAS2R14,-0.3401120531244324,-0.37324352446653764,-0.34466061846491747,-0.4790327691999389
MPZL2,-0.3869095105395604,-0.3568406623251473,-0.361417273955256,-0.45660212200653033
CLDN1,-0.45851831726498427,-0.352187285463893,-0.3536423873702694,-0.47748804883837076
GRIN2D,-0.4031282218873348,-0.3460305109281748,-0.346552361619703,-0.4878050796265065
KCNQ2,-0.35974994942293764,-0.3529188361693756,-0.35227029499895973,-0.47648602689416714
NHLH2,-0.3564729549068091,-0.33664532560917,-0.3648841729231395,-0.4893149915661628
ZNF385D,-0.41721820887460465,-0.34063928559340056,-0.35584398837752884,-0.49100090973753724
FLG,-0.5366133628552373,-0.3032933957473265,-0.35014841131564556,-0.4667317742496566
TPSB2,-0.4330967065031192,-0.346162078181567,-0.2795358138573283,-0.4851376826572096
SMR3A,-0.3628462826444887,-0.35234506050779585,-0.3469336410046369,-0.4908295826811106
KRT36,-0.3837330179672574,-0.34146716039556935,-0.3802727287449441,-0.4915763824005521
PTPRJ,-0.4129700728534118,-0.3107115093731607,-0.2156004672885423,-0.49155366892177543
PSG1,-0.4026602708675853,-0.360797853804693,-0.40464171081307143,-0.48995376237178334
TBX5,-0.3996899227057567,-0.34523277807897956,-0.41261780472505477,-0.4885637394944625
DHRS2,-0.4025443727076063,-0.3570076169309664,-0.33804702450391977,-0.48632312517122145
STAT4,-0.40625721368182743,-0.33612861691597284,-0.31597543495433955,-0.4633699505551665
SARM1,-0.39095575556859535,-0.3100385260210511,-0.22937979939092182,-0.4832893031319332
ADCY10,-0.4230690861112853,-0.26551182994263367,-0.20829230746716956,-0.46682856776118076
MATN1,-0.3915148478224124,-0.20108846308670406,-0.3802154207577151,-0.48035060228795173
NDRG2,-0.39796532282582336,-0.34396953799088936,-0.388380828668113,-0.44772951480838047
S100A3,-0.39795443891162857,-0.30024678509711455,-0.30379294547247815,-0.4366389740871238
TUB,-0.40558368024255387,-0.35240059806326024,-0.39284624491164244,-0.4636484809115778
FHL5,-0.4490168981369124,-0.2880497606071465,-0.19720797388440517,-0.4748070073880031
CYP11B1,-0.3920253211370037,-0.26658429325724026,-0.01693710928255702,-0.27417400318066193
C9orf116,-0.3940444581324587,-0.37613080924561293,-0.36569291578094265,-0.40348589362888804
LRRC48,-0.3038755609867976,0.04598780150703296,-0.18868181324699757,-0.27204150350402617
NEUROG2,-0.3179145686365783,-0.2214957596617147,-0.25056076179042186,-0.4048959094013362
CXorf36,-0.34836083243900884,-0.3000367013544959,-0.348326732465957,-0.33865778377157874
COL16A1,-0.29605645723729407,-0.1633805802627975,0.047497665599900346,-0.22106956670593866
RARG,-0.43166319848890317,-0.13769764343973712,-0.17325126029589533,-0.3549716306644218
TSKU,-0.4566783600575961,-0.12475369998858613,-0.2459680065346177,-0.38401140369181574
RPL3L,-0.3231070676741816,-0.3387572264610754,-0.25407036137588435,-0.3082739859992719
IGHV5-78,-0.3564385073395884,0.13052159908518388,-0.1715984538935008,-0.2715850689008556
COL19A1,-0.5393986329190176,0.02410038621631585,-0.3717376874560457,-0.1181165615027572
CLCN1,-0.42245535738736334,-0.16495518061264056,-0.3862962874293719,-0.027286726737876955
GSTM4,-0.1438120050813494,0.01259314479108525,-0.21524372217523327,-0.014169996891647134
ZSWIM1,-0.4593915182769745,-0.30859149983469114,-0.5928473496803708,0.07327892990344274
LRP3,-0.3885565184079234,-0.13835207632567248,0.1003670502577117,-0.31093428811165363
CENPO,-0.003005580691320623,0.13361691056284847,0.3743497626169393,-0.24162694261100537
MINK1,-0.5262192899955792,-0.20775704930039574,-0.17378228049394237,0.09644520896344048
TGFBR3,0.6694630009405215,0.15696425456472002,0.04275759991680704,0.17268301483006077
CYTH2,0.1976767632754756,0.16506435678901055,0.43971999424030916,0.101935399132556
MORC4,0.6186656358674653,0.7876901953576818,0.8195572037873857,-0.24209656618251515
CEND1,0.19542222489211128,-0.25835902249354514,0.07241885475919846,0.6419029328895308
WDTC1,0.40768879555114856,0.6473178921012644,0.7926739511439802,-0.0757905086697609
VGLL4,0.58679612593101,0.7065807500138938,0.5771640739125314,0.29549806211880186
ETV6,0.8408711297866979,1.6339587089534462,1.7503739252735682,0.051248859744790105
SIRT1,0.062060173433101634,0.37811395293149513,0.3435789025220936,-0.11359414036455381
HOOK1,1.1819360360454056,1.194297297190636,1.4293048455146125,0.20312612806642283
PHC1,0.44908481049434545,-0.14770350364408774,-0.3358024730225756,0.043926178710375456
PCIF1,0.045794065686931514,-0.2395184205779807,-0.21563163835338717,0.6958041845313154
MTMR9,-0.27951062067856053,0.2969027066572684,0.5139681458788147,0.2875024133252264
C10orf88,1.7835270492611643,2.60810993041552,2.576800126501428,0.6689627359113497
SPAG9,0.27096758739502474,0.38981282526848404,0.56146604716892,-0.388687998526399
SMG7,-0.4861762845288948,-0.19038452797632155,-0.29229250043515725,-0.13778866115078534
BSDC1,0.742685578280409,0.019789124660850525,-0.15509376669075522,0.0953453240624824
SNIP1,0.8138150433333861,-0.19042596407301352,-0.054117749999141,0.10419683074079629
VPS45,0.595431129034168,0.985508115720805,1.0440862593300926,0.1483070210925512
ATP8A1,-0.19141034822581762,-0.0985071352338043,-0.18719738419082688,-0.0876469651548555
POGZ,-0.22201876099222018,0.05037720888309198,-0.04862936707485751,0.1970597342404341
MILR1,1.345661290534261,0.02787134781723298,0.32763365306279885,-0.3401066261465527
RAB33B,-0.2937512157480963,0.11152897545906139,0.3509905675064924,-0.03425467453145472
JMJD1C,2.3806010008491785,0.03791568554928726,1.0564461662057947,0.32114000020754857
P2RY10,0.5476025119471313,-0.1050887065174116,0.23899956850048434,-0.20986743186040197
USP13,-0.0545997279171245,-0.07547001708501806,0.052215817591821256,-0.17043436743293247
ASTE1,0.009448466061848812,0.046861736967595026,0.0024669484201468184,-0.16515740526054615
PARM1,0.6902590461943574,-0.0215673856707295,-0.06528834718523566,-0.296230396967746
DENND5B,0.3445026422647492,-0.09000468186743658,-0.3859078988325187,0.4128407767265136
KIF13B,1.0409629162530398,0.1612545231758983,0.6089025068028345,0.06998592409927276
IZUMO4,-0.03830015075847495,-0.09595042772074734,-0.10001981631934717,-0.31183293877146895
HIVEP2,0.15568238104490695,-0.17428737972078592,-0.30884564278419435,-0.12709571050593926
THUMPD1,-0.11128887532699074,-0.026790125967625023,-0.27289113907818624,-0.026215616011741712
SHPK,1.388983425550179,0.1881689896869563,-0.011760768991657863,-0.021377415472968574
NAGLU,1.030219621519114,0.13716217758821253,-0.025867843514550314,-0.1047318336560227
EVA1B,0.6925399207363849,0.17124069365032338,-0.0713172539076291,0.012964923186757571
CEPT1,-0.3766232618393936,-0.23778534034959045,-0.08070075482764258,0.24560604678530573
NCOA6,0.2374549712490341,-0.013176373213140226,-0.02502064987410839,0.17129118035251492
DDIT4,1.472145067396865,0.3157173210405293,0.5457006900047028,0.0671770677070226
OGFOD3,0.9828333060864076,0.22776789434349617,-0.3655465983372185,0.6673218448554687
POR,3.4634440038073198,2.659425818446616,3.3385060939399023,0.39761759960158094
MTDH,-5.583534148316075,-1.671495677720076,-2.317042836076249,5.029625658710175
SEL1L,1.8043485729292132,0.5229490276615322,0.421435812511435,0.9217499112936338
TMEM147,0.4476958692735418,0.9621544847507325,0.8328823037472571,1.1449625640043761
BTD,-2.0435754134943496,-0.11546618101536699,0.0986528307471569,2.86629038808137
TMED10,-0.9086756012829579,-0.9113485428663024,-0.7413880678211466,3.290123806488086
TWF1,0.2914513833731285,0.6063528054144812,0.7083559594708598,1.2203642809746507
DCTD,-1.1301532054803667,-0.3620615854906743,-0.4071644591507102,2.8319785183391093
SENP2,-1.6739185457692038,-0.022920618515144715,1.0342981244737741,2.8390883887592278
TINF2,-1.320232845583566,-1.0184942051947505,-1.466839513275016,3.6679841181005823
C1GALT1C1,2.349601759799866,1.2466782064466435,2.3593584371177845,0.36721119094952515
MEA1,-0.9001932081935857,-0.1250643171191995,0.0019950105209382007,1.2185607854563505
MRPS34,0.05803313806203606,-0.24054732078687835,0.20248887401145824,4.8580680087525705
ZNF267,0.4603869991989063,0.7045355154048812,0.7972687822744242,0.1793862850143215
PSMD8,-0.4801154053649623,-0.41548924197633647,0.9195777761839337,3.5379788127639533
GSTK1,1.1306959767631846,0.3674802852767445,0.5476662588738053,0.09745241233818511
OXCT1,0.08898553604895999,0.36258832236886196,0.12038227474215403,1.121498353307669
ADAM15,1.6781409825599345,-0.3045123760306148,-0.10384429770124723,0.5674109254702401
SNRPG,-0.1933986307156271,-0.39911844852490164,-0.23945236332890218,0.628598046362642
TXNL4A,-0.014464144432186113,-0.2580215610375225,-0.45162742080518203,0.7022605820561822
TXNL1,-0.13707783126367853,-0.5225673864291869,-0.6973763010684988,0.5091634609709149
HIGD1A,-0.2590620998703838,-0.22585792036796962,-0.09758045119415522,0.4680204192292592
CHCHD3,-0.10320097962554879,-0.05921234838151121,0.0556924185012565,-0.057754160543644566
CAP2,-0.3977081113698974,-0.3593335605817642,-0.3526776800190433,-0.48128859463038115
ARHGAP22,-0.38462023681134827,-0.3483839024689934,-0.34462522485300856,-0.48909105713785733
CSN3,-0.4041608268304946,-0.3372058995459142,-0.3659060186505243,-0.48982059082280655
GREM1,-0.4183830989420178,-0.34882017903222234,-0.34377628803934224,-0.4706068900425645
ALB,-0.37610109937524844,-0.3455937530703367,-0.35363480669453823,-0.4712590057375632
GLYAT,-0.4669241603129272,-0.34014114045322763,-0.35752682175061246,-0.4800776414569395
SLC25A40,-0.39860069948679083,-0.33697075926932835,-0.3451794983049928,-0.4860589444183358
RP11-714L20.1,-0.3373976167265373,-0.35792173143857514,-0.3650055295061986,-0.4741921878066311
TAS2R9,-0.3796069378704458,-0.34592085543298645,-0.3410680833613258,-0.4790560827822841
GTDC1,-0.6177380100616264,-0.3445801019496651,-0.34279290806103907,-0.47578512429214376
GABRQ,-0.34547379487972796,-0.33857302355422475,-0.33867185755115786,-0.47989434812319637
RLN1,-0.3333686132419489,-0.3454064925332571,-0.3406487884444542,-0.4866967698688685
FGA,-0.41082590830145027,-0.3380752211034673,-0.3600773590146353,-0.47824931877590304
SEMG1,-0.43274410960503373,-0.3301504822126352,-0.3461951532686286,-0.4712570357471144
ONECUT2,-0.4079180646329046,-0.36323894008702695,-0.35814650988528157,-0.48216420802880966
LOC1720,-0.40140795655056927,-0.34122005590356697,-0.3690472612550187,-0.48906834686373446
NOVA1,-0.4777260081278191,-0.34397130325475034,-0.2826896223119351,-0.47184262193077253
FOXE1,-0.42229586543428566,-0.33474147504571816,-0.35586031233881965,-0.47738553878467677
CLDN18,-0.35046440245737104,-0.3377543706400694,-0.32255182297873436,-0.47466736357792283
RXRG,-0.3863143490237137,-0.34418062108724745,-0.39194284099053983,-0.46546222537663523
PPP1R13L,-0.421986920743427,-0.3583818654703126,-0.3557154615028898,-0.4873611759533045
NME8,-0.39627478027490204,-0.33141162350657427,-0.33110472071896485,-0.4898691995747002
RP4-581F12.1,-0.4011057609420976,-0.3513368390848821,-0.3656341198159494,-0.4898417725897733
EDA,-0.3954449522441741,-0.3666588075678979,-0.46489211089069815,-0.4836886205565368
DYRK1B,-0.4006678234161341,-0.2996485455444958,-0.27673715510575303,-0.488714031020856
NXF3,-0.4015675699155287,-0.3518985421826337,-0.3572436741458328,-0.4852579506934671
APOF,-0.39382997019715676,-0.2828934446272655,-0.20950975916056225,-0.46506268826720926
MLPH,-0.39660254299836173,-0.3549152487802835,-0.37229456449817167,-0.47365635074843904
