,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
C11orf2,10,92,cluster_04,#00fff6,0.9786423180558644,0.9786703472032298
POLR2L,11,92,cluster_04,#00fff6,2.3988737256049424,2.398833796128024
ARL6IP4,12,92,cluster_04,#00fff6,1.7262242780751502,1.7261858262099978
ATP5E,13,92,cluster_06,#7200ff,1.1506221360959477,1.150657861480097
TOMM34,14,92,cluster_03,#00ff39,2.1978424148956237,2.197898102926344
MTCP1NB,15,92,cluster_04,#00fff6,1.9841614013073896,1.9841934239100627
SERF2,16,92,cluster_04,#00fff6,1.377260125818739,1.3773031682700823
GDI1,17,92,cluster_04,#00fff6,0.26210302305729494,0.26206717837038696
SLC25A14,18,92,cluster_04,#00fff6,1.1620693853837727,1.1619771701916164
ALG14,19,92,cluster_04,#00fff6,-0.25006433310161785,-0.2500207662475894
FAM58A,20,92,cluster_04,#00fff6,0.9610160152016555,0.9610606080516093
ROGDI,21,92,cluster_04,#00fff6,0.3208945636677591,0.32094924330197194
SPSB3,22,92,cluster_04,#00fff6,-0.4418988030489776,-0.44193299473682
NUBP2,23,92,cluster_04,#00fff6,-0.09355061399538808,-0.0935251117581297
APRT,24,92,cluster_04,#00fff6,0.5582985693927704,0.5583762354322567
RGS14,25,92,cluster_07,#ff00cf,0.1312684567832488,0.1313888787579016
TUT1,26,92,cluster_04,#00fff6,0.06132315300062634,0.061363615062614875
NR2F6,27,92,cluster_04,#00fff6,-0.2427035221980845,-0.2427345070794328
RHOT2,28,92,cluster_04,#00fff6,-0.42424355227633387,-0.42422299637261324
TBC1D25,29,92,cluster_01,#ffbd00,0.6931359942467836,0.693166630052878
CDK16,30,92,cluster_04,#00fff6,-0.465016380793192,-0.464995042410931
SNUPN,31,92,cluster_04,#00fff6,-0.17702101122760594,-0.17702854241831256
OTUD5,32,92,cluster_04,#00fff6,0.018075984545062058,0.01814856631505006
UNC45A,33,92,cluster_04,#00fff6,-0.05040406017074824,-0.050410692474375865
DHODH,34,92,cluster_01,#ffbd00,-0.7211084869970932,-0.7210648848567635
FAM96A,35,92,cluster_01,#ffbd00,-0.6224022294112468,-0.6223684442829452
SLC35A4,36,92,cluster_02,#84ff00,-0.6885720195358892,-0.6885956599692526
C14orf142,37,92,cluster_07,#ff00cf,-0.8219502075767968,-0.8219054702358016
MAPKAPK3,38,92,cluster_04,#00fff6,-0.7794849065877314,-0.77948259565158
BRF1,39,92,cluster_04,#00fff6,-0.7620664942974393,-0.7620781090448817
CCDC71,40,92,cluster_04,#00fff6,-0.6891284601266113,-0.6891359623344201
ATG4B,41,92,cluster_04,#00fff6,-0.9309110715787398,-0.9308980708326002
LDHA,42,92,cluster_04,#00fff6,-0.7059213806826062,-0.7059494940758801
MTA1,43,92,cluster_04,#00fff6,-0.7382248672539179,-0.7382190353353599
WDR5,44,92,cluster_01,#ffbd00,-0.7944992031474457,-0.7944520210376426
OXSM,45,92,cluster_04,#00fff6,-0.9099710673845148,-0.90988612072958
SNAPC4,46,92,cluster_04,#00fff6,-0.5102460446766898,-0.5102326659100075
DIMT1L,47,92,cluster_07,#ff00cf,-0.30003598471214443,-0.30004811071627746
ATP6V1D,48,92,cluster_07,#ff00cf,-0.4919189285109908,-0.491957841211478
MED6,49,92,cluster_07,#ff00cf,-0.4815425442447247,-0.48149959837893075
EIF2S1,50,92,cluster_07,#ff00cf,-0.6956091372049892,-0.6956404781160223
FCF1,51,92,cluster_07,#ff00cf,0.19295003428831886,0.192901064619863
KLC1,52,92,cluster_07,#ff00cf,-0.4187106343368081,-0.418655382026527
ARF6,53,92,cluster_05,#004bff,-0.2969588317676224,-0.2969822701092438
AUH,54,92,cluster_07,#ff00cf,-0.49955578945807294,-0.499479185030586
FAM134A,55,92,cluster_01,#ffbd00,-0.7488437836975979,-0.7487694784684761
SETD3,56,92,cluster_01,#ffbd00,0.1206582439222634,0.12065216018681581
SKIV2L2,57,92,cluster_07,#ff00cf,-0.22054394900274313,-0.22054573315680365
EIF5,58,92,cluster_01,#ffbd00,-0.7026725007427252,-0.7026802577912529
WDR20,59,92,cluster_01,#ffbd00,-0.466740474074863,-0.4667798653330524
UTP15,60,92,cluster_01,#ffbd00,-0.38081132763809855,-0.38088211468841565
GTF2H2C,61,92,cluster_01,#ffbd00,-0.7476655082938455,-0.7477049093475738
PPWD1,62,92,cluster_01,#ffbd00,1.1789877308611256,1.1789112825038308
GFM2,63,92,cluster_01,#ffbd00,-0.7887577760967992,-0.7887053374731644
PPP3R1,64,92,cluster_01,#ffbd00,-0.41898217370893853,-0.41888663273709126
ZNF354A,65,92,cluster_01,#ffbd00,-0.6596720128588879,-0.6596673489543396
TBC1D20,66,92,cluster_05,#004bff,-0.8859212669308731,-0.8858906329854024
GTPBP1,67,92,cluster_01,#ffbd00,-0.41839841227380703,-0.4184244127609138
