,GSM246548,GSM246667,GSM246670
TSNAXIP1,-0.3375286645868024,-0.3116746727108933,-0.23748525241754995
SIRPA,-0.333371969926212,-0.28951348089396667,-0.2374259470305158
BLK,-0.33549082502026223,-0.33207465761048144,-0.23744012875362036
SLC22A8,-0.33860678747316575,-0.3116096157787662,-0.23745431047664853
CYP1A2,-0.3237581779096265,-0.3505322113755591,-0.23745431047664853
C5,-0.3447327664777503,-0.3252274212790992,-0.23745431047664853
PLG,-0.3110574868465508,-0.4649505397306487,-0.2374620459619097
CAMK2N1,-0.3337043393890814,-0.33207465761048144,-0.23745431047664853
IL17A,-0.4944679113493161,-0.5221722361555537,-0.23744657499136826
MYL2,-0.3274059360047964,-0.18113518544037624,-0.23743239326829713
DBR1,-0.525034908440214,-0.4743070464948826,-0.2374620459619097
LYPD1,-0.4136118284041725,-0.40056547907776463,-0.23744012875362036
KCNV1,-0.35247488444551667,-0.5045838079050063,-0.23744657499136826
C9orf3,-0.347902735639388,-0.3408898610335679,-0.2374620459619097
ACOT8,-0.22080602736476915,-0.04146583842339979,-0.23744657499136826
JAG2,-0.399887160187542,-0.5944426226013617,-0.23744657499136826
VPS33A,-0.22070008325209967,0.9219080576386491,-0.2374697814471422
SMPX,-0.0384826503245445,-0.49286669973267005,-0.23744657499136826
IQCE,-0.5484269511306562,-0.9000548171245827,-0.23745431047664853
TCF7,0.13316861175465,-1.1418233219480352,-0.23744012875362036
FAM90A1,-0.4039233407422291,0.6232967332038021,-0.23734343518556353
MKL1,-0.7715882189031279,0.23064498427055619,-0.2503802913982109
PLK3,-0.36584648469384445,0.5190151383393958,-0.254723754537564
POMT2,0.4362296469630931,0.5358353880416515,-0.17933472344438856
SLC37A1,-0.2745797713140985,-0.6396983188279113,-0.16947444514353566
USB1,-0.14599255139882872,1.1236840455830284,-0.18719921099881803
MRGBP,0.18394501567081825,3.484266738267212,-0.14928712049401754
WDR37,-0.15114854006417047,1.9272787175808541,-0.16078351313578362
HCFC1R1,1.2387563827161188,0.055772599167898125,-0.12524350511282323
PKN2,-0.007147422833683305,0.5979860900167536,-0.19623046522476775
PLEKHA8P1,-0.5938024774270904,0.020053392209649638,-0.3849860897844248
TK2,0.9756972796716257,0.9267876306160495,-0.11119298085408767
ATG14,0.231013476634463,0.010378338017227299,-0.23745431047664853
ZCCHC8,0.5290627389659367,0.6825502063710003,-0.016663659299599544
WDR60,-0.3985888515976234,-0.22563204614123417,-0.2751646726332811
ANKLE2,0.24905814941274887,-0.4573784343115538,-0.11589239399626643
ZSWIM8,-0.1387238902499279,0.11490820721843636,-0.34756010862073516
NF2,-0.17755371952580246,-0.11446522113672691,-0.23655570484859773
SF3A1,-0.2069003326256806,-0.31301995708549085,-0.18581841407868727
FER1L4,0.06918435788448264,0.9968770194493825,-0.4045098971361919
C18orf8,-0.1332022797251961,0.4704690822649222,-0.15971213337948145
MDC1,-0.3292048867675884,-0.568520109733078,-0.16823804132087491
MED1,0.05182351502463704,0.44100180248636256,-0.03617072267069452
GOLGA3,-0.0785821904234463,1.40917417844043,-0.1799342298587115
PIK3C2B,0.22242533878483517,0.29699800391075193,0.0963948650496816
CLASP1,-0.14815923031967176,1.0422386762963447,0.23136829566971423
SRSF6,-0.8482700478748191,-0.15435244660303798,-0.27338294441510336
CD1D,-0.2437709416351433,-1.0779701797764067,-0.023186220435715624
PKD2,1.0185689785421979,0.1049612561751719,-0.04231936566658775
CCND1,0.45022985798410814,0.7583733465300573,-0.27389864005130854
ARFIP2,0.39356019800696307,0.4698696055507931,0.6384631170163102
SYNRG,-0.6494247790571237,0.35168939744262645,-0.13202379207370885
RAB27A,0.4039870725090622,0.16644376311601722,0.03275153551828503
ZKSCAN1,-0.7324452507974865,-0.6260017320173487,-0.2144850279290003
MBD1,-0.5850240220659256,-0.843645073627358,-0.22076368618904524
YY1,-0.1520750389166717,0.3202728469908488,0.06555943690368728
ELMO2,-0.6874007120664034,-1.0232755941671317,-0.3431264731209912
CLSTN1,-0.2543611643135839,-1.4990490986619207,-0.31632862233917436
EIF2AK3,-0.015606532534690855,0.6376262009334943,0.002227185988250455
TMEM9B,-0.07129477774954782,0.49817282627832515,-0.2868709479097242
TXNDC15,-0.34185569649740855,-0.23550912286841058,-0.18435639342985966
PJA2,-0.6104619926032901,-0.43847255436338484,-0.36041234557742863
POLD4,-0.4640192139082119,-0.08109530290535848,-0.2327653150833135
TMEM258,-0.7746313261020421,-0.5564034086681976,-0.42182909618799863
IFNAR1,-0.600059146893609,-0.5851837563701281,-0.3951927798005693
COL4A3BP,-0.14076385234036043,-0.31643544554743985,-0.2476109934335686
RCN2,-0.38745247198951777,-0.4177543659202101,-0.29680965921958086
DSCR3,0.030266368741931112,0.1126009602503905,-0.2045410109866599
FANCF,-0.545047250340899,-0.32019248215400703,0.21871971457205455
FTSJ3,-0.3641119377176187,-0.26153430204017736,-0.18454591465016493
C11orf58,-0.27772068301310515,-0.1736071181377518,-0.3945043412815656
UQCRQ,-0.24810840588302668,-0.502313807517393,-0.466881448559405
DLAT,-0.3790144895533583,0.1412893763814967,-0.3069907280752989
HMGCR,-0.14262931624460132,0.09560680500430215,-0.7287040466320353
DALRD3,-0.14933708910622062,0.19247879599177392,-0.37623490485243627
SDHA,-0.44523228641122403,1.3271490512604458,-0.06048289915936781
CHMP2A,-0.2079327699264665,-0.4129215903681336,0.060862451529173654
FXN,-0.28405235877451945,-0.17616062029819585,-0.15953937176833155
AP2M1,-0.24716322108377745,0.1883359589353296,-0.128407382212808
VARS,-0.5807137266787953,1.0094501022805225,0.23660308900881685
BANF1,-0.32196961260707385,-0.2560393000667369,-0.08134742362609743
GSTCD,-0.3407443370884571,-0.33212577372135954,0.14187601852319656
MCTP1,-0.35851152983760554,-0.3320885983680195,-0.23288650445457446
CRH,-0.351091399414506,-0.3321025391255404,-0.27244695670593516
OR7E24,-0.3112859914287275,-0.3321025391255404,-0.310200913033291
LPPR1,-0.51336898435528,-0.3321025391255404,-0.06520169490179292
GNRHR,-0.30260489059202106,-0.3321025391255404,-0.037631493375476
EGFL6,-0.41868872466813223,-0.33207465761048144,-0.19621499413843582
DAZL,-0.18668780352836808,-0.3320885983680195,-0.08139125928508746
IFNA16,-0.36376710558414055,-0.3322187121040924,0.1211718936245038
DLX2,-0.2725003708277539,-0.33212577372135954,-0.31156362953692723
LONRF3,-0.3725873257164214,-0.3321025391255404,-0.23745431047664853
NEUROD6,-0.4132379161278917,-0.33212577372135954,-0.33642508881842337
ASXL3,-0.3419720256944531,-0.33207465761048144,-0.19420762027709645
LIMCH1,-0.5229514120828908,-0.33211415642345427,-0.21193875277571878
HTR2A,-0.25746053662652146,-0.33480704581108733,-0.2201035893946337
GK2,-0.6033536596532126,-0.3321025391255404,-0.24463799322827737
ZNF234,-0.5012107319899034,-0.3321025391255404,-0.20342580506418698
TNFRSF9,-0.3819559437223909,-0.3321025391255404,-0.23457799840452456
ZNF157,-0.3346287418845767,-0.33211415642345427,-0.2373795341180319
GPR64,-0.4047750306907384,-0.33212577372135954,-0.23477267488695094
PRRX1,-0.3436525670289636,-0.3320885983680195,-0.2385179396140391
CCNK,-0.29108616389078423,-0.33213971447881996,-0.23923605032415607
RAD51B,-0.2994660650141055,-0.33212577372135954,-0.23794809227247407
NPY1R,-0.30830296754509534,-0.3321025391255404,-0.23612122833227736
ELL3,-0.33678083361294486,-0.3319561611706393,-0.23733569969997284
TNNT1,-0.32414455782805973,-0.3299696031955727,-0.23723642763295447
WRNIP1,-0.3227091355844227,-0.3343609416287623,-0.23794035678765224
ZNF813,-0.3281226081189369,-0.31390984292193236,-0.23806928153180787
PRKX,-0.33252027313145816,-0.3255015895973877,-0.24058589192389382
HRC,-0.3302747014247351,-0.32042947517078907,-0.23737308788012643
TNMD,-0.3355448350468345,-0.3280388080541054,-0.23743239326829713
TMEM40,-0.33975346138411444,-0.33194454387254413,-0.2374620459619097
HLA-DQB2,-0.3283116433643102,-0.33305748096896,-0.23744012875362036
DENND6B,-0.3335900873890224,-0.3351207128023075,-0.23745431047664853
PLEKHA5,-0.3333927430183695,-0.3258408147942951,-0.23745431047664853
MMP1,-0.33789219351933947,-0.32295507697353726,-0.23745431047664853
GRIN2A,-0.3597163656597346,-0.35309266121155913,-0.2374620459619097
PROX1,-0.369201326090792,-0.410140420447187,-0.23744657499136826
PPP1R3C,-0.31561095881299833,-0.5197047455758402,-0.23744657499136826
ZNF862,-0.3564030667563954,-0.33891724469034745,-0.23745431047664853
SCNN1D,-0.2456737758267265,0.11188764225371395,-0.23745431047664853
RNASE3,-0.3061695647537479,-0.465148032467219,-0.23745431047664853
RECK,-0.26620815599935943,-0.26807021571361234,-0.23744012875362036
SLC22A18AS,-0.2998939923209685,0.07501587506973077,-0.23744012875362036
CSHL1,-0.3742803250423776,-0.6281509002103375,-0.23745431047664853
MAPK8,-0.6589821331442307,-0.2512808362526836,-0.23744657499136826
PPP2R5D,-0.3882397673316846,-0.043656892607749714,-0.23745431047664853
NR2E1,-0.26381507741664956,-0.3225066490658515,-0.23744012875362036
HSF2,-0.07727760273722414,-0.6733414640418268,-0.23745431047664853
HTR1E,-0.3210680592238751,-0.5498118272412844,-0.23745431047664853
IFT88,-0.4431653895943462,0.3494936529047626,-0.23931211590637527
SSH1,-0.35221522135836414,0.6497180769757234,-0.23745431047664853
RTEL1,-0.3586548637633139,-0.3483249267703548,-0.22148308846544607
GGA3,-0.17468075006908879,0.003984068459468758,-0.18822417207379427
NAB2,-0.20492478325080984,-0.7207786668604609,-0.20386544118166539
RBM19,-0.15126279441247042,2.868422835095896,-0.08780286543713564
EXOG,-0.3904936335607195,0.34230230077836055,-0.23673619953623518
GGA2,0.11840856681821398,1.0467581176036505,-0.19277396553648363
DOHH,-0.24803777669349888,-0.30160710980951855,-0.10792079452048299
MUTYH,0.3804409262037333,-0.3938530265302021,-0.27493905585250494
TCF25,0.6793553090659901,0.7706372414691113,-0.04720191707890936
CEP290,-0.03624946851926736,0.3581674261363813,-0.251624412239381
KRR1,0.9115158143572681,0.20267673112919896,-0.10789114112831666
TIMM22,-0.054434822898298416,2.2035434469826414,-0.2875735814816498
VPS13B,-0.25551615841184455,1.324637182301465,-0.26999095515932386
ZNF76,0.014280834394044931,0.8838218698415053,-0.26531874760818186
NARF,-0.20996232941991,-0.010923493842242537,-0.2777006046443823
UTP6,-0.7380412683749065,-0.4178333632010937,-0.5372812958649511
KCTD2,-0.5649619161543717,-0.13372457822042108,-0.164811177145735
SUN1,-0.4807849136247297,-0.11663767939982203,-0.13540813070125488
TARBP1,-0.09345198369354568,-0.9569476651493533,-0.10163169333943321
NPC1,-0.3831815493371517,-0.39585119540585295,-0.25497902474925455
SLC35A2,-0.6093839027288565,-0.12556218197487656,-0.34613938603062055
CHMP1A,0.45784387131902904,0.34893832706439704,-0.2165542785171431
GTF3C1,-0.35839520085102156,-0.21102901969256144,-0.17014099432456792
SFPQ,0.02456807815085162,1.271423278097538,-0.19018900258247995
STARD3,0.8553501412490064,-1.0249530736085837,-0.20006729337342094
ATP1B1,0.2195937895899368,0.9662006825043917,-0.2775729700670344
SCAMP5,-1.2101068677026257,-1.5059029011639369,-0.2314025790768902
SEMA4A,0.3912354990229008,0.666108575566145,0.11121439509600811
SNX10,1.4430671048481942,0.9716309623163127,-0.2587822916506002
CD44,-0.2745901579286905,0.29776709331745516,-0.1467137405409636
RASA1,0.259345665202983,0.9598386364323417,-0.03292685625069723
THADA,0.30474217167995943,1.5859638753644212,-0.06254318260624323
MAX,-0.8240915385494041,-0.4579802065269754,-0.03110894935357357
RAD17,0.3036951326720427,0.597158899793957,-0.16557571098443627
ARF6,0.07289875586170216,-0.3348581619140329,-0.2626693566311366
PRNP,0.1562238302677149,1.7196923055321185,0.3782009795313839
SLC31A1,0.10148596139836884,-0.31580346405427046,-0.04984754386766737
STK38L,-0.32713796293970243,-0.19287338842149765,-0.0389904094616056
ABHD10,-0.01429154866931794,-0.7154255199815778,-0.3461174692540086
IRF2,-0.39377576031594,-1.1160455707980212,0.007537830457341619
FAM208B,-0.18295066180677022,-0.40324441848694403,0.023583253765062883
RFX5,-0.3337251124796834,-0.36302543762370526,-0.20592824948714578
REEP5,-0.12416577653005466,-0.2656398691059425,0.04263926922808845
SCRN1,1.0272783889437602,0.8632928616257944,-0.104785269777921
CTSF,0.20697128194659162,0.46794105654940926,0.03275153551828503
SAR1B,-0.40390464510851176,-0.10340542990906272,-0.25556176276454523
TMEM110,-0.3744984415011456,0.781597610187087,0.005453024771902026
UBE2E1,-0.28426009084248505,-0.29219475872092976,-0.17075855142492224
TMEM160,0.09112799663820786,-0.32492537142817757,-0.2228767689506966
GOLPH3,-0.2513137241263877,-0.15900173004414486,-0.015642534184853524
PCNP,-0.29880963278309236,0.20733539314611626,-0.3986156329554673
SLC16A1,-0.323997068723377,-0.43390698031919395,-0.2476109934335686
PTS,-0.45128756426529276,0.25945671755426664,-0.17539860766804524
POP7,-0.23439594581315726,-0.2639019155264573,-0.23934950407313846
CAPRIN1,-0.42309257668293226,-0.5002134179855903,-0.10865697215165006
PSMC3,-0.09840234382438671,-0.3835601302078834,-0.2360761046568103
NNT,-0.39747542199526426,-0.2729611131021617,-0.13036707697760827
C11orf73,-0.43798672037961967,-0.5595841886123853,-0.27517111882674616
NME1,-0.20707898375800857,-0.3599654459830681,0.06616025936927661
FABP5,-0.25324771662285905,-0.25872290587377034,-0.4141673491511167
SPG20,-0.11964544412264594,-0.33211415642345427,0.1827971290942182
MIP,-0.429465694505903,-0.3321025391255404,-0.1591874021908936
ZNF516,-0.2079223832336814,-0.3321025391255404,-0.407063818480902
FGG,-0.14685673020751178,-0.3321025391255404,-0.2328632979796366
METTL21B,-0.01958679845225584,-0.33212577372135954,-0.5420293340310649
COLEC12,0.006843779491613763,-0.33211415642345427,-0.40630189658898397
RABL3,-0.432589933124221,-0.33211415642345427,-0.23351565775349684
CWH43,-0.3785387881854637,-0.3321025391255404,-0.2621510814597913
KRT35,-0.4252197195157568,-0.3320885983680195,-0.01609249969343282
KLHL41,0.3112633162232393,-0.33212577372135954,-0.27202666465953323
PDE6H,-0.44930376013630907,-0.3321025391255404,-0.33723343244875215
REEP1,-0.3104218286224171,-0.33211415642345427,-0.22824907515983894
ZNF362,-0.32484876633541554,-0.33212577372135954,-0.2111355477590525
LAIR2,-0.26825639809418284,-0.3321025391255404,-0.22361164195898547
NPAS3,-0.3354721292416791,-0.33211415642345427,-0.25211174654291757
HOXB1,-0.30832166337986294,-0.332701991680292,-0.23613669930655323
TCEB3,-0.408067538625686,-0.33207465761048144,-0.21333243567660048
GPR143,-0.381841692341454,-0.3320885983680195,-0.23745431047664853
SLC4A4,-0.288123906416998,-0.3320885983680195,-0.23664595219389684
OSMR,-0.3679445590264864,-0.3320885983680195,-0.24058589192389382
KITLG,-0.3132075069751218,-0.33212577372135954,-0.2380241578720425
MLANA,-0.33343428920239965,-0.3321025391255404,-0.23736535239461692
HERC4,-0.34147139466410753,-0.3321025391255404,-0.23793391055029117
NPR2,-0.35146531430504896,-0.33212577372135954,-0.2393198513891914
PHOX2B,-0.3049231753515285,-0.3321025391255404,-0.236608564008347
GPR137,-0.3337251124796834,-0.33212577372135954,-0.23611349284510602
RORB,-0.32714834949291977,-0.3321536552362717,-0.23787331591830815
LPA,-0.3304637366237577,-0.33057602618614057,-0.23867522778695435
ETV3,-0.3303370207220074,-0.33204909955495177,-0.23744012875362036
GSN-AS1,-0.334408547137678,-0.33513465355723876,-0.2374697814471422
CRYM,-0.33777586426416994,-0.3351207128023075,-0.2374117653073396
IL36RN,-0.33572971551742864,-0.332167595993689,-0.2374259470305158
MOSPD3,-0.32923604642010185,-0.32551553035912084,-0.2374620459619097
ANKRD53,-0.33472222078325276,-0.3277901978333745,-0.23744012875362036
ETAA1,-0.334514489894621,-0.3298139313874404,-0.2374697814471422
SFTPC,-0.3337791225147958,-0.30886560709296257,-0.2374620459619097
ARL4D,-0.3388477551964032,-0.358071829048755,-0.23744657499136826
KCNH6,-0.33467236537086886,-0.3412012044683676,-0.23744657499136826
GDF3,-0.36074670788800167,-0.2612973083290934,-0.23744012875362036
CDH12,-0.33259297895882245,-0.2640738521165002,-0.23744657499136826
DRD2,-0.3283739626742039,-0.034472121968160525,-0.23744657499136826
SLN,-0.3605680598473571,-0.6610807746834373,-0.23745431047664853
ASGR1,-0.30698179509057244,-0.012912407177247037,-0.23745431047664853
RP11-457I16.2,-0.349296607694099,0.03201245345088583,-0.23745431047664853
TCTN2,-0.3292588968318172,-0.5497212133082958,-0.23745431047664853
HSPB3,-0.28532160163367926,-0.6182182561046372,-0.23744657499136826
RTN2,-0.35104985331361277,-0.40553069433463557,-0.2374697814471422
RPS8,-0.36925325861025554,-0.6514130171434193,-0.23744657499136826
SLC35C1,-0.3596955926297911,0.81525250917984,-0.23744012875362036
CYSLTR1,-0.4019312168583056,-0.2160825742132672,-0.23743239326829713
TNFRSF4,-0.207995090082692,0.6212194608037462,-0.24001604479492733
ZNF350,-0.8431975516349364,0.09848330989895296,-0.24584988422066287
RNF125,-0.12381054828158813,-0.24998666401773778,-0.19930147506462548
FAM131A,-0.13510721497116035,1.906265299142754,-0.18782063396260834
PCGF3,-0.00046862595606872204,-0.5666799515684551,-0.2902229604744103
OGFR,0.9281428663908552,-0.10725079918578044,0.13120548086079592
SFSWAP,-0.04483942522411826,0.4053841401824074,-0.07407069923758787
CDC25B,-0.1796933852567738,0.308694672169439,-0.27582991978045357
LEPRE1,0.3658923723986193,0.5146445246163321,-0.19352431365777875
THOC1,0.3374705127736018,-0.6376885573141831,-0.025149820545118513
VPS9D1,0.20764021623006748,1.2132462206982315,0.09884974181739736
MSL3,0.8242611791084641,0.17911855621315376,0.17968078074987448
CEP104,0.791331596554897,-0.959298932209469,-0.38868484069356446
MKNK1,1.7735811039157996,0.31342538858200114,0.05033518483287956
RNPEPL1,0.33200262360429456,-0.3154897967541466,-0.266128390923118
LOC399491,0.202454938108224,-0.1781378997316601,-0.15384726027071188
ACTR1B,-0.8517804960713564,-0.7588617114268584,-0.3292621534414958
GTPBP1,0.1468421897061873,1.1447849358189794,-0.15776920952540774
GSS,-0.3354804384766169,-0.11034335849269274,-0.2385411460663413
ZNF292,-0.11425885015594318,-0.2634000465439571,-0.22762765675798954
DOPEY1,0.06351304853677775,-0.7585224936102017,-0.298612007589484
HGS,-0.20171944825951596,-0.5756135460711214,-0.32339101479954596
FOXK2,0.5503136240307779,0.9456948254210227,0.29983746489586244
KHNYN,-0.17834934286667173,-0.8673274735696097,-0.25934440138166837
BAZ2B,-1.011691364322355,-0.947616942536729,-0.04608281140570789
PLXNB2,-0.6810672467218198,-0.6206834110465281,-0.22298248752831337
NR1D2,-0.08499087079369576,1.0897962625015567,-0.21832957886730658
WNT4,-0.7139850148558358,-0.15747055684393949,-0.23860818692746683
NHLRC2,0.06134424108591512,-0.24967299569301885,-0.21445537511054774
RPP25,0.4596554465323892,1.5861125911032952,-0.3027439985910171
TIAM1,0.8342792757093043,0.35893651792596015,-0.34683556593002396
LRRC16A,-0.6673907682607397,0.10241236529435359,-0.23020486664046452
CEP131,-0.5746813868755795,-0.24693827234470866,-0.2254475348036234
PMM2,-0.26521934930066604,-0.2617550314718987,-0.32408590834794615
NR3C1,-0.6219823821988905,0.5081432093989902,-0.013597704786723367
SNX6,-0.47131253606318513,-0.4555777644512547,-0.19735469740595968
DPEP1,-0.39259170206950245,-0.6108808751198009,-0.29200339400901043
PAPOLA,0.15397605808697973,-0.18013376677891652,-0.4879455464734823
LIG4,-0.7978814615515732,-0.42965042382240926,-0.45319406051489164
MOAP1,0.029879973423005496,0.17592371759635622,-0.4734640683875064
GALNT12,-0.057444937934551195,-0.22105248243835013,0.02828536457583038
RARRES3,-0.4997898792648205,-0.32735803425732507,-0.04496370550882404
PPP2R5E,-0.5965485991591191,-0.29463904286841835,-0.3308401659251226
GALNT2,-0.5401407617216867,-0.4577710964948563,-0.40120694410177515
BMP6,-0.21239489193443623,0.42446045866156795,-0.01861050085120197
B3GNT1,-0.43583673046888904,0.15503994150067626,-0.061821180985966055
BET1L,-0.7545281044217116,-0.015770307982824545,0.1489725306161917
BCL7B,-0.5313518669893722,-0.2733956013186216,-0.24581378534516568
SAP30L,-0.15427079926996407,0.6477453626478907,0.21369768151555113
WDR82,-0.22713982104961422,0.24020861627522258,-0.04863045255930874
ATP13A3,-0.4112437170469356,-0.35783715994578164,-0.26613612636815076
CANX,-0.30495641240443416,-0.28956692057797623,-0.06704795486942482
PRKCI,-0.29026562282134816,-0.22823433453396272,-0.3351552026464964
POLR2G,-0.2427842097687381,0.11183420149380227,-0.28802868170853274
NMD3,-0.39161537322117684,0.3026302485485056,0.07204858085596574
DNAJB1,-0.3354804384766169,0.9759737930507176,-0.19939301227638956
STX10,-0.2583766377503108,-0.5119281983962392,-0.06054478503071172
PLGRKT,-0.3367704470710707,-0.589512305911132,-0.20994427718680167
PSMA2,-0.2630485442962943,-0.32075708315527984,-0.18067813342513914
RFXANK,-0.37037500095415055,-0.367897724030304,0.09487990750978378
HLTF,-0.35454180237715693,-0.5410338913349972,-0.3357895011568661
SLC27A5,-0.3216995620623781,-0.4527803363693236,-0.25680588243348884
FAM155A,0.070916912449799,-0.33212577372135954,-0.14391473723447706
LRRC31,-0.12080045574815955,-0.33211415642345427,-0.38564358838522417
IVL,0.059243988397334385,-0.3321025391255404,-0.16740646612687915
IL7,-0.2522381352009272,-0.3321025391255404,-0.3553805224024316
NSUN7,0.03427366315059024,-0.33212577372135954,-0.3594557451644085
SLC17A6,-0.2954942338353518,-0.3321025391255404,-0.21061984624551172
RUNDC3B,-0.515631127882682,-0.3321025391255404,-0.21002034317257082
IRS4,-0.28692737016255127,-0.33207465761048144,-0.044355159348083414
RAB9BP1,0.0034929520414936992,-0.33207465761048144,-0.014981123497796497
PSD3,-0.27257307714604656,-0.33207465761048144,-0.1726615035557669
RARS2,-0.367153107284828,-0.3321025391255404,-0.12979721844049677
VPS53,-0.4831093836804685,-0.33211415642345427,-0.22272721583395824
SLC7A9,-0.4800495583589238,-0.3345700529667155,-0.22075595068005482
BTNL8,-0.3368930082636212,-0.33207465761048144,-0.22931141682773326
RIMS3,-0.3446912203472016,-0.33207465761048144,-0.23194148512363963
PRMT8,-0.3546560541048648,-0.33212577372135954,-0.2600998974011829
RGS7,-0.3238620434824057,-0.3321025391255404,-0.23653120914008136
RP11-255C15.3,-0.266143758928603,-0.3321025391255404,-0.2387886815454447
TRPC3,-0.3080744628914791,-0.3321025391255404,-0.2380383395937622
CYP3A43,-0.3081450916038551,-0.33211415642345427,-0.23931211590637527
PGBD5,-0.33538695958269993,-0.3321025391255404,-0.23812987615947864
TERT,-0.2920521171996952,-0.33206304031252437,-0.2424333823215911
MMP20,-0.3323935572580541,-0.33207465761048144,-0.23803189335663033
PRAME,-0.3504266617781904,-0.3321025391255404,-0.23416672820173165
SLC8A2,-0.3337666586605948,-0.3320885983680195,-0.238653310583068
MTRF1L,-0.31575429342848294,-0.3321025391255404,-0.23805509981025055
PPFIBP1,-0.33038895346906555,-0.3327298731935901,-0.24000186307829827
ADAMTSL3,-0.3304948962711733,-0.33243014692156597,-0.23683289311402916
FOLH1B,-0.3376740761633919,-0.332297709728726,-0.23720032869860455
PAX3,-0.33466197882654586,-0.3306410830564989,-0.23805509981025055
ZMAT4,-0.3380064454634143,-0.3303250925393542,-0.2374697814471422
ZNF606,-0.3315003141756262,-0.3305620854281536,-0.2374697814471422
ZBTB7C,-0.33352569080588296,-0.3304947050975927,-0.23744657499136826
FBXO17,-0.3347741535038975,-0.3345444949145436,-0.23745431047664853
TNFRSF10C,-0.3396994513828698,-0.31861485215840785,-0.23745431047664853
STRN,-0.3358024213183641,-0.3321025391255404,-0.2374620459619097
TRIM31,-0.338972393668799,-0.36552082909242356,-0.23745431047664853
MYBPC3,-0.33566739625853675,-0.33723273703910045,-0.23744657499136826
PRR34,-0.3541678876113733,-0.27097454922921466,-0.23745431047664853
ZP2,-0.3271151125225504,-0.32347785559688,-0.23744657499136826
FRMPD1,-0.30069375933414827,-0.1144396628018658,-0.23743239326829713
EHF,-0.40613773443649953,-0.362409721807954,-0.23744657499136826
FUT6,-0.3186853819937648,-0.23260246071237603,-0.23744657499136826
CBX2,-0.37450882799891777,-0.37226349611204185,-0.2374620459619097
GPR137B,-0.3541886606547391,-0.31360779290804364,-0.23744012875362036
TCL1B,-0.3768250166817484,-0.5174881859782977,-0.23744657499136826
AK021537,-0.25003201243399037,-0.4523783803008697,-0.23744657499136826
STAG3,-0.22913821614903637,-0.333071421725117,-0.2374620459619097
NTF3,-0.432371818095707,-0.5570562934108271,-0.23745431047664853
VAV2,-0.06501488456270621,0.4340660076752025,-0.2374697814471422
CCDC9,-0.3153367534487207,-0.013256284690383953,-0.2387280869250183
C20orf195,-0.2700325102730817,-0.7717798650792113,-0.2705749808231665
RQCD1,0.11333344373931102,-0.06513060494273387,-0.22950738274529106
USP5,-0.2058720498827678,0.8673521895794587,-0.18240703196630872
TCF20,-0.22502924943492597,-0.336707635335688,-0.2660304086175619
POLR2A,0.5426829112821543,-1.0038474910134323,-0.16478797038350093
ST3GAL2,-0.22421908893692197,-0.012477913275402656,-0.2247655213115
METTL1,-0.16612207921271893,-0.13283236087350545,-0.15327740416310423
SLC17A9,1.0800544407530492,2.327351202608884,0.06622988257638059
CES2,-0.5125401547605031,-0.8570812900639658,0.3990569304087807
EPB41L1,0.832365822542943,0.2671359809285181,0.2031494929722309
PTBP2,-0.7820947238443965,0.4604871002476139,-0.17717392128908738
MAP3K4,-0.19838739432505084,-0.1495498123424002,-0.11394042973812783
CAMK2G,0.6682632972021622,-0.7373399558875463,0.2226883488156075
RGL2,1.0884688863242236,0.27788695463779706,-0.11475912024496258
EP400,1.1620613438763316,-1.7903893824346386,-0.25095916216738473
SF3B1,0.16787610756177082,-0.7393334434498503,-0.30182219743070493
RBPJ,0.3649512772819688,-0.8577806329151084,-0.19030890363233666
POLDIP2,-0.0900741870756746,0.058858213754724574,-0.3141369324380883
PAN2,-0.17946279995010617,0.4009391979481756,-0.1720619963496637
MDN1,0.8428742381907559,0.587822805823596,-0.04149163932909017
EXOC7,-0.6672889839439241,-0.6965663534864494,0.028467157261341105
CBFA2T2,0.5416524643234497,1.4490598900552993,-0.1276119006492872
NBR2,-0.32489031255958956,-0.2323120268143979,-0.20197797090869593
BAG6,-1.0971137660364265,-1.3356305148811851,-0.22749357477257745
SMURF2,-0.36391251672803454,1.0544028304179023,-0.21466552333878702
HNRNPDL,-0.6369883631018828,-1.5252910178144152,-0.22614372996357543
PRKCA,1.2523381678837513,2.1234391077636263,0.8007108925101238
PPCDC,-0.7421354571810191,-1.5601895802087549,-0.09958173875609969
RBFOX2,-0.8178994200362015,-1.9076315069827197,-0.3213940011281883
DUSP6,-0.8603031938212513,-1.6782183369791346,-0.15239167747080284
TASP1,0.066604223293494,0.015994237050764644,-0.27502801332827803
PLCL1,0.8271427830927418,2.2200072616803936,0.3551763593954913
SNW1,0.1509804143464798,-0.34185874318299114,-0.10085038998191724
EOGT,0.3154514765651741,-0.1636324245650385,-0.21886203993688536
GPBP1L1,1.2126981955729865,-0.6961899599275069,0.03147382862252456
SETD3,-0.049274623314637105,0.3942729482395136,-0.29990510838164414
ADA,-0.37350133766557786,-0.19976481632250961,-0.012175606717366661
PNMA1,-0.04806351323746749,0.07302462964571901,-0.41757214163809997
CD37,-0.8588263145398903,-0.3368679540002901,-0.5719703709587305
GNAI2,-0.3404722098122379,-0.19928153352569028,-0.1264889435041704
COPG1,-0.2842912506518467,-0.01023573872507658,-0.047330846288809146
SRPRB,-0.22301008005872977,-0.07433627283662314,0.1391091033165451
