,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
ASCL2,109,50,cluster_02,#d1ff00,1.380530346752592,1.3805613906237
RBPMS,110,50,cluster_08,#b900ff,0.9026335522722616,0.9026663421994238
TM9SF1,111,50,cluster_08,#b900ff,1.1897371488177642,1.1896674969739574
C19orf46,112,50,cluster_02,#d1ff00,1.2715670804347257,1.271539118342861
GOLGA2B,113,50,cluster_02,#d1ff00,0.7609056081975792,0.7608988118120197
ENOSF1,114,50,cluster_08,#b900ff,2.682988207499837,2.6830429667530833
ADAP1,115,50,cluster_04,#00ff5c,1.8664966170850974,1.866439816591111
GMPPB,116,50,cluster_04,#00ff5c,0.5614042417221984,0.5614070094015566
C17orf59,117,50,cluster_04,#00ff5c,0.28348243000797185,0.28352014056765196
USP22,118,50,cluster_07,#2500ff,1.2241442448014108,1.2241670410418461
C17orf39,119,50,cluster_06,#0074ff,0.04426453647670142,0.04425266301314374
SMG6,120,50,cluster_06,#0074ff,-0.13366044139054237,-0.13366633929680083
PITPNA,121,50,cluster_06,#0074ff,-0.26573740513613836,-0.26572146531706875
NEURL4,122,50,cluster_06,#0074ff,-0.18546826714464765,-0.18540875565869494
PHKB,0,51,cluster_06,#0074ff,-0.3176480181019613,-0.3176617275020764
AP1G1,1,51,cluster_06,#0074ff,0.4592708280631969,0.45930146089150975
LONP2,2,51,cluster_06,#0074ff,0.10790855266058459,0.10790696413177749
ACER3,3,51,cluster_05,#00fff6,-0.4904636857552749,-0.4904472206023276
TNFSF15,4,51,cluster_05,#00fff6,-0.4141481811217994,-0.4140993071528322
FER,5,51,cluster_05,#00fff6,0.08993063752673688,0.08992052694815841
ZNF295,6,51,cluster_05,#00fff6,-0.40459365597428426,-0.4045825817641265
BCL2L13,7,51,cluster_04,#00ff5c,0.9423673848670276,0.9424130857509416
RBL2,8,51,cluster_05,#00fff6,0.7662035766502441,0.7661982283271161
SSH1,9,51,cluster_07,#2500ff,0.12071140204782135,0.12071289425843539
JHDM1D,10,51,cluster_05,#00fff6,-0.13008179794233737,-0.1300890281578574
NFE2L1,11,51,cluster_04,#00ff5c,-0.09233679101364065,-0.09229243158853132
NAPEPLD,12,51,cluster_04,#00ff5c,-0.3019022967297592,-0.30180070868591363
TYW1,13,51,cluster_01,#ff9400,-0.3189099734220348,-0.3189348142515101
NEK7,14,51,cluster_05,#00fff6,-0.0386182070901427,-0.038495903742302245
C4orf29,15,51,cluster_05,#00fff6,0.13988297929059473,0.1399810144277169
CNOT6L,16,51,cluster_05,#00fff6,-0.19226360636545065,-0.19224939321406442
ATL2,17,51,cluster_07,#2500ff,-0.19683485860139696,-0.19686623563016273
ATXN7,18,51,cluster_05,#00fff6,-0.2824429678209761,-0.28250253614675674
SEC24A,19,51,cluster_05,#00fff6,-0.5137226232453961,-0.5137317081440312
PDE12,20,51,cluster_05,#00fff6,-0.629644274154905,-0.6296811967161242
ZNF224,21,51,cluster_05,#00fff6,0.07676415910916744,0.07675881961752813
