,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
PARN,106,92,cluster_01,#ffbd00,-0.7726661181070467,-0.772547175767004
ZNF138,107,92,cluster_02,#84ff00,-0.6907360467731744,-0.6908171275113614
LOC348926,108,92,cluster_01,#ffbd00,-0.8156645249795385,-0.8156656603713069
TMEM180,109,92,cluster_07,#ff00cf,-0.41503855285762997,-0.41512851085645475
VSIG10,110,92,cluster_01,#ffbd00,-0.6224309364459975,-0.6224434609775537
ZNF552,111,92,cluster_05,#004bff,-0.34293557098105454,-0.342916373117054
NUDT4,112,92,cluster_02,#84ff00,-0.7496838645211699,-0.7496376842111624
C19orf26,113,92,cluster_01,#ffbd00,-0.44743591521288745,-0.44754276713478863
NHLH1,114,92,cluster_04,#00fff6,-0.37918415153668805,-0.3793587774635449
LOC644165,115,92,cluster_04,#00fff6,-0.6011491043706639,-0.6011756431467948
C10orf140,116,92,cluster_03,#00ff39,-0.6016418103793992,-0.6017913114806941
SLC15A4,117,92,cluster_01,#ffbd00,-0.06622353890570025,-0.06642639529937264
ZNF230,118,92,cluster_01,#ffbd00,-0.4865056588103982,-0.48666706432880363
ZNF221,119,92,cluster_02,#84ff00,-0.3698624817402962,-0.3698759618419624
ZNF417,120,92,cluster_02,#84ff00,-0.6621426054443252,-0.6622027517419219
LOC147804,121,92,cluster_01,#ffbd00,-0.5453045805360955,-0.5454744015353186
TRMT12,122,92,cluster_01,#ffbd00,-1.2463320590290836,-1.2462358178585913
PRKD2,0,93,cluster_04,#00fff6,0.06185913788925266,0.06193749833614803
MYPOP,1,93,cluster_04,#00fff6,-0.060582696637447184,-0.06072509630828715
FBXW5,2,93,cluster_04,#00fff6,-0.13570294758864326,-0.13590589476494727
C9orf37,3,93,cluster_04,#00fff6,-0.03995373808647418,-0.04021803473437155
ENDOG,4,93,cluster_04,#00fff6,0.05178488234432947,0.05183230808255635
MAN1B1,5,93,cluster_04,#00fff6,-0.4358993929058003,-0.43589262841860005
FAM73B,6,93,cluster_04,#00fff6,0.5438067256861339,0.5437374213322683
TMEM203,7,93,cluster_04,#00fff6,0.5068000201432119,0.506890388075893
BRMS1,8,93,cluster_04,#00fff6,0.20605131177363248,0.20606950819326594
BGLAP,9,93,cluster_04,#00fff6,-0.19732995603486708,-0.19723329476704743
DHRS4L1,10,93,cluster_06,#7200ff,0.5960686124763216,0.5962655256630542
C11orf48,11,93,cluster_04,#00fff6,-0.12478614247991478,-0.12475029582672124
C7orf61,12,93,cluster_04,#00fff6,-0.4915559379881485,-0.4914894951120253
SUCLG1,13,93,cluster_04,#00fff6,0.1736724222190194,0.1736963011679024
ATP5G1,14,93,cluster_04,#00fff6,1.0483055020032959,1.0482371432309914
SLC35C2,15,93,cluster_04,#00fff6,-0.4373320143831092,-0.43739344256811485
TMUB1,16,93,cluster_06,#7200ff,-0.4672088546715428,-0.46727674028865585
RBMX2,17,93,cluster_04,#00fff6,-0.2918535876599035,-0.2917196106315959
NSMCE1,18,93,cluster_04,#00fff6,0.16530852058999113,0.16535891143446524
LAGE3,19,93,cluster_04,#00fff6,-0.6466094263927975,-0.6465012518818457
H2AFB1,20,93,cluster_04,#00fff6,-0.46691785134706004,-0.4669204095099898
AMDHD2,21,93,cluster_04,#00fff6,-0.5394573240362147,-0.539295667603827
MEN1,22,93,cluster_01,#ffbd00,-0.22406848860943837,-0.22411273867679601
MAZ,23,93,cluster_04,#00fff6,-0.41738556838723645,-0.41707308980365776
SOLH,24,93,cluster_04,#00fff6,-0.22475151229811502,-0.22487127654399744
FAM100A,25,93,cluster_04,#00fff6,-0.04778055918413803,-0.04778599079628354
TRAF7,26,93,cluster_04,#00fff6,-0.37510981478142147,-0.3751055594724594
POMGNT1,27,93,cluster_04,#00fff6,-0.2034968382263816,-0.2035200505527205
C20orf196,28,93,cluster_02,#84ff00,0.15619494513183735,0.15606720622146997
TRAF4,29,93,cluster_04,#00fff6,-0.4139669872284151,-0.41396274838551195
EXOC7,30,93,cluster_04,#00fff6,-0.22262759445398586,-0.22268489399672986
ARMC7,31,93,cluster_04,#00fff6,-0.17371902045816495,-0.1736877186204413
MTHFS,32,93,cluster_04,#00fff6,0.39975365742609625,0.3997501104178889
WDR61,33,93,cluster_04,#00fff6,-0.055841123936935924,-0.055909727353616524
OGFR,34,93,cluster_04,#00fff6,0.905046153615738,0.9051748186228623
PPP1R7,35,93,cluster_04,#00fff6,0.2728969848946254,0.27277722504545165
RNF215,36,93,cluster_04,#00fff6,0.22737062544484635,0.22741679122700137
FAM104A,37,93,cluster_07,#ff00cf,1.606904271931263,1.60696694676832
BCS1L,38,93,cluster_04,#00fff6,0.7031623478841611,0.7033194744867853
THAP4,39,93,cluster_04,#00fff6,1.2350400417750311,1.2350465340885224
APEH,40,93,cluster_04,#00fff6,0.19797461604506206,0.19811980853797043
UBE2B,41,93,cluster_04,#00fff6,0.249453049910475,0.24958053776744443
STK25,42,93,cluster_04,#00fff6,0.8624199696772069,0.8625031080113547
AP3S1,43,93,cluster_04,#00fff6,0.021879226609042263,0.021945256118607027
C14orf109,44,93,cluster_07,#ff00cf,0.7952880080344267,0.7952135858122318
PIGH,45,93,cluster_07,#ff00cf,0.6893509984787796,0.6891044165986157
MIPEP,46,93,cluster_03,#00ff39,1.266674943998858,1.2667170300980422
C14orf1,47,93,cluster_05,#004bff,0.8571027417378254,0.8572250967138346
RDH11,48,93,cluster_05,#004bff,0.09067527736319207,0.09074541448168272
EIF2B2,49,93,cluster_07,#ff00cf,-0.5193549804903087,-0.5192061565429796
ETF1,50,93,cluster_07,#ff00cf,0.042150753920118016,0.04214271743261482
CALM1,51,93,cluster_07,#ff00cf,0.07691295855882647,0.07689940833776975
ZFYVE21,52,93,cluster_01,#ffbd00,0.018541977371690638,0.018755228735504805
ARG2,53,93,cluster_07,#ff00cf,-0.1779304483636667,-0.1778025054020549
GIN1,54,93,cluster_02,#84ff00,-0.2761902741606593,-0.27624698669688547
L2HGDH,55,93,cluster_01,#ffbd00,-0.3356001184724118,-0.33537435284924927
HMGCR,56,93,cluster_01,#ffbd00,-0.5656188874375371,-0.5653569640978492
GPBP1,57,93,cluster_07,#ff00cf,-0.5996247930174112,-0.5996986490480161
POMT2,58,93,cluster_01,#ffbd00,-0.5435154207730535,-0.5434470760436737
ATXN3,59,93,cluster_01,#ffbd00,-0.144629148555773,-0.1446775139831285
MAPK1IP1L,60,93,cluster_01,#ffbd00,-0.41985709094060797,-0.4198587338809812
TTC5,61,93,cluster_02,#84ff00,-0.2090416468561753,-0.2091936687925302
RAD17,62,93,cluster_01,#ffbd00,-0.27492791210269746,-0.2748425600588159
IPO11,63,93,cluster_01,#ffbd00,-0.6681596228926219,-0.6681560544669469
