,GSM246548,GSM246667,GSM246670
AQP6,-0.47231912432830697,-0.31820603597076463,-0.4396828952984124
DPPA4,-0.4466491780588629,-0.4738262551422116,-0.4021698557467412
PIK3CB,-0.40007221470736637,-0.018578826140243254,-0.43195039149225867
CELA3A,-0.5144172863996942,-0.0173265027530471,-0.4328225305335197
ADAMTS9,-0.4142756069562725,0.4602076745863979,-0.4189465770208067
MMP24,-0.48692134803778725,0.11155797335570211,-0.4335957812575229
PTH2R,-0.29477085052939006,-0.21629845789148994,-0.4348222693195445
DNAH9,-0.5360360699698612,-0.43602325884732374,-0.4354993785202466
SNX27,-0.47088719013392427,0.5718180510303963,-0.435661445215463
CA7,-0.46647378049512617,-0.25029743078019184,-0.4363605294618705
FXYD7,-0.4210300402745616,0.3636597105054536,-0.388111159845197
SEMA6C,-0.7459842510953627,-0.0712577638157161,-0.42570257590935906
POU6F2,-0.6572296705210989,-1.4568689223761189,-0.43363561122040173
ESR1,-0.48362043314347464,-1.7180624466344432,-0.42929139671091393
LOC102723620,-0.5940727110331534,-0.8232747163948432,-0.4292817825746649
EPHA2,-0.721934259605309,-0.8661443452497378,-0.4151792012214993
RP5-1184F4.5,-0.7423878003078392,-0.12703724865190427,-0.42381408340720506
KRT31,-0.7622024365285303,-0.32511345856228524,-0.4132508752290812
KBTBD2,-0.2997119608771358,0.29940740974603747,-0.41380300282250915
TAAR5,-0.43033843852996434,-0.7361438881105237,-0.4348222693195445
TMEM254,-0.6762927163427573,-1.04706060812176,-0.5065130038118912
DZIP1,-0.2803368858699666,-0.1744179890372684,-0.40979114915653614
PRX,-0.24600490358167137,0.34649459948508876,-0.4130379901988098
SYNPO,-0.5618075603899753,0.09026054371889145,-0.4251559432335512
RHOD,-0.5989771598028829,0.2346668705229691,-0.4529105349252271
VNN1,-0.5002394269574827,-0.08345805524537744,-0.42857445679528566
LAIR1,-0.43563072973660105,-0.6335047743816354,-0.4016177270589148
CCL1,-0.36877288893171417,-0.10348206842355433,-0.42936281600776804
COL11A1,-0.20895353786409582,-0.7477874203262121,-0.42853325334887293
GPM6B,-0.33498307696694885,-0.3709633852001785,-0.4279385502450086
TNFAIP2,-0.5174956964770897,0.25656296689904506,-0.4196236880557512
GVINP1,0.23574223955477136,-0.5332335249017858,-0.38453604842900546
PYGB,-0.44554622113637193,-0.2808702304002773,-0.43421245893849053
CXorf56,-0.3064362545131712,0.019187796306162512,-0.5822832710460369
EFNA2,-0.5325094913623792,-0.20080331905771726,-0.5319516181055635
TEX13A,0.09799038358519031,-0.17845323899060234,-0.35563154282867426
CLEC4A,-0.25866842791180766,0.03636065889323762,-0.3083223404315247
CHRNG,-0.5781626416297501,-0.002177850505841504,-0.277835206430517
BTBD18,-0.6209788194434432,-1.3747222089430238,-0.4653209482114733
FLJ21369,-0.9838993589067154,-0.5219312374880931,-0.6391505009763211
POU5F1P4,1.3988356365862424,0.6803831742532664,-0.42929139671091393
CCK,1.3940957765614155,-0.4094464128846274,-0.37705756206402513
EIF5B,0.7387107842214924,0.3191218006229234,-0.34454080020445904
CLUH,-0.4046366274867098,2.1161500972822376,0.19196715932962255
ISYNA1,2.227751595575673,0.881233673953558,-0.22502178110384938
ACSF2,2.37871077681206,4.396691672468716,1.0498486742535085
MBD3,1.6429199958591802,1.5066350563796287,0.14851368903910256
ZNF358,1.9770775650247037,4.545223621070051,0.19267318644568804
INPP5B,2.228177604997741,3.1514466369774823,1.5798385653971172
RBM6,0.5532418010979896,2.955251687593552,0.08235267295131136
SETD2,1.6363171352532109,1.0702992910597078,1.3024550770722878
SF1,-0.31915216918773437,0.46359974803203824,-0.3757307993024567
TNK2,1.1982259219090194,1.463337879051357,0.42083153697606224
SUPT5H,0.03871612797774247,3.242757240344883,0.24015988628062526
NAT9,2.8408024896992283,2.1849314271628706,0.6097907332206249
B4GALT7,1.9309423090669326,2.6478356331027104,0.40622968613885674
PCSK7,2.1149024870785795,1.9041198439942355,1.4110619608000927
CPSF4,1.2677176023263275,1.499257388755236,-0.6556669727085396
NUP210,1.4389321845467922,2.0415506845397653,-0.42929139671091393
CSK,0.09031070142883536,-0.48863607371479395,-0.049200686533225395
ARID3A,1.730399458903429,4.203476677594347,0.8502919372647336
CMTR1,3.1723982641857047,3.3829595616139048,1.2941336514642738
NUMA1,-0.2045495791014409,1.6598597716828485,0.32831438507287486
DGKD,-0.23119899096248775,1.0176584622922256,-0.04686017893620019
ANKRD27,0.767832048919741,1.6062126834771782,0.3283885608471043
SPHK2,-0.6863367614222671,0.4051941603709214,-0.2325732565233926
CMAHP,0.1700241695195216,0.39051269937825306,-0.6114572204786449
ZNF576,0.8215878229690581,3.114882538376005,0.7744684217748937
ARHGAP25,-0.08580426404831339,0.8448105674949261,0.0017124321168250237
VPS39,0.6012653592830545,0.8711098694730206,0.15759857635922217
TSSC4,-0.535897803951982,0.22232472305444073,-0.6530135729349102
GRB14,-0.3984511485202442,-0.2106433366628255,-0.5349745235226602
MAN1B1,-0.589111047192673,0.003385407994399824,-0.2430997058575951
ANKRD6,-0.5888106773422124,0.11496052220752032,-0.3902688614545321
MAPKAPK2,-0.25125912330949657,-0.5639137732898145,0.5764595800266145
ATP13A1,-0.3320270008214989,-0.14264268003876368,-0.44940413517720257
DIXDC1,-0.4663943168583379,-0.16463834785860662,0.12889071011503275
ODF2,-0.5146159447887623,-0.18567048092641789,-0.002985103474913323
BTBD1,-0.2781293556783732,-0.1418918131723326,-0.35543513729251214
IDH3A,-0.40945214487648945,-0.39891596014461556,-0.45491164030466685
PSMA4,-0.5099768733137535,-0.32573567787174523,-0.41513250387525175
TSEN2,0.4682922529015071,-0.34618752305295303,-0.2791894610052693
DHX29,-0.5483194905511916,-0.2667455733067444,-0.3577576666969501
PEX5,0.6470861745154153,-0.2121765729717787,-0.3803511188523908
GTF2H1,1.0979992620248664,-0.26035797134576566,-0.33127583243889763
HK2,0.08084778778681279,-0.3473584499790996,-0.37441227700502305
PEX12,-0.3606293945836588,-0.4958348882027837,-0.4117126090275046
ATP1B3,0.28304151849115905,-0.15835574772946326,-0.41034465052957897
OLA1,-0.5418241704281268,-0.3022646143011628,-0.30697908039774985
PPP1CC,-0.3767034144562343,-0.2760552455695055,-0.33469852113346826
RRS1,0.01587586098366678,-0.29136132972009143,-0.3938673181322977
IQGAP2,-0.43530333880696676,-0.34179785950501024,-0.4314628176444729
RPS29,0.31168340976024617,-0.22753256150690654,-0.4041888333387029
TMEM115,0.3943591764908015,-0.23456076652302843,-0.021023879899756653
EIF2D,-0.7859027250778026,-0.34527913575442937,-0.4144636330321218
FAM184A,0.5575268020937347,-0.2486276748557528,-0.4137466913037228
SLC6A14,0.7516057017881146,-0.10876964561359591,-0.5120726456002406
HYMAI,-0.41588554630779523,-0.3728562951218425,-0.48902646767324537
CD1A,-0.41931838772539326,-0.22326102958075622,-0.5155336847631118
GCM2,1.0481476733177206,-0.14195219757160885,-0.1971658452455096
BSN,-0.3154554802995853,-0.22377560873615146,-0.4479482850775248
ATP6V1G2,-1.0825255172762618,-0.41481796673503485,-0.2607888779425687
EFHD1,0.027668687670904853,-0.39710181309757003,-0.35284478111173273
PCDHB1,-0.9756211494842264,-0.45829444939083114,-0.4465734678115802
BTG4,-0.836337017884986,0.014472545791040578,-0.42929139671091393
PROM1,-0.36770012208868297,-0.5757516283883666,-0.3513051256014644
FN3K,-0.3141029941413294,-0.8914239915149743,-0.41723113715627835
IDI2-AS1,0.08520416020768146,-0.227682209517281,-0.28468476464300835
CCR8,-0.14427352817637293,-0.6711842122170849,-0.40369301645830685
GPLD1,-0.20765984532979687,-0.38270152599144147,-0.4445627454742985
RNASEH2B,-0.3686727640300208,-0.377568879242487,-0.42929139671091393
CPED1,-0.41431533892706485,-0.5966391735117775,-0.43061540046181745
FEZ1,-0.3479294115278539,0.0614255412778669,-0.4209504408916187
PLCB1,-0.36244276874635756,-0.16799886907878506,-0.39025237996843676
GUCA2A,-0.32192865840286927,0.20772733538275942,-0.43221958717939785
ARHGEF10,-0.40439505693047434,-0.20591235728958926,-0.4361655000709956
PCDHA2,-0.37721357435719033,-0.2968772946330537,-0.43901677414493745
PPY2,-0.5697300271324899,-0.2064610669207993,-0.42942050082318667
SPON1,-0.4480382043672981,-0.822544863831849,-0.43352985580053455
FCAR,-0.45476242472855966,-0.3187914998193391,-0.3547593923130517
CSF1,-0.49844037457923723,0.01873622440756296,-0.40839709460543916
CRHR1,-0.4141850180620086,-0.5117972444857801,-0.4349115433575869
PATZ1,-0.5359661423289869,0.4753801164284727,-0.42929139671091393
MT3,-0.414355070897621,-0.6565713570571747,-0.43051925911828104
SLC17A5,-0.48982017682570694,-0.5497209448976152,-0.3383492037420135
UBE2NL,-0.5959194285031493,-1.1393076435518104,-0.412338903172415
KCNH4,-0.30571630547807427,-0.9665539978730442,-0.42586464287396575
SELP,-0.34125917416212387,-0.7088137364017021,-0.4306895666389676
CADM3,-0.54718952439404,-0.8550049141077208,-0.44174855711319494
KIR2DS2,-0.5749555152076055,-0.39256513244938585,-0.43620670346451507
BARX1,-0.0922044428266943,-0.4358263544867179,-0.41458587021482507
ORM1,-0.3539893598703376,-1.3381748806317015,-0.43140650629602034
GPR37L1,-0.4145155880562992,-0.6281306212251944,-0.42929139671091393
MLLT4,-0.7140150599492732,-0.5983377956945591,-0.4354004903628334
SCN1B,-0.6212585282642126,-0.14172903783435717,-0.42630414648149706
TBX2,-0.4626960786891824,0.020127695984618967,-0.423667124330451
NDUFA4L2,-0.34491453456440363,-0.4466377154186476,-0.4210246071887172
AQP8,-0.4448469400372062,0.1254648432812979,-0.4313886514779899
DOK5,-0.42710584883742186,-0.32543900790778013,-0.4249114693045723
ARHGAP26,-0.3479500722528374,-0.33637116360556457,-0.4286705981680054
GCNT1,-0.365918534320243,-0.21845654019027438,-0.42794679093502064
SFN,-0.4599339216529175,-0.19975840774471681,-0.42159184199942673
CD24,-0.12924023325132422,-0.3413357896349711,-0.4327318830167505
CNOT4,-0.5310902776259055,0.0032357592179369015,-0.44176641189918325
GDF11,-0.3867476806375184,-0.12468750706360676,-0.42146273771276604
PCDHGA3,-0.6439784938077933,1.391501571075598,-0.4370939497798933
PRR14L,-0.7071558818904438,0.2600285370781016,-0.4493395833410985
MRPL52,0.061035131635163054,0.5507776978010229,-0.40090902448849614
MAP2K7,0.9425259780409976,1.161697568427285,-0.5051148519598673
PCDHGA8,0.20164744460752215,1.3859775236313967,-0.3909363616004232
MBTD1,-0.4096714654291219,-0.23341346529816284,-0.4401210244296469
ZNF14,-0.6114528235285711,-0.9090218094027606,-0.26029991637465333
GTF2H3,1.4558539614267785,0.5569081216391661,-0.35566313252906673
LOC101928378,1.2035681219872387,0.9840392519323801,-0.5660687441748583
ZNF611,0.5153126078664849,-1.0374885595551653,-0.15206397377401862
MTPAP,1.787244323889895,-0.21231571941246183,-0.44921047966463284
SGSH,-0.8413049485133031,1.8172490870493967,-0.27557582563831934
TESK2,-0.5227736503941585,4.074299549766524,0.7863223496099137
RNMTL1,2.700406122688612,3.37707293527717,1.8002233749091687
ACACB,2.5292630994818084,1.0813079270230044,0.9462325155673812
PPP6R3,0.5204749390434885,2.8630542196164455,0.6048660516516677
BRD2,-0.25746533003770594,1.2697468914478856,0.36726503804209293
SMARCC1,2.9269400236002276,1.6835182812475338,-0.364005554666671
NISCH,2.7404270230776855,1.5538941658870606,1.6665252276051836
PDCD6,0.21808610932090308,1.4784870291949792,1.349142931227882
MLXIP,-0.10813892004528437,5.303574168224407,0.21297218918262836
MARK4,0.25677577629697085,6.628955115883602,1.269081519355308
NBEAL2,0.8779441161280848,3.9310099428393896,1.0331296193982524
SREBF2,0.7634961203999724,3.20611167391426,0.777842303535111
KHK,0.727462509765058,0.721660621162251,0.044067341075410875
RHOT2,0.7482043541729798,1.4784502721522705,0.1642494810190728
BAP1,0.7875042757101519,5.51820152210392,-0.40217809647310904
MICA,4.008560432781707,0.7863441000226381,0.4693942850967141
XYLT2,-0.09036719290603924,2.110612833279905,0.024657612533227975
GPATCH1,0.2620556218929766,-0.2978854480917331,-0.2955970681514206
TAB1,2.813428589659161,1.2269671630047223,0.354241622994074
MFSD12,0.4666329383134845,2.5134512220586935,0.6332973874115825
TTI1,1.4538607320579404,1.2152233548716787,-0.42931474532738784
CARD8,0.46039620597717024,0.9133379112871378,0.07610706323859034
SLC16A6,0.1388745922382719,0.5182904035551154,2.475021733307877
ERAP2,-0.5778320756125026,-0.6227984735183026,0.12818606425605095
LSP1,0.2702789616477463,-0.36697278416364676,-0.4208364445424228
HDHD3,-0.05072639937225033,0.7130123601479763,1.0405535882422188
MORC1,-0.32553475604992294,-0.5598864339840887,-0.5259593661813323
BCR,-0.4339794715312454,-0.2859503801450886,-0.38956977171395357
LPCAT4,0.7196664453943994,-0.01934282213472974,-0.37839805913044877
ARNT2,-0.5244010588370197,-0.30800373679656,-0.15065749633975312
RFX7,-0.3914614903414609,-0.046219195443842946,-0.5022800911911084
CRYZL1,-0.16232490317977688,0.33720317856438053,0.27057844381363233
XRCC4,-0.48541154113047486,-0.35082659882045986,-0.21811721330832215
PPP6C,-0.43669236627417096,-0.051081462306560084,-0.3008066729718457
UBE3A,-0.3290820490487299,-0.3246776424956459,-0.3109470531638849
GART,-0.050271853474318,-0.33082632416007446,-0.5036439079545538
SCN3A,-0.239827299013668,-0.3413856721782155,-0.3611927011140785
UGT8,-0.43678295502046355,-0.3553160265644724,-0.446581708475405
PTGES2,0.38669363145657776,-0.23196424261478982,-0.051578278675917695
PUS7,-0.1589031221018839,-0.298098105456151,-0.31465543650730177
REXO2,0.1874672646329396,-0.264687258575796,-0.09354378886423939
ILVBL,-0.1313206426450272,0.00752569095601893,-0.3084541941597488
CCNB1IP1,-0.6242129523425912,-0.35627692154208673,-0.3959920546836339
ATP5L,0.24719354519718342,-0.4519068746033776,-0.21793591163869774
SYF2,-0.0005832207391897143,-0.4139962188107693,-0.4529105349252271
CCDC94,0.16803589649966832,-0.30878610569111686,-0.4577011004045204
FAM60A,1.4119632454617463,0.9409709928902219,-0.3881757123557736
C14orf2,-1.0272291634616981,-0.3043701845024448,-0.5098133550473161
RPL11,0.05583959870986578,-0.42013963748993427,-0.4258069580231833
NAP1L1,1.4439263795160164,-0.3034749233810608,-0.4363605294618705
FBXO2,0.8260175460079439,-0.44033677687040945,-0.5557365265102786
GPD2,0.00820258247746102,-0.22748267883656678,-0.3366529688752123
POLR3F,0.5895626311443048,-0.5926905985864218,-0.5266749207669863
CYP7A1,0.10782998267835557,-0.39806008181646463,-0.42929139671091393
RP11-114H24.6,0.16120011754090713,-0.5226164633447743,-0.2985006027581878
ONECUT1,0.6566718659735735,-0.3507137067758547,-0.3604043327385028
KLK7,-0.21189692633396398,-0.5010909146972445,-0.36606437582165907
PSG11,-0.22033611974756936,-0.6727069313139281,-0.32082782935256504
AVPR1A,-0.14272712911576926,0.14854495348222405,-0.334804278336058
ZNF81,-0.16364243965077552,-0.49457207656878227,-0.3939401113157436
RBM34,-0.1423456945805186,-0.29795895927966193,-0.45490339965238924
SLC10A2,-0.5649256912816021,-0.5868202432436876,-0.475083348713233
MED31,-0.35759703829954137,-0.1592457609183623,-0.3208195885122107
PTPRD,-0.44012361317235843,-0.44693438458306534,-0.3514122559693589
GPA33,-0.4593935686435498,-0.6403360125984113,-0.41871171699161386
PRB4,-0.5308296381375924,-0.1944997206969247,-0.39519407679369467
EDDM3A,-0.44357551978359844,-0.6711973391062902,-0.432715401649759
HOXC6,-0.3948752665467478,-0.08733316323429957,-0.429192508450863
DPYSL3,-0.37040508364128627,-0.3342813472728993,-0.4208501790425577
RUNX2,-0.45800295422093645,-0.5280536383535789,-0.42929139671091393
DAPK2,-0.4337982940061444,-0.8181316183642195,-0.3418515494824026
CD3E,-0.46008331335969727,-0.5749351341596187,-0.43291867183612714
DYNC1I1,-0.6085158784914905,-0.05478067035209891,-0.43077884073860184
ETNPPL,-0.5099371416235697,-0.02943491926124788,-0.4362547740895502
SMAD5-AS1,-0.4221012136207373,-0.20538727629025633,-0.41880236472441207
BTN2A3P,-0.19643141535731926,-0.6674588009763195,-0.4354732830345863
RASL12,-0.35279898470666876,-0.20656083230686575,-0.43553096779205025
IRGC,-0.7715630462759728,-0.5652527191296035,-0.3818976340360334
PILRA,-0.6277967203322244,1.2593551996631474,-0.4139362276309317
CHGB,-0.7521870537499581,-0.24933915892046152,-0.41056440291508367
OPRL1,-0.5780513934526602,0.5714478625584499,-0.4278987202429508
DPF3,-0.4276350781777136,-0.7956584521666963,-0.4312499332726811
OVOL3,-0.6825289249465114,-0.661819488662688,-0.4166117107892537
DIP2C,-0.5342974143850548,-0.12597395779594184,-0.42731225776428666
NCDN,-0.29768720245896,-2.583379551863084,-0.4243758241508541
ENOX1,-0.6004774185661583,-0.9461706937349633,-0.43853469466938855
FLJ22184,-0.045829699640216756,-1.788189854058678,-0.42841925714410334
ANKFY1,-0.6959437564668132,-1.457026442296587,-0.43074725144211673
MC1R,-0.408018614794778,0.7601026076539752,-0.42096554884118004
MMRN2,-0.3867762877140822,0.7129125927257088,-0.42719963498790936
ZNF473,-0.40264367028151365,-0.5321413643935683,-0.42361081290656016
IL33,-0.4710858491642806,0.12629447733158042,-0.43486347272205755
SMARCA1,-0.49497099992517807,-0.09242121103792766,-0.43260277897286553
ZFY,-0.24617336921701066,-0.1476519593565807,-0.43331834494936494
GRB2,-0.39655831511438094,-0.27661445594664197,-0.4173204114622613
RPRM,-0.38990876224136206,-0.05633228985866248,-0.42096554884118004
MUC16,-0.47260837183099913,-0.3140631571928003,-0.4207718923909128
PRDM1,-0.40803768614919556,-0.3924391135359927,-0.3751045012487173
MAU2,-0.7188622527398737,-0.5423856189879257,-0.42636869857313975
RNASEL,0.1262043524169625,0.9731540369992164,-0.37844613022763157
IL26,-0.3887374615967751,-0.30379784748466654,-0.4506498481356202
CACFD1,-0.5550754466114679,0.47661932630307935,-0.42779296471763284
ZNF669,-0.8643217320374514,0.48217739303928536,-0.3901452503065891
ATG2A,-0.372487045444272,0.40562473261218723,-0.43064836320744926
CEP152,0.3487378831091546,0.5179622226735164,-0.14899691854653632
DIP2A,1.1996198846613972,0.508324207424671,-0.513242806689237
PRKY,-0.06037516541831792,-0.12060236950648749,-0.3144755112921748
CSPP1,-0.06660688829271438,0.1360846854953601,-0.3603136841025977
PRR11,0.41073449896430164,1.8331518815131433,-0.31478591661823285
SLC35E1,0.478093974525845,-0.571170334187155,-0.2671769647885754
ATG16L1,1.426208281061894,1.5918721473248711,0.1823314086464762
PELP1,1.8529002635809884,-0.5071398075410074,0.853763398791778
STUB1,1.6295060510599375,1.4290593355890204,-0.16796785871477202
ANKRD36B,0.473635755854022,-0.18406110694686081,0.7028920325262338
COASY,1.3163111263519987,-0.735967988049775,0.9510723099715
CYP2E1,2.0176940140782866,0.9516199075346756,1.2262740135490422
IFFO1,1.9759934864485547,3.9193520761214544,4.014240582893343
DYRK1A,1.8030665736668035,4.8141651329859405,0.24079174453064878
SPATA20,-1.596574588714219,0.3417556857713712,-0.4529434975447402
SIN3B,3.3827296138310365,2.7887765163608655,1.0134720833272262
AP1G2,0.4397104284470097,1.4779356735606286,-0.22504513053350964
NGLY1,1.7015813234752424,1.8557628976035947,1.6306724008085562
LETM1,-0.09262879029954343,0.19080382315013683,0.46098475374860126
ZNF45,4.796023173043017,3.4192875723528635,1.2053766344841048
ZNF230,1.5993465794161916,1.6229083078906694,-0.25269353707855763
SRF,-0.061932699074957916,2.029777783178142,0.29227193730323714
ARHGAP4,0.7923361108304408,0.35834844954648143,0.2795110490601068
HNRNPA1,3.082300855092749,1.1178992555348306,0.01345216690718008
TSEN34,1.511705829346563,2.347718089498438,0.4479693725042003
KLHL3,1.879210414549704,-0.18481984934306078,-0.03867251563138155
TMEM104,1.472667673405201,2.383748577668247,1.0449277445308023
NOL6,-0.11159408948800163,1.5385638304330604,0.7677412700003271
ASMTL,-0.17533656355222982,2.316200953635906,-0.19638981634130345
ZBED5,-0.3106653583087947,-0.19547374617924818,-0.0365270465227599
ARTN,0.09204307968410758,-0.7312081847088585,-0.6238013749533033
PRKD2,-0.3367074544292939,0.373305571109209,-0.4771311433799465
VPS13C,0.4814825395694384,0.24017239879038138,0.16207371955685088
RRBP1,-0.22510084472220923,0.5229610742210483,0.4514639480199243
NRG2,-0.12328507948531661,0.1912947781946124,-0.18683023063732793
KIAA0368,-0.24282630626597174,-0.28796931291422784,0.9698435514770559
KCNAB2,-0.3685821748319875,0.6111131817436161,-0.32977600193260254
CDK9,0.059221701286966924,-0.30392386664579285,0.2797431898384215
MGAT1,0.14564837556934984,-0.17008606769934514,0.16627552224836803
ARID3B,-0.29820849037152525,-0.37683376867824914,-0.154577501944105
FBXW2,-0.37997733747475754,-0.3601283775443749,-0.26781151528346986
PAIP1,-0.44162388944500275,-0.334192083756893,-0.3980027936725262
EDF1,1.0287039501945017,-0.0618482835429553,-0.07969999731294139
TRIP4,0.1015870574067694,-0.22238939547439437,-0.41679987357126563
LCMT2,-0.26886535360327696,-0.25908465145921616,-0.4291993756912552
CSNK1A1,-0.17308610503818922,-0.3297157809419954,-0.3198979877681635
PPAT,0.12086416455250656,-0.31890439194981407,-0.4376790378330784
DIMT1,-0.37071658328853957,-0.34031713556981835,-0.25608468139280766
TIMM8B,-0.07902264595346381,-0.29833439141427837,-0.44039159318329363
NSA2,0.27352761134593806,-0.42078548400479554,-0.4251559432335512
RBM7,-0.15036853200544814,0.39552203853074447,-0.47100011817672754
LRPPRC,-0.20434773757908678,-0.36067708528542136,-0.43696209894268245
NDUFB1,0.32628013285819485,-0.40435052468929145,-0.43331834494936494
ATP5S,0.1901675689980488,-0.2076451245005255,-0.41520392334567996
WDYHV1,1.7734582858062728,-0.2647738968271903,-0.4662081901244897
ATP5SL,-0.29434968793011124,-0.28694540685106557,-0.29853356624587635
PHB2,-0.5466904957049956,-0.2212788495611043,-0.41932976968631575
HSF1,-0.8088766930143063,-0.24887708809132686,-0.39652083515385766
ADAMTS5,-0.071409810734763,-0.3128554737916729,-0.3918483369835893
GDAP2,0.8438588383099745,-0.3811604193410589,-0.2665135710152122
TRIM68,-0.09546095180679581,-0.3873668519712377,0.14195757936896405
SH3TC2,0.23542913668106666,-0.31950298277178346,-0.41466003659286577
GDF9,2.6859689964448847,-0.9205104004943256,0.8356505522963502
RIC3,0.2974315938299747,-0.4998386047583299,-0.32271910196458886
VTCN1,0.28746788752076313,-0.3834733919743236,-0.1559757373658904
STX17,-0.027581093946774687,-0.44074896329663504,-0.3409711561032266
C8B,0.11311135983173842,-0.6029059602294898,-0.27781735114519185
HAUS6,-0.6147870817815605,-0.2551649264189034,-0.05936485186032965
MOG,0.10348154970566628,-0.4189949663855698,-0.4641590182041982
SPATA7,-0.4530809726314409,-0.27583208649493696,-0.438838226198354
TMOD2,-0.23318402676694158,-0.39807058339123585,-0.3493342011358724
GPR75,-0.5083764806985266,-0.216098927157554,-0.485635458045129
HAL,-0.5111990200845142,0.09953353573886299,-0.30895001909351805
COPG2IT1,-0.34817098307756955,-0.234621150796411,-0.4397076173182767
AOX1,-0.27834073187876307,-0.2928210520840668,-0.46202057194517454
LBP,-0.37243777765079916,-0.04427901428253669,-0.4343031064312345
LAMA4,-0.4124240969986456,-0.03941412128729636,-0.41584669853188505
IAPP,-0.38156979877395303,-0.2824297183124169,-0.43871461607511436
FMO2,-0.43384915085578374,-0.21696005978608285,-0.44176641189918325
PDK3,-0.4353812133499139,-0.865577266100354,-0.42929139671091393
HES2,-0.31444469159965827,-0.2271229985260526,-0.43408335492883515
TRAF6,-0.6520725518325445,0.15384043715176432,-0.28474107740122473
MMP26,-0.49512039124684254,0.19742515312912426,-0.43549113784058635
PPEF1,-0.5294501558602439,0.1812210118892952,-0.43549113784058635
SERPIND1,-0.0875334410284134,-0.3298024190673593,-0.4355048723066698
FLJ11292,-0.6990459641697793,-1.043369357610065,-0.42730401707348115
PAFAH2,-0.6215159875095341,-0.08278332434320099,-0.3362546626427771
ICA1,-0.4338189546013593,0.11520993744746784,-0.4343031064312345
RPL23AP53,-0.5341194167281239,0.6192993434712074,-0.4383863625144119
PROCR,-0.19934143114658984,-0.36743222836056183,-0.43148753969954845
TEKT2,-0.40616869326986627,-0.45148418672053736,-0.425694335216005
SLC5A7,-0.42441361278543643,0.08236589994600468,-0.31746693890594074
RAB11FIP5,-0.3734294906501219,-0.7166294788642189,-0.29489659364624243
APOBEC1,-0.21975443540279946,-0.47971237754251495,-0.42654862035298924
ANKH,-0.5744771479221767,-0.8061625584669961,-0.42938753807165403
RBP3,-0.6371907968267049,-0.5377413121598844,-0.4194932102785621
DUX1,-0.4820486443057689,-0.543414770015112,-0.42439093209182377
CTRB2,-0.21008035350698875,-0.28806645271780734,-0.42776000195571795
FGF3,-0.4612021618337627,-0.31463811948494,-0.42933122670360685
CRISP3,-0.6023416169943107,-0.46245569268304,-0.4292817825746649
C11orf95,-0.35733639548535967,0.5518042483749284,-0.425776742148508
CAMP,-0.4193787802978104,0.6540524781542895,-0.43209735036533975
PPP1R17,-0.4532510249830742,-0.11604203231631505,-0.42302435000047733
SDC2,-0.4435469128260906,0.09959654588388643,-0.43189408014641056
RALB,-0.48177211116449825,-0.34001784029450616,-0.4209009966925085
DNMBP,-0.4482972561778748,-0.3880494544825822,-0.42929139671091393
SH2D2A,-0.3367074544292939,0.11630211368856541,-0.42654862035298924
CCDC81,-1.094158462082192,0.22281567843434621,-0.43266595754824544
NR2C2,-0.8303487996758788,-0.34020424349276046,-0.3450695853102062
ZNF493,-0.5876409830894079,0.2603435889216767,-0.14081214485549765
IFT46,0.25491622852147694,0.6967397715666956,-0.32141704942713495
CROT,-0.6024528649738318,-0.6087001774172611,-0.3694444668895408
RFPL3S,-0.5376348700681848,0.04607733573283125,-0.3881358820834607
PPP4R2,-0.6326979784419986,1.2521849862265295,-0.4578549258368776
ALMS1,0.012808456254573525,-0.2763309126585555,-0.4014130823327963
OTUD4,0.3925282186298546,0.7555106762392942,-0.4590086164474814
CDK5RAP2,2.499923466985876,1.5115736309969565,-0.23388769023149247
DDX27,0.9876676607900631,-0.9513426561198255,-0.03589659162253563
LOC100127972,1.4443952807900862,0.9627834174039873,-0.03238582191986635
USP36,-0.26556915371011364,0.08771125885679015,0.08570417947759647
RBM41,1.08604974136638,0.42749203220802906,-0.004531718173733781
ATHL1,2.331863608357086,0.07893972474724978,2.0121318873074645
CBR4,1.0074832553819233,-0.34031713556981835,0.8602227679717462
ERV3-2,2.7476424338732746,3.7415909874900937,1.0115501571033467
TRAPPC10,2.1636611731970086,0.6324528648698441,0.0358630795692781
ZNF202,1.9920369044769994,0.33582744981777096,-0.21313828281175776
PPARD,-0.45673153519277643,-1.2085380833715127,-0.22499568468225162
KIAA0355,0.7485556147969885,4.605178479048827,0.09083033988423163
CLDN15,1.565152997656889,2.6525616615473244,1.2115492599691744
TATDN2,2.6162681907330265,0.755408283263124,1.4949255135747974
CAMSAP1,1.8791992877227515,1.069201840742433,-0.30702715208067505
PCF11,0.05031984381780543,-0.5800966376290557,0.22408323755267145
TRAK1,1.6897028014698317,2.2982343056371564,0.4528554599980428
RHBDF2,0.661281138023059,0.5736033572216432,1.548870521411547
MMS19,2.2832664582027054,5.243741789738572,1.922940811875329
BRPF1,1.0345165603377233,7.063742966036378,0.9328217862344882
PPWD1,0.8909806249951145,1.9716090884950097,-0.04776259307038506
MICB,0.5945883023776134,0.0025610270276240164,-0.41518744192958495
BTAF1,-0.5612989966656979,-0.4851154276778856,-0.23165850938395158
VEGFB,2.2706355512823553,0.9243806400100005,1.7315280125695043
RUFY3,0.2961426213625176,0.442131498191365,0.6813371383479687
GTF2F2,1.2743743262933493,-0.18515852673658464,-0.24426580014051388
