,GSM246528,GSM246538,GSM246553,GSM246563,GSM246628,GSM246633,GSM246641,GSM246668,GSM246669
IL13RA1,-0.4197605695458972,-0.06809649768482144,-0.13787052813098763,-0.27795435366418203,5.033859097548961,-0.1616401445214955,0.14262307393231693,2.1027118681706667,6.693636216454218
NAP1L4,0.035550084345981954,-0.6280761678834786,0.5059039440209873,-0.431981385887571,0.8193821171940706,-0.24447077765794661,0.5546909347178219,0.282273774024053,-0.683337063527351
FAM114A1,-1.0421104900658524,1.1171141427282296,-0.1388311191669492,-0.12079814049250652,6.098613348314195,-0.25973910392386546,0.38750266697765634,2.406161314149744,11.807143041933525
PODXL2,-0.03700903996286625,-1.218792537234585,-0.04289274987390886,-0.4463058988632311,-0.08167077309387881,-0.2895996396743734,0.12586075250245665,0.8768792238832341,-0.4254188986186222
RAB3B,0.15676005019894748,0.6406423067145847,0.6163652767682078,-0.4699010143780543,1.5433829289371948,0.1802914216577812,0.13236335271967187,2.3929265014879038,1.684291734870834
RRAGC,-0.018838134934789384,0.6197809898833623,0.43584056108940183,0.05313809337063662,0.8550182344921861,0.010460801352228117,0.35164108796975213,2.03366438181757,1.4622267750426463
ZC2HC1A,1.91044330551554,0.49357372327914056,1.2491184907250041,0.607390199305492,4.175098249777587,1.1840680900026537,0.4999015604066589,2.634359701860806,2.902358922757406
GK3P,0.45218141766556075,-0.1674466184420281,0.6877694062122655,-0.43967803769046176,0.9103328004336693,-0.31166234352484845,0.34786781926339927,0.4490262155074898,0.9540054442014942
ROR2,0.3120519498605852,-0.7908319367760364,-0.5619068141831041,-0.6632871878598161,-0.80766102500278,-0.938202181068644,-1.008790471989111,-0.28322372332137336,-1.515843287547885
VAMP1,-0.027713749571060688,-0.7233237535701472,-0.0028440223154486757,-0.48730333743557447,-1.1092557905593938,0.27597970400185134,-0.6356999114092783,0.42250085371022233,-0.21345077671057797
AMIGO2,0.190659348787214,0.39832114438639876,0.20991110422243003,-0.30749468426260484,0.8571866149065335,-0.08760256467311486,0.6130944122613562,0.5561172197674774,-0.0530798708679329
DIEXF,0.10449732402214672,0.16034833629824477,-0.1858903218110361,-0.6730840991008769,0.7319847652527147,-0.09438327806915027,0.024314103372473424,-0.0907487284091236,1.0041966887162015
SOS1,-0.10128970770934814,0.36077770973453965,0.12977055207884383,-0.32735735987854775,0.0676394549790911,-0.1016572141851127,0.38538290133910036,0.4334648176206337,-0.07772540438468395
NDRG1,-0.014573513032889543,0.21711320680316296,0.2738833250366925,-0.43201110730299586,-0.22911451946001274,-0.2868492895757071,-0.20202935331260796,-0.21902362713542703,0.6034263934990349
PLK2,-0.12696524799786074,-0.26259951237000295,-0.4475269601887703,-0.32184689293099183,0.5111267147363433,-0.394421353244617,-0.10115020916579401,-0.4296429219752667,-0.35112589883449224
NCKAP1L,0.3137398738848012,-0.4846910966289746,-0.37699492506071197,0.0032753037124166927,0.5240137286466582,0.23869017079930036,0.39419835891921506,0.9314930917943999,-0.7519371627428315
SOWAHC,0.28169500627859423,-0.13593150883162353,-0.282909879288797,-0.4868658429593724,0.3702357690180226,-0.46128180826258225,-0.2530405207154908,0.3892833265260218,0.26481953297223504
CSGALNACT1,0.03215963486687978,-0.20573950231284874,-0.008666034055306533,-0.4902778233564859,-0.7370358054735429,-0.14923271364427043,0.2744532141510137,0.560517859230146,0.3046588529468046
SSPN,0.0194042207040297,-0.1665699778829212,0.03623049634783973,-0.283036867353592,-0.961786415186984,0.08068562836339963,-0.41517176662595967,-0.0216877632718745,-0.11056974898102404
BHLHE41,-0.05634366619434902,-0.029508694664956925,0.01783893161746024,-0.32505925216689463,0.4041335134329786,-0.6696617638884398,0.9342828139624237,0.47350834320242247,-0.05360988240016693
SC5D,-0.3824721561367704,-0.17282800154070457,0.2282715462354397,-0.1745588700935802,-0.0019489100972807283,-0.28520368876366237,-0.601537084679562,0.2453193304821868,0.5091001875580904
TANK,-0.2653522053256535,0.38056054603572365,0.12243651752426164,-0.32867820662181935,-0.05039104206437742,-0.4011250837328741,0.08216679595492175,-0.7080118040750693,-0.4404096679809125
NOTCH2,-0.6274979469172737,-0.733269231275416,-0.20963424114662554,-0.2920284457695451,0.05190763797378862,-0.2976033088592965,-0.3855912386709295,-0.3192107432994582,-0.3762228570386824
HPCAL1,-0.19242943884890712,-0.2790720412278607,-0.13069824434589924,0.04232679834231895,0.7043022675541006,-0.06591747250839669,0.7559253745354911,0.08483351126098915,0.2004164246364627
FZD7,0.04346174685148001,-0.008846802678150398,-0.09637025343751639,-0.11701615432730274,-0.2229691325391266,-0.4676490139267648,0.08591770932210213,-0.2659576867996773,0.0279563043045465
MALT1,-0.28572932155569286,-0.4223698546336218,-0.35210927090043354,-0.5094989996778995,-0.3317080649713842,-0.21584549910694747,-0.09246500822517548,-0.506081558144803,-0.1472746587018603
PDLIM5,0.0856573475562837,-0.26762402221478293,-0.2168006710834876,-0.07387682064752533,0.15436196007829475,-0.21479144847365364,0.4053759937179036,-0.15984202079674284,0.6537548927231309
SEC31A,-0.24676005669169318,0.03779894080143772,-0.17928309637352952,0.07600679881887294,0.8312427162216692,-0.11734517846933738,0.14492335030361145,0.20282341196326245,0.5238162613737859
NMRK1,-0.7968327744144642,0.1696294173728363,-0.24774023291952355,-0.4643514701961577,-0.4357265994268131,-0.4382436836404205,0.9231268829455391,0.2576632382514887,1.3419027838135076
ARFGAP3,0.2914999774169029,-0.06709572881452308,-0.27984106050305363,-0.18540059181198706,0.983655842457688,-0.013089777106410114,-0.6882015777180231,-0.26687382545459876,-0.2277283500378443
CRELD2,-0.6557712467526219,-0.17147813038917267,-0.3752296260603895,-0.5439585537455325,1.1041447216950582,-0.2163356479837594,2.0053180759453197,-0.6912525802898298,0.07014787800577617
FBLN2,0.09674140879594517,-0.2722813259878792,-0.13583633525787756,-0.36577115210728073,1.2740984724549447,0.11958348778718914,1.6205967825165029,-0.220368553078915,-0.4145667844000818
HS2ST1,0.44272822904613174,-0.4215992428894909,-0.107355680041086,0.07058269496390739,0.5854136269910925,-0.30834656381022724,-0.3149797603961015,-0.6639897875585862,0.3720687026771076
CLCC1,0.3265156869192733,-0.6430668217342818,-0.28781609224421684,0.5941400739469505,1.8442010776928102,-0.04142816438977225,0.07852595022501242,-0.11000904704141456,-0.29622403403096687
WIPI1,0.35684522643718236,-0.0942845687507292,-0.17127492788172194,0.8087873268893949,1.0959516741828386,-1.33830309906449,-0.06994380253697355,-0.7998086488629476,-0.3207942658768513
ARHGDIA,0.06564631170564908,0.10184317645406621,-0.10549879628019203,1.4801125231230683,0.6380989003404026,0.7063597042255703,2.1386235878124085,0.29407176248163147,2.3314804042223356
NAGPA,-0.8369203770051388,0.10765127894354252,-0.3514994046853271,0.5262097942135695,-1.1241848028458832,-0.909689035416286,0.3529025547007005,-2.445753431163018,0.6163397753626517
PREB,0.20614012001604123,2.0088268173129507,-0.16921540609392757,-0.06785245556581937,0.16728216755762904,-1.0166890659025136,1.6178583298839377,0.07168377460374042,1.031063949097094
ATP6V0B,0.5978616752012491,0.312947244157495,-0.10601708703599587,-0.26008883182033304,0.30178748994056637,0.23230111436263523,-0.4140971243119339,-0.7213151355296313,-0.13713901406306755
P4HB,1.3165161058939472,-0.42582467764760007,0.12154801605700745,1.7690337655662796,0.8977567885827443,1.206313094442699,1.090192509128121,-0.1313874887426754,0.10846906898837036
VKORC1,0.05040392702485289,-0.07801109065749465,-0.15269636302510525,-0.25175703570027064,0.8165862235870355,0.1183189021979824,1.7287563330914553,-0.45035526328312664,0.056688188469054226
GPX7,0.21525961544886985,0.4225803540134514,-0.4741213701871255,0.5881244357009857,-0.03440228353666497,0.20872094399199198,0.8501386905229804,0.4903046920546926,-0.21383029060135195
TM9SF4,0.19597599408621405,1.0377643105656615,-0.21730337331437122,0.31759337055706954,0.08722561639592079,-0.39890331140741075,0.5512391500095045,-0.8641315417241144,0.14615556678275082
SEC13,0.921028592041444,-0.798250952111791,0.9372168213548769,2.455974902431325,0.5338462521996121,-0.028462856562911622,2.473128600643919,-0.2538557449692832,-0.867541060019864
NEK4,0.24833615781332247,-0.05002317689679352,0.1553519982292013,-0.35860938144450183,1.7289944320302832,-0.37392908967521493,0.1738673006611839,0.043289587426352055,0.4310278166798937
TMEM38B,-1.2475361506419649,-0.03471683463061182,-0.6573456371476364,0.34394596004659217,-0.5898338318350521,-0.5333075695983229,-0.6315510617280967,-0.12053425661002108,-0.0677860540864182
DDX50,1.3450000662408714,-0.9494522313191063,1.377409866398586,2.930343722795221,0.7305109825995725,0.6173279756100503,2.8448129618709666,2.826785282632867,-0.21173642082722938
PEPD,0.5394816452443841,0.027972247207937246,-0.12150150882715616,0.8387741433079601,-1.1108475168481675,0.35116142805664424,0.958052901745226,-0.3206400057008212,0.36319915545329107
SRSF1,0.9824762911874403,-0.46271317151994823,0.5064514667188176,2.451804400180971,-0.2693396728784563,-0.20376847079049823,2.380832982213048,1.3229543081848796,-0.2290828218328576
MFSD1,0.6522776887084321,-0.25297200168213463,-0.471138291997251,0.41624595458614855,1.6315775003061344,0.25782509071419346,1.8320200809156644,-0.1465801195035094,-0.22989092455490487
THRAP3,1.6008356695695063,-0.3672478068398733,-0.2988950132939752,0.30812868292196766,0.2477303728988856,-0.31885779775776124,3.6275931891632562,-0.025453161000578574,-0.2938128139233731
NDUFAB1,-0.5578993776274119,-0.23143616042142734,-0.7580431705092203,2.345598112732437,0.5706791590758058,-0.852229281912883,1.1667332874889373,-0.4487971531249293,-0.09662259994560106
OXSR1,0.5414371729650719,-0.06743190440906435,0.37706866648219134,2.652048284599074,-0.5978406611589188,-0.2674969495347479,2.559858567143614,-0.8220314186081861,0.09604976926167574
NDUFAF3,0.024887581384045537,-0.3618871349046773,0.22862032259978055,1.1639600057359376,1.1443771112563612,-0.15562465472702047,1.554135701967728,0.47755043072615855,0.06702996723808242
APRT,1.3244284137409534,-0.246264033045409,-0.26422028338737036,4.838475915223042,-0.30411867234217194,-0.46128180826258225,1.9499917905196673,0.814099185987547,-0.18859915758835924
MRPL20,-0.37879773895531493,-0.3681037558572795,-0.1445303660582524,-0.44702158846716206,-0.12901733406325114,0.004538964714181095,-0.8489856924320879,0.0715900488169321,-0.2016923888874553
CCT4,-0.6664992537329485,-0.32494942415669564,-0.30450461760116615,0.27692744258313223,-0.5571566594094662,-0.3397680757780387,0.3251033256510516,-0.3241288109317147,-0.4184731530189433
ATP5G3,0.06230900341354854,-0.3697380753395889,-0.38299616190905916,1.2029954592600685,-0.29898397368233454,-0.3347452484177693,0.6251961408948453,-0.4216133636611179,-0.10649651426374777
COX7B,-0.4709822837063036,-0.3728231118458691,-0.2634311583310071,-0.3488903288990069,-0.6965741404770621,-0.33471451835745164,-0.6328247773012725,-0.3172121186504219,-0.3366454978056796
F2RL1,-0.3119103675852868,-0.3697820364632448,-0.18587863105616767,-0.47484186308759135,-0.4860112540680442,-0.3066179943504258,-0.4545871969981949,-0.3916225432912617,-0.28172399589695746
RPE65,-0.4856615348565274,-0.3750884025302338,-0.18586499184215208,-0.5000203819341894,-0.38636299823309733,-0.37442537865685915,-0.4202877550701505,-0.39924443763764966,-0.28178288594718903
DNAJB5,-0.37281054462526286,-0.3735497633348821,-0.1858903218110361,-0.5160578171247113,-0.5604504044224463,-0.4914430375435532,-0.4876523671624729,-0.37855307802261084,-0.28163566082152486
CELP,-0.3134699399400558,-0.3727041582190688,-0.18591370332076573,-0.46034266972322646,-0.7245091946087844,-0.3193033841595577,-0.43316984506378436,-0.3823862897570565,-0.2816520191688398
LOC100996325,-0.2033556883029829,-0.3741497033363437,-0.18584355879153333,-0.511520024629446,-0.4193630915065065,-0.4743557800700006,-0.44064285984551593,-0.3921450403879187,-0.2817403542442481
FEZF2,-0.37506101157327776,-0.37315411323883013,-0.1858903218110361,-0.40497643633016905,-0.3901708895819117,-0.37536417912535874,-0.38441642502537426,-0.38956770020966186,-0.28169455087182954
CRX,-0.22764741491614457,-0.3733894345386352,-0.18587863105616767,-0.45622924720261854,-0.44039983104555036,-0.08453564670246921,-0.40652886924407955,-0.396388278088164,-0.2817403542442481
ZNF286A,-0.2798044014618319,-0.3728981043493984,-0.18585330108726913,-0.4161767016153085,-0.38671265370554453,-0.48056933081063036,-0.3865446925924296,-0.3941155336580725,-0.28172399589695746
CHRNB4,-0.3264779767974803,-0.3738497333376339,-0.18590201256590455,-0.5313937900253526,-0.38055775804254344,-0.28530817136098546,-0.46736289452156893,-0.3969529495692367,-0.2817403542442481
KLF7,-0.2951270869101491,-0.3745944864304023,-0.18590201256590455,-0.45546957140824085,-0.5829940959457924,-0.44586313988990023,-0.43816463411522,-0.38621012786930303,-0.28168146419399215
SLC10A1,-0.10057130511683482,-0.314424601759406,-0.18590201256590455,-0.3959113484065307,-0.316760624328907,-0.21644935022582676,-0.4407714703459678,-0.3943545233065386,-0.2817403542442481
FAT2,-0.3231297553115287,-0.309684551946338,-0.18538761934794337,-0.38042873521799003,-0.31999694938347295,-0.20323990848662535,-0.42284760332710597,-0.41166719920211375,-0.2817992442944553
SERPINB5,-0.38659923116488193,-0.3729937844397346,-0.1853759285928936,-0.46141263456880327,-0.3702532909601522,-0.29289852253555443,-0.40301680132500906,-0.3969224901133754,-0.28168146419399215
SLC34A2,-0.276223424863239,-0.3726524392506948,-0.1860695800518638,-0.4440720431217676,-0.3361306649717245,-0.25357461728090286,-0.4419178350325575,-0.40375009209178186,-0.28171090921913233
MAT1A,-0.3303430000398486,-0.3733997783319809,-0.19161099771457163,-0.46044847736801675,-0.4111390203672877,-0.305210554511257,-0.4219312519176355,-0.39998952259473924,-0.28171090921913233
INHBC,-0.3484695615140221,-0.3728437994330705,-0.17709302805191512,-0.5016455268580146,-0.39128052649832706,-0.328440975080407,-0.42454922191659156,-0.3954768373478356,-0.28175671259153867
PLXDC1,-0.36053559790596557,-0.3728127680522636,-0.16967134564917233,-0.47781992284973146,-0.36453266389157896,-0.3317890163048984,-0.41918467051007235,-0.39573925731348075,-0.2817697992693517
GFRA1,-0.34868031405426864,-0.3735497633348821,-0.0022575344725539294,-0.47703171798144345,-0.3996946048459169,-0.28541265395664267,-0.40758372603399795,-0.39570645481852684,-0.2817403542442481
AVPR2,-0.345592330922338,-0.3730998083231374,-0.19302168203257422,-0.4836559638335131,-0.4129798971310896,-0.32864686657965986,-0.42048067119238325,-0.3978971926719121,-0.28171090921913233
TNFRSF11B,-0.3468660095050969,-0.37280242425864846,-0.2161791128883493,-0.4994176396826271,-0.4221858738624499,-0.31432049812562096,-0.41940602941298166,-0.39662726768542617,-0.2816683775161548
CYP2F1,-0.34849338571451033,-0.3731437694453786,-0.2430600380968676,-0.47519613935177984,-0.41126036177225367,-0.32548474155098595,-0.41935161716954983,-0.3921052087726019,-0.2817403542442481
CMKLR1,-0.3484512352059066,-0.37305843314918685,-0.20955045743278902,-0.4794676629483685,-0.4112156570443563,-0.32548474155098595,-0.41918467051007235,-0.32512460803465904,-0.28175671259153867
MYO19,-0.34848422256048317,-0.3729601671107428,-0.14632684649114433,-0.4926685859550486,-0.41126036177225367,-0.3254647669980091,-0.4189361054739857,-0.35606221754134554,-0.28168146419399215
HAO2,-0.34929424533492914,-0.37297309685266794,-0.24789610951126712,-0.47477409883482585,-0.41123960600576803,-0.32550625260797084,-0.4181941202579849,-0.3802494384064496,-0.2816094874658136
PPIL6,-0.34747077770013224,-0.37298344064619643,-0.3194239414053571,-0.4379648976328098,-0.41126036177225367,-0.32554773821767014,-0.4239952065942491,-0.36091231882071584,-0.28168146419399215
MYCN,-0.3206813564659442,-0.3729601671107428,0.13236006661701613,-0.4969828931334382,-0.4112507821877246,-0.32550625260797084,-0.41700199723847486,-0.324138183140297,-0.2699132684844367
SIGLEC7,-0.318846889705219,-0.3475609751990816,-0.0516803189476464,-0.42668264924815735,-0.4112843107334994,-0.3255369826892547,-0.3928293244878222,-0.36347795115347603,-0.28039569808126347
CFHR5,-0.3095334397690033,0.37704359673088267,-0.5591049456026401,-0.4548680127165551,-0.4043710419803899,-0.3255246906567571,-0.4409099739583471,-0.411760920468588,-0.31144056569066875
POU2F3,-0.34496190581828146,-0.36304564005288686,0.0764702210140977,-0.5115497455784165,-0.4336270773609789,-0.32550625260797084,-0.4606900028380184,-0.4227450467672154,-0.2685522538495593
ITGA7,-0.3828881624128616,-0.3730041282332535,0.01172464837529515,-0.5479649105099111,-0.3818222660117759,-0.32550625260797084,-0.43964365512680664,-0.3825713897955838,-0.3739326903117103
F3,-0.21991731692587113,-0.11367929890097418,-0.005123725793137508,-0.48676122470791033,-0.4145142270187862,-0.3254755225265386,-0.4204608849237615,-0.31937007092300684,-0.33583085251248707
FLJ13224,-0.3958961417726559,-0.34073665307261053,-0.207566926657866,-0.4229211016396646,-0.2757995717724946,-0.32550625260797084,-0.4469855816386847,-0.29202191613049183,-0.07848770476763778
RHO,-0.3958613218934887,-0.07286243298330401,-0.577800304481165,-0.47781992284973146,-0.18874874479226733,-0.1632965164520396,-0.3603512662983066,-0.4107557598435171,-0.14654507553202006
GREM2,-0.16973389741913625,-0.26870495116501175,-0.38299616190905916,-0.3497177865741559,-0.22920552672962455,-0.3255369826892547,-0.3562876374868613,-0.3765310348141552,0.47167530336374675
MPZ,0.01507361333468659,-0.1415094288472304,-0.8469037807981804,-0.46204391372456705,-0.09930560597851858,-0.3255246906567571,-0.29774697115469967,-0.44513266451665884,-0.15959577997714983
TAS2R7,-0.21875541945650723,-0.27330019194103133,-0.18385807886143776,-0.478813797892955,-0.14305170838467554,-0.32550625260797084,-0.4155402860588865,-0.41694604813566316,-0.1209147831688722
AIRE,-0.33915063125099515,-0.14593659529005076,-0.18494531911253748,-0.43263525697696403,-0.20831056140742304,-0.32548474155098595,-0.4674754284241827,-0.4082440293617377,-0.3195215868729821
KIR2DL5A,-0.3765820924655789,-0.37295240926559164,0.019520457027822208,-0.7874275503697545,-0.16273812727594647,-0.32554773821767014,-0.5146690745557265,-0.4288580077428749,0.1987086058808752
SLC9A2,-0.40324496727669124,-0.13545827775837016,-0.160455130871978,-0.30830788206116244,-0.5770707924980806,-0.3255246906567571,-0.39400413719565297,-0.4300295214953258,-0.1198024139499703
CRYBA2,-0.3958704850196047,-0.36969670016430073,-0.194794779640714,-0.431981385887571,-0.5016961327772781,-0.3255246906567571,-0.4320494488771454,-0.4188064141270487,0.18917164899524413
RAB40A,-0.3885931284795285,1.1234137248541947,-0.208317083202484,0.12095622100736554,-0.27254088366081203,-0.32549549707948694,-0.44576625581007767,-0.41166719920211375,-0.5116697773855308
OBSCN,-0.36990766170109757,-0.3725981343337702,-0.1847173493853933,-0.46271323598362,-0.0022682391503538357,-0.32554773821767014,-0.4662054028617729,-0.4442352863500945,-0.4978993479453903
CLDN16,-0.11519592275622556,-0.364452396222973,-0.18716851098550366,-0.5030352809579727,-0.2660123288053797,-0.32548474155098595,-0.44580335497505813,-0.1417064835213971,-0.7625929450984823
SYNM,-0.08763822026145365,0.4935659652824066,-0.2564712698605833,-0.007468114594121211,1.6197784832807256,-0.32548474155098595,-0.3075029469255671,-0.43563169836482574,0.11005910591182945
ZNF528,-0.2013031227328267,0.7399787203475616,-0.18609491002060277,-0.5390094505092886,-0.06638616842930653,-0.3255170081364376,-0.5234565693143844,0.0662781412507449,-0.774102628395531
MYH7,-0.006925780344201261,-0.2528427039182016,-0.1709397928406883,0.00548795610135755,0.1282182162592421,-0.32550625260797084,-0.25233562371183077,-0.3039926006789777,-0.708895251129061
HNF1B,-0.3010245116730585,-0.5649017679854538,-0.18718215019899703,0.3404204624334373,-0.3883300097471287,-0.3255369826892547,-0.4645347068808711,-0.4181480226719743,-0.0150302710790635
TBC1D8B,-0.3659033684159687,-0.3635369703430184,-0.23197331397038837,0.27073263814504206,0.2658542365823534,-0.3237469553153798,0.34659645928093025,-0.3048618747299008,0.3322326304880978
MTMR11,-0.3529008621042424,-0.5372115442207703,-0.2010181571696849,0.4534361745446596,-0.06543616893275475,-0.3226114785913254,-0.4555493011678515,-0.47619642635903364,-0.9141457389274612
OR7E47P,-0.2711781683148869,-0.5376382241205087,-0.11210992588754745,-0.4554327170236039,-0.008210951446693709,-0.3321424120625116,-0.5603414610501576,-0.11361273758362235,-1.3262061615784901
PLAC1,-0.31509915225077784,-0.5418584759422975,-0.2322577888160008,-0.3208589315549936,-0.22112503693753774,-0.31938635541724886,-0.18051379338921045,-0.34636903707921346,-1.2038238928778173
BBS9,-0.4982167735966816,-0.30003636386453625,0.01022238192409692,-0.18964739216387322,0.3748118797656147,-0.3646517088993196,-0.31255962800182185,0.27752646421767824,0.8853225526292117
FAS,-0.2505664550037028,-0.2571586631888602,0.14028448826088438,-0.5024777149873578,-0.17725464768206217,-0.3740120605911657,0.13130473210180324,-0.8711814031385353,-0.5914852340106018
PVRL3,-0.14684406183346377,1.5601765875638391,-0.2088080947498555,-0.38994799780149303,1.1057510769377035,-0.10807068980033648,0.29605507676847564,0.9030566310986475,-0.8159928928947573
DSE,-0.2871990972321853,1.0377074178937429,0.31638342226210064,-0.2522314063113076,0.5743579844262972,-0.1941944217668395,0.4467227091444142,0.8316412823104391,2.3042398539631526
MAN2A2,-0.4271515341755899,1.5646065102457865,0.33822971411760294,-0.48841966149445804,1.8861283235130208,-0.1834679753160292,-0.4056397225736205,0.4822041056753266,2.5853452445607155
DLG5,-0.5398225382938575,-0.1411965274696636,0.22669133604925773,-0.845681864445019,2.662505038879272,-0.08643326386705111,0.14352587051518734,0.059918852004936476,7.335334061453753
HHAT,-0.287591281752648,0.7623787722630514,-0.02426348927527566,-0.24811781509524858,5.953356762413621,-0.024398710866057695,0.2816571280496476,0.2027601462303547,2.8475536477090495
MBOAT7,-0.04508376922356307,-0.5534098617544335,-0.026256767796484597,-0.4585011408050092,1.8989990684447213,-0.03363023546320509,-1.0042868719532538,0.2504696530942056,-0.04170425239613723
ROCK2,-0.4896951194408644,0.5766852176590351,0.4570088216529633,-0.5800941129811835,2.2025413759303363,-0.4119589072898688,-1.0920078020792734,0.6805660811287851,-0.0280809908085471
SLC25A23,-0.3599674828001656,-1.4151497622391396,0.012770974075707028,-0.35570733969295953,1.4433134148418783,-0.45064162300169097,0.7181418356805304,0.5536427396353644,-2.760123691413694
MERTK,-0.4033420963680264,-0.1952120656829744,0.4578310793293754,-0.551140272924624,0.19620738222465844,-0.19534066520428509,-0.5449949280196044,0.18712649250074503,1.073288616550933
FEZ2,-0.2368216324817387,-0.26290982693978726,-0.4000373335139077,-0.7120314191543895,0.18002196393331155,-0.050719601943798626,-0.3991584718472738,-0.3681804372117932,-0.27033858555107226
KIF1C,-0.25791718115485035,0.08198805707199051,-0.07995835779905633,-0.538454266153833,-0.32800234018071345,-0.09588600537976714,0.27203542096597016,0.48344133684316376,-0.2537250451058913
MAPK3,-0.6967846674528646,-0.38855860478297993,-0.16920371533602008,-0.47780446785374564,-0.9567110353442078,-0.2992473716140892,0.19416422504162134,-0.535811962617233,0.18700579474210915
NCF2,-0.014635823804341691,0.37624193918760757,0.5441623465657156,-0.48558070270926695,0.8471223307836114,-0.2063774786119384,0.23063868252393344,0.27748428674648973,-0.1369034535643701
LY86,-0.1474048540367355,-0.08809118316040632,0.11618778045187651,-0.490773570840438,0.7268848073203162,-0.27065140595014586,-0.28748024692481994,0.6842544156933389,-0.792165434945384
LOC157562,-0.2368216324817387,-0.24771992608160914,0.5047407018777552,-0.7397337401119166,-0.6785888336582088,-0.38663438903952063,0.3111245879591746,-0.483328566261825,0.23053554706944346
BCAR3,-0.10429710185334484,0.016622418861546036,-0.08931487294146183,-0.3864016079469341,-0.24544632282367326,-0.2958025221246201,-0.36511978308258075,0.06020705846135639,-0.1713770738875998
ZMIZ2,-0.319389349415315,0.821539065380671,0.25105502431190607,-0.46866817914485104,-0.11914696114227018,-0.33675038468071744,-0.5604700700957216,-0.7176226310709024,0.9253322212578292
IKZF5,0.0343790046856335,0.07089939828551081,-0.26505811984659544,-0.3322341478579038,0.15594106041044178,-0.22711891871271297,0.5158407978996373,-0.3727282803731448,-0.6400497511588146
ACP5,-0.4218241023000427,-0.33741629286916786,-1.1333024040035649,-0.5180633845846178,-0.6207179747637046,-0.34142288877605487,-0.10728908247511017,0.10538059512613872,-0.3497092668465826
ARHGDIB,-0.4895613385977599,-0.1947543510047085,0.004795907451965846,-0.7791251506195532,0.0324764021549782,-0.44415917234149965,1.4451381080098908,-1.0948930233501,-0.07992397026791442
CD40,-0.49826075631767713,-0.36949241023521695,0.037095615125895626,-0.3779749096716218,-0.14337901729239153,-0.3258673310539925,-0.14740067008394273,-0.16572083326268147,-0.2826138899825159
NFKBIE,-0.39363834731275105,0.04314155984948815,-0.21111701800096325,0.16508563370158033,1.9670864688749468,0.46823729010906723,2.534554728495064,0.099241537259153,0.7480877634960431
ST6GAL1,-0.13218648586339415,0.05891082351034554,0.044037998650012455,-0.4832030140629148,0.4085850934712124,-0.20238253120261268,-0.10262680391850941,-0.4691931473848615,0.44502738002649006
BIRC3,-0.10085903269366284,0.16909929148206257,0.012915160487639764,-0.18722200829966978,0.0731255571871337,-0.32703353757862347,0.802317066128677,-0.7756669567934632,0.9224138607983097
LCP2,-0.06562794366110775,-0.4643112843430181,0.0739586473091979,-0.3677375461978712,0.7370511937265498,-0.2791759633948116,-0.06115345786431057,-0.8958734509116485,-0.08221087129621785
NDNF,-0.03136259154519031,-0.4308155517220792,-0.2106376972378934,-0.2949982905912675,0.16351882855316194,-0.5430411656090794,-0.22682203072072094,-0.5059456635891655,-0.17157991759854146
CBX6,-0.5636061127276518,-0.4908766690623063,-0.026854946176058957,-0.6364713009449943,0.9605954478597074,-0.41345545234699477,3.614031944674227,-0.9173626757188085,-0.4576284387438348
BMPR2,-0.49086249469759663,0.34575051803476664,-0.3611286654139219,0.11949971318761927,1.4831811313121726,-0.633942002964475,0.07751185619187592,-0.6199699206133167,0.37292588504799606
SP1,-0.38613924195255667,-0.25323835507345616,-0.048044486771647854,-0.742958911449816,1.241132692699711,-0.21754488668063263,-0.0745430247062554,-1.303910159092652,0.13551605766362246
NUBPL,0.454155261759752,0.25362988391425073,-0.024444696418475118,1.5202576598898219,4.415159079588035,-0.6539114631638367,3.44949963119019,0.1019783381681525,0.6828795405575769
HBP1,-0.2916267498478482,-0.10311046501154134,-0.322241407676188,0.11801823709404045,-0.4775684902382265,-0.5725661067172267,-0.23077193616049102,-0.9793676871540359,-0.13170149229968203
ZZZ3,0.1963736887504079,0.7949987711408508,-0.081587272236755,-0.2534547829391542,-1.240811262944715,-0.39266667465282745,-0.22584753911798672,0.41771598585146325,-0.7872972127508084
DPYD,0.18138225607020958,0.10666860796672063,-0.17899472439632258,-0.5931533047879507,-0.7743872618020607,-0.32855313985318857,-0.1125734079250873,0.056849336522968516,0.2557798665851658
HSD17B11,0.509806037936236,-0.2425687021385342,-0.26505811984659544,0.35868411233236286,2.3940544838427167,0.15243970728295017,-1.2391800741641372,-0.5034972182438675,0.14780122279769237
SDF2L1,0.9525267621897169,0.8483095312328814,-0.020085982514328662,0.3514678224969231,1.6168786316950048,-0.1413610953932197,0.9609952562037373,-0.8593168279378883,1.3255932770043517
C16orf62,0.246734377719178,-0.864577256055939,-0.6098990252332577,-0.4873473246513456,-0.10726003378632155,0.1623812536370992,-0.4204893276848843,-0.5905092096973558,-0.4856240670266524
MSN,-0.44269032499863553,-0.5480388685535351,-0.3599595929631028,0.03679810143952104,-0.02465957369644097,-0.9337987647183956,0.10238934230974561,-0.7761660043908252,-0.42661632813563455
EDEM2,1.2399903469020297,0.05554130012363485,-0.6576301101742784,0.5473992636489765,1.0925760953259613,0.300650964706735,0.9721969888919753,-0.26853974490611543,1.098035825580705
