,CR,PR,MR,PD
RERGL,-0.2964663032244304,-0.25708863444624047,-0.4394791023568392,-0.1501597883206362
KLK5,-0.2978693892580025,-0.09846073171336718,-0.38536382835700367,-0.079887373436397
TRPS1,-0.24377562579027381,-0.18818014601168886,-0.2812197399394466,-0.2859171870663675
THAP3,-0.29003271468016395,-0.25756138574629506,-0.2720852997203773,-0.19999704223940534
PNMA3,-0.23709708865713808,-0.01395692543918193,-0.1493160693456536,-0.27383173386868653
RFXAP,-0.22605169430654484,-0.16342182950589534,-0.36651842871181367,-0.17049150214676098
NFKBIL1,-0.2454738167970354,0.20252832870525297,-0.08637992599776302,-0.168911739173424
NXN,-0.22595182478757805,-0.18579502759604272,-0.28154863783550466,-0.20502032658468908
FGFR1,-0.2688504328483078,-0.5147372375637732,-0.2767258011404908,0.1387965713002018
ERC2,-0.3300798714578328,0.13577951083821518,-0.27597932204753567,-0.2122027048602465
MAK,-0.48417089436364963,-0.33259875642266823,-0.25804491697290943,-0.13413700841567835
TBC1D10B,-0.46987934275289617,-0.31826020915315756,-0.1705891947808472,-0.04191688577145202
ATP6V0A1,-0.2808600276168822,0.08556412469561485,-0.153311830837248,-0.21485330769581895
TSR2,0.2583557108079471,0.31432488110807755,-0.17896122143039245,-0.17627641633023833
VAT1,0.09270658334062308,0.6956051611763019,0.47062343523720596,-0.0625575265171594
ITPR2,0.1211676769223637,1.0048111976768177,1.172734693903846,-0.4660954957586822
HELZ,0.5635699434071644,0.6751035447499146,0.13277608035401045,-0.2275616626366508
BRF1,2.020730900239603,0.11298181650094652,-0.16719960936171974,-0.2249282435989233
USP33,1.3529603434835142,0.0764950605862016,0.10301982298966547,0.06168902568566608
LOC440434,1.0705714161264657,1.4655468138878716,1.1354557757687718,-0.4102341163298328
ZDHHC17,0.4746483551192522,1.0860667794272314,0.6323169823495454,-0.19831692567419346
UBE4B,-0.1785839968903227,-0.10863262845927037,0.15200953969866154,0.2906023385348902
HNRNPH3,-0.10617955216406988,-0.09214108747591543,-0.3149951485311229,-0.07135368772255596
SLC25A28,2.3788791115901144,1.4853814820246294,0.8067258714667628,-0.2825417571913552
MGEA5,1.291799640493941,0.5632659719701605,0.13217970279308214,-0.27030490656991096
SETDB1,-0.6404998201726563,-0.018181155281899872,0.07767678657987565,-0.06707202054713175
TMF1,1.3853886633444235,0.3292359439711072,0.4328473093723062,-0.39938898846717874
SPOP,-0.3312132977324958,-0.07611806348215631,-0.29421005591617466,-0.22694469549221463
NBPF1,0.468293304565798,-0.14666115133369878,-0.04106323723564836,-0.17738113438426786
EFHC1,-0.30355849701159593,-0.14588940897560054,-0.11103376984531121,-0.11816493796959984
ACACA,-0.15758846838279686,-0.07494309152384826,-0.21991403625712877,-0.24159514689715503
GAB2,-0.002776952265224397,-0.1310125316878033,-0.3108872105265374,-0.25348182048417073
CSNK1D,0.14807826941606,-0.14185349346341558,-0.2016043342395196,-0.24272653625121202
APPBP2,-0.29562655933020815,-0.26685724482373424,-0.22075416669667824,-0.31129804533096866
GRK5,-0.28927353366478054,-0.27279164079111434,-0.3268636415581908,-0.28274035131640374
AACS,-0.3200920856785184,-0.19583268654018077,-0.3134031888007056,-0.24144173229125424
GMPPA,-0.24859992859381244,-0.33414449879183067,-0.26818930784698913,-0.2799390309481418
STXBP3,-0.32843014948650556,-0.3426377181195633,-0.3847553533316053,-0.17051313584647013
BFSP2,-0.35741682154092086,0.08840335478644644,-0.2723653117122066,-0.28349285680035224
ETV5,0.03749588599342022,-0.21309487646148967,-0.35675383923474957,-0.2943522254712062
EDRF1,-0.36164445022294306,-0.2359603790786051,-0.3555133025995566,-0.1301160193006741
QPCT,-0.6133809611003059,-0.318328645413686,-0.23163946121154202,-0.07633146988888913
ASPSCR1,-0.1698659666254871,-0.07998926759078587,-0.25554624525333436,-0.22270771804698988
MZB1,-0.04903706150681795,-0.17769079971162832,-0.3468005418197092,-0.06719542843820327
TMEM5,-0.11283740899296217,-0.21402882325315012,-0.22626981122966072,-0.17687110069781634
WIPF1,-0.2756395450873841,-0.3225880210897012,-0.3462041402228422,-0.11728719420237056
SIVA1,-0.30425127954062586,-0.2693771314188668,-0.3543586732540115,-0.24711826973238651
GAA,-0.2628661629740654,-0.27442607225653376,-0.3140445666541557,-0.27775814581920427
H1FX,0.051376440741033313,-0.024858839824980144,-0.21298844521703664,-0.26362200714974593
GTF2H4,-0.4066451599661187,-0.28946742757824107,-0.3520247692432418,-0.08252586402424247
INPP4A,0.09751195023357107,-0.11149581649057577,-0.2298450370099826,-0.2508473611831272
MEX3C,-0.11723948526043977,-0.13561140647573713,-0.05474482135886316,-0.19662617303095395
GBE1,-0.18599422867586501,-0.2449490642871069,-0.34180508422609623,-0.24565618802771552
TRRAP,0.03844685816086298,-0.11862463306673059,-0.22069962505830085,-0.3050896853654644
SPTSSA,0.016232525519211647,-0.06494911585364224,-0.3118550611371267,-0.34882430749807875
UBE3C,0.06862995192490899,-0.20376201876100633,-0.04990299286234332,-0.1760045713226029
TMX1,-0.32742677100111417,-0.1641011600407729,-0.30428480941375985,-0.19330899183579173
LAS1L,-0.033242209256873066,-0.04797583121082673,-0.10843561162789933,-0.25713074633840755
PSMA3,0.2448507676415651,-0.21624985697973148,-0.11277074522779297,0.030231613103364276
TUSC2,0.315676254396232,-0.27799542720008114,-0.12021344734827359,0.04457010491749964
CDK7,-0.08393370599769197,-0.03216693947495021,-0.042390955202626264,0.0003140843103224267
ABT1,0.1754832638652848,-0.13603097374888315,0.03992315906431333,-0.1162890188794405
RPRD1A,-0.3650646659137879,-0.2599375706422095,0.05379983892118433,-0.22230908136101465
NDUFB4,0.29016285781538054,0.21073601037176026,0.31725749991768715,-0.340578093975239
CSNK2B,-0.4194511673795665,-0.3474034331867919,-0.21753811973845968,0.11850245396137739
NDRG3,0.22432423055632664,-0.2753612383702667,-0.5050726529609224,-0.10133283336280847
PPA2,-0.09444216769594661,-0.23287886032867983,-0.2678382696710482,-0.041626383088260936
HUS1,-0.22190919506011272,-0.36493824753942045,-0.3329123546813231,-0.11518203157696365
KLF13,-0.0779602589343409,-0.27767619101356555,-0.3845148001427088,0.08388758693601676
EIF1AX,-0.1905423637854818,-0.1745256352951514,-0.21686496763164625,-0.3516948997255795
IL1RAPL2,-0.16246843418722534,-0.21096382715595957,-0.05969426701395085,-0.31857898753978053
ZNF415,-0.16912179736954233,-0.1979820683493277,-0.14393926538227367,-0.27878221430004985
MYO15A,-0.21316610416016624,-0.11861072590225248,-0.13243534715971497,-0.32253105998325565
IL21,0.03940035778756281,-0.1733165647808594,-0.11077200765839412,-0.2932198753764305
CPN1,-0.25104116966579637,-0.20525347459352072,-0.37039922763817135,-0.24756772234772847
KRT6A,-0.05413812547022343,-0.19213444401649213,-0.28699756432942153,-0.3183811796359544
KLHL4,-0.3095752944967769,-0.11744915698580255,-0.24230944635405388,-0.3150886238635249
TBR1,-0.3197541817537057,-0.0716709736085186,-0.2564783126848307,-0.3265104269058923
GJA5,-0.2574703334332617,-0.2795313840467979,-0.33421348071404094,-0.33010965399432207
LHCGR,-0.1266884164681963,-0.10556214241532187,-0.15978055475708075,-0.342130792312679
SNCAIP,-0.29176984185152616,-0.3509989555037884,-0.39414819382121746,-0.264971265047749
ZNF682,-0.4230209490865065,-0.3397727136203133,-0.36637562222964687,-0.22931053173653113
KRT12,-0.28400828253647264,-0.27257746205469846,-0.37275452730877345,-0.31819263924570507
VHL,-0.2575546827502177,-0.2283581093553433,-0.36257770801987793,-0.3034382673182637
GRTP1,-0.29278551383219126,-0.2503809403958356,-0.36297278646027026,-0.2908955737734408
PVALB,-0.3043268442420977,-0.30973524333477737,-0.3131198493023005,-0.30647295643008865
CSF3,-0.3321338738197062,-0.32466552048367564,-0.3390253852507828,-0.3035709747148793
ALDH3B2,-0.2921936020660431,-0.29513486983415255,-0.3544860659778614,-0.27271100208991794
RP11-278J20.2,-0.2843449665657686,-0.32827151988190734,-0.3613676867638854,-0.27889292503936547
GPR12,-0.31648863837624414,-0.31911471260209,-0.350878071841238,-0.30030295498021287
TLL1,-0.2635344911431558,-0.34034357649271635,-0.35766655141065046,-0.3041781289226353
DUOX1,-0.30242330250144284,-0.31347342453690347,-0.34249116417238046,-0.29513134289946047
KRTAP9-9,-0.27463531705406424,-0.3275173189872269,-0.3520975231344115,-0.3085081778874004
KIAA0408,-0.30950352968266637,-0.3154826040697317,-0.3484802735822055,-0.29663909614789835
GRP,-0.30154139402542207,-0.3028292677828963,-0.3468639207014238,-0.2979593905487365
MYO16,-0.31706389660589446,-0.3230099604326693,-0.3415954643376433,-0.2865847380681921
ANGPTL3,-0.3082376575335959,-0.2965854756977197,-0.3616811011441882,-0.3090207173578617
PCDHB3,-0.300643941514825,-0.3017448647118119,-0.35290309627986133,-0.292875665471163
SIGLEC5,-0.30314264427466503,-0.3210592645341718,-0.3457561823400826,-0.30747606435916297
ANGPTL2,-0.30101851179635336,-0.3054950307871933,-0.34385119708874595,-0.29545298303558876
MTNR1B,-0.30465491047992144,-0.31413908067517304,-0.35204510371741293,-0.3006887019388935
AKAP3,-0.30154110758139,-0.31237539085333993,-0.34998181093475106,-0.3122958262810251
TSPAN1,-0.30180189686090264,-0.31610647336744724,-0.3466037495328592,-0.29897883005199827
PTPRH,-0.30167852277190504,-0.31509623154046185,-0.3787866230986384,-0.23815166447057123
HGD,-0.3005493449813343,-0.3131401704670003,-0.32313806973660103,-0.2848792740487177
CLIP2,-0.30198005014162704,-0.3027916601353772,-0.3399047653199934,-0.27635123508113224
ADRA1B,-0.3001146586008312,-0.2767417018369558,-0.2753545472768766,-0.17997344010870614
C19orf40,-0.30108879368843056,-0.28388033730704915,-0.17415368326524663,-0.2306316028373036
CDC14A,-0.2996099999375018,-0.29256677270023596,-0.292655213505471,-0.21751980157874315
BTF3P11,-0.30316419343557927,-0.3106330996813922,-0.2048366515157787,-0.2530510725889318
ZNF750,-0.2877012949380013,-0.33370273546345763,-0.3562501563368099,-0.030955707383599627
GJB4,-0.3035714021721881,-0.22925827556121017,-0.33242310763430727,-0.26330663064395227
ARHGAP44,-0.30040625929517817,-0.26146652648130386,-0.3870294173614603,-0.2515704153956488
GSTM1,-0.30016848451015893,-0.26147221163081313,-0.2789160148512989,-0.2162518299843086
SPRR1A,-0.3475756468131739,-0.14588341306520178,-0.30500632455255416,-0.08071016963715928
ROPN1B,-0.3406117433975269,-0.2026412755176015,-0.1534154977522267,-0.14102084364524253
CITED1,-0.31727257817401694,-0.2595053278784046,-0.34974705818924556,-0.087000569503476
CEBPA-AS1,-0.2850482412818193,-0.10567387371607981,-0.473219965305218,-0.1794912912649469
PKD2L2,-0.3943834897944017,-0.20565496811861236,-0.30249946261029526,-0.26486417390518835
B9D2,-0.2396798746027061,0.1327392252206414,0.14315347154985977,-0.2957719320104756
BTN1A1,0.06230119432115278,-0.29937393302757886,-0.2788793743932579,-0.23285706930187391
LCAT,-0.12292942846895154,-0.12425996369192353,-0.34364751050382536,-0.20984789328767325
CLOCK,-0.5619855711505021,-0.45058668436369903,-0.45348982359286566,0.09034262834291909
ABHD11,-0.27135960689366984,0.2818380743744216,0.2257168664396504,-0.12429174904239225
NAP1L2,0.09537754424037094,0.7739010997629153,0.5795052525238351,-0.3227066312730987
DVL1,0.14251370029954608,0.22673539372853857,-0.111335324530296,0.03562515410579473
NCAPH2,-0.4585043060938045,-0.18580449429644777,-0.3211218919175274,-0.019928138351279902
SIRT7,0.10955179271497972,0.08426506723411031,-0.00692472350674218,-0.05334048391200341
USP32P2,-0.1845960217895911,0.11287049373292361,0.6482873421604975,-0.03976860486351897
HMGCL,0.17954572678190486,0.06506293925386095,0.05183879678787351,-0.2652159343022827
RALGAPB,1.0275422064569402,0.9519925287984203,0.4426547410555751,-0.34390906750368233
PPP4R1,-0.201613445233812,0.08729562589847482,0.0541835702140708,-0.003321288447806231
PRDM4,1.2693560738459575,1.028969719443901,0.7731507972012607,-0.08737421461709073
HSP90B1,0.6897733766286024,0.46626352082236416,0.3211957686829016,-0.21304091731970223
PAQR6,0.053961758900871216,0.5164545412963608,0.3052619504512676,0.40807755059621387
WBP2,0.09503281366630571,0.49466685317019604,0.3943349831919568,-0.2185352616611861
ZMYM4,0.8338946294554952,0.6389001302036047,0.5317458436751887,-0.09648163942672872
NEB,0.0004864391809586051,-0.09712875645387481,-0.12978844339511697,0.013124528087600739
BCOR,0.47874970263787425,-0.0720980384394555,0.0018468442856328325,0.1457014807127219
RAPGEF2,0.48924881484158944,-0.025900922479054008,-0.16833580688609137,-0.1800587531638872
KDM3A,0.4500967175542721,0.05706665915122931,0.059560954091699876,-0.26839059348513117
FN3KRP,-0.0995172226832033,-0.025008259179668424,-0.03826333417998282,-0.2720405740193548
ARHGAP17,-0.03087447393087513,-0.13234949867545762,-0.2174229905139401,-0.34984842257690335
PAX5,-0.3706665547482517,-0.2656743468366481,-0.3137468498843966,-0.2923010373921281
JADE2,-0.32907523197536204,-0.3429098249419146,-0.4641165385627113,-0.18951285356100175
VPS37B,0.02163545976333675,-0.07230391167901806,-0.11715305666664265,-0.24030554213180008
DHTKD1,-0.27277984327351323,-0.2752679899406025,-0.3031713631585194,-0.2740043253302083
TBXAS1,-0.353412988026149,-0.35810757972288026,-0.35316757233958085,-0.11947431312966593
TRIM33,-0.21742471442003256,-0.12005098225760077,-0.18998333873141104,-0.3307759842745264
RBM15,-0.42946586702562733,-0.290907255135568,-0.2632517622497081,-0.12500608303726127
AGL,-0.30869780896428245,-0.17815430930420992,-0.3512926738212803,-0.28692014362427026
IFI16,-0.37841678863798417,-0.26794012584948124,-0.3075648426130534,-0.24066963424821114
ERCC2,-0.1652740226410296,-0.3372586201626247,-0.2960506565930803,-0.2797096932684754
TMEM214,-0.36429863349716074,-0.2957063444950505,-0.28294882053239245,-0.19957684774171772
UQCC1,0.2301286402905279,-0.12583823656085208,-0.16161064658425608,-0.2774105517723848
LRRC8B,-0.2530397724776159,-0.3475986470442391,-0.3147062054343553,-0.21647486660486567
SERPINI1,-0.04862934768807462,-0.09908877208336217,-0.11533595322207946,-0.230619052210222
PCMTD2,-0.16254593218090427,-0.21943876504406115,-0.3062267781338524,-0.2906410379660085
PON2,-0.24723987981297177,-0.2062941317112769,-0.4522136752840111,-0.18262125366880075
FKBP11,-0.3717863180833582,-0.32777926421639286,-0.2114339042307657,-0.09742773063567832
CLASP2,-0.17461796595132695,-0.24845128272383804,-0.3832886936503434,-0.12909272726550325
SLC38A2,-0.19267170776701834,-0.22844053647093743,-0.312739484487596,-0.24838727625632415
B4GALT4,0.04428552411118292,-0.060440363442340335,-0.13138722788884585,-0.2993117214267338
ZSCAN26,0.16824546215271388,-0.13256190877195714,-0.19883661971456165,-0.39910990085877435
UBA5,0.01712948294465222,-0.15125635634793352,-0.2667589352965423,-0.24779052138460386
ZFP69B,0.5463710093394735,-0.20835874870945542,-0.21470724810261535,-0.1713438354673396
PRAF2,-0.005642586244779997,-0.09115199829798007,0.16437072591999838,-0.1407267583361644
ISOC1,-0.04648298913726393,0.05389826194701681,-0.07474090540100749,-0.40253545453380857
ZBED8,0.3583711355999039,0.015842641829707446,-0.03969745564813388,-0.361355585886729
NEDD8,-0.1195543120422271,-0.10475069660336275,-0.32597990834635976,0.11230257360169037
LRP10,-0.3116872820309298,-0.1567964055797806,-0.1160717474430766,-0.22622144191308288
APPL1,0.012153556320400901,-0.2248110077089772,0.02379687881479025,0.13545602891914824
PRMT5,0.06762787193838067,-0.08376812597549638,-0.08465363174581986,-0.12058927542111818
PSMC4,0.008093594783236893,-0.4200086160302957,-0.2349299287420497,0.4137879145625203
TPK1,1.291815835529195,0.19687761660062555,0.1427904890998731,-0.1332401729601136
TPRKB,-0.31722682356118637,-0.231346870533786,0.08897242878053947,-0.010842825779853989
ECI1,-0.05092434950899352,0.35470424066653283,0.3419018270989739,-0.20590518468470861
GEMIN6,0.0001224091492204963,-0.5000316452456486,-0.2968612051366829,0.2089502594570827
ECH1,0.13730460006526446,-0.2156334964214987,-0.3147165088387659,-0.0431061246043859
PPIA,0.04804768939389339,-0.1718484819438549,-0.13449248640548503,0.04958012632619025
PDAP1,-0.272676599025887,-0.17890745805966907,-0.007299565861963274,-0.24878451496195073
C1QBP,-0.10609805165716359,-0.22289187429282137,0.19253289651067526,0.029014063639746054
GPR87,-0.16366487483619016,-0.20632743227559344,-0.3192599145666424,-0.2872872751002032
SCRN3,-0.1312993547057394,-0.3196598157553542,-0.3205569129478738,-0.2033306229006091
FGF7,-0.06339393104646249,-0.28198613533050604,-0.12377782003181087,-0.33165007798366125
SCUBE2,-0.14495990058269126,-0.13223064105371266,-0.14752197080562676,-0.32403598306135595
RP2,-0.07890462662928435,-0.238831721934547,-0.20165170341739452,-0.23888430340390746
GPR32,-0.5018039087202059,-0.3029171896759309,-0.2336079360159391,-0.27653389454186417
UPK3A,-0.21420828488469876,-0.3138105240604892,-0.39406368629704885,-0.2906560540731833
HNF4G,-0.23245921087445698,-0.21442619535206836,-0.3295620130838668,-0.28978189632211077
TPT1P8,-0.2369706166889548,-0.29042238372378903,-0.2616020171533336,-0.21822779201403486
CCR9,-0.16823910571805786,-0.174743428070663,-0.20463126796577916,-0.3135813240718321
PSG3,-0.3483084982653857,-0.20416076874746591,-0.15406606792753058,-0.265612249485689
DLGAP4,-0.31454042779060215,-0.24104811083845223,-0.19572786878436357,-0.192633791928536
RP3-334F4.2,-0.2965652395346097,-0.2386339922413899,-0.38325029133041055,-0.2692348616114381
SLCO4C1,-0.27556106106683415,-0.2990763996466591,-0.44392195233271564,-0.3082142271987021
UTP20,-0.3174980306068968,-0.2974630596348142,-0.32790634310638794,-0.3020467775238826
TP63,-0.35213760809447076,-0.3129677598785108,-0.3791659071593978,-0.30652342615517275
C1QL1,-0.2791408190166773,-0.30230958192362994,-0.3486759530211584,-0.28188879460950417
USP53,-0.2828834943202451,-0.2678723345785836,-0.34135918347376,-0.30945748452767763
HIST1H2BL,-0.28204367189939994,-0.3319897633796222,-0.33340095862021524,-0.3195280581147688
NOTCH4,-0.29767788948507506,-0.31358390460296237,-0.3488518168094394,-0.31310470477798347
C2orf43,-0.2852583522164192,-0.3174972674810868,-0.3390079857683885,-0.2884408746191834
SLC28A2,-0.28922025029418774,-0.3173494141311262,-0.3506559064797004,-0.2998764680166213
GSTTP1,-0.2943195721018799,-0.30120819155120193,-0.35322618935494754,-0.3091591050464388
DRD1,-0.30625262014815885,-0.32519274552047894,-0.34305476871107715,-0.3120242154257222
EGF,-0.30377919548219684,-0.3088469908420678,-0.3533653442464746,-0.29895127499611707
PARVA,-0.29806922658500196,-0.3087148385495955,-0.3442837177186211,-0.3086558737396141
FXYD1,-0.30080149781445437,-0.315314053661508,-0.3634944847947195,-0.3123650104878835
NIPAL2,-0.2914008367319083,-0.30598999938211224,-0.3444026749272999,-0.26807260057217064
RAB3A,-0.3030756275846715,-0.30869016983396236,-0.3427097602447003,-0.299122786039053
SLC29A2,-0.30251313557789966,-0.3179077977286459,-0.34526321227619233,-0.28419898976012387
ALOX15,-0.3016547881939687,-0.31988399629123065,-0.3538124555372353,-0.2922793174847982
RP5-1170D6.1,-0.3014261429790083,-0.3071290195178784,-0.3451221961936615,-0.30979499913571457
KIAA0586,-0.3015243870357687,-0.3084086047510643,-0.32883563377068065,-0.2717024235700971
SERPINB7,-0.3016738664727365,-0.311772048003786,-0.4338329299997538,-0.27758250982727795
KRT23,-0.301679032842932,-0.3120299914287419,-0.32779625355263575,-0.26409016439441946
BAIAP2,-0.3018630333603361,-0.30919026247128933,-0.22239989141066355,-0.26856110742480777
ARC,-0.3016042087381231,-0.2948677036651999,-0.2423417354269334,-0.3047115201579884
SPINK4,-0.3009796490478244,-0.33867969968763934,-0.2987057914743512,-0.18102066575852016
LYPD3,-0.3007627596032994,-0.32739821391517904,-0.4747621209778781,-0.22912528727002532
GRID2,-0.30163332717450025,-0.3006754912175605,-0.27167422569104954,-0.2500212867909928
GUCY2F,-0.3016062865413954,-0.28140345435799313,-0.2857868132878314,-0.2986883209747144
TFDP3,-0.30145971317954817,-0.32306553110497827,-0.30822263486059903,-0.2285519736422552
TMPRSS6,-0.29734785049077617,-0.29428994399874614,-0.029964883655209423,-0.2837750731262206
WWC1,-0.30270202715303707,-0.29319126434467513,-0.1583555897406024,-0.2557624020668816
GSTM2,-0.30148648151184915,-0.30676138181909324,0.05199980341066454,-0.24432785680547442
CDH22,-0.3305949464609201,-0.2746152844195885,-0.17010763194739897,-0.1555249343672903
HOXC8,-0.30944563932499985,-0.2974664779021086,-0.1920386782090419,-0.22189112299098382
EFNA3,-0.2805654944607245,-0.19168046156151,-0.3365745816677734,-0.29560317715416407
MYH3,-0.30541714084924193,-0.17757676442566803,-0.29506836656695445,-0.2377212793684909
TOMM34,-0.1484908770951967,0.16730318759391632,-0.11306786269270883,-0.19949640636176785
ZHX3,-0.18239533533868277,-0.23168716554537475,-0.06207202926944339,-0.261192999632242
ERC2-IT1,-0.2656079295323326,-0.25507435341797435,0.04342922251344897,-0.2837950735221192
ABHD4,-0.30184126961828733,-0.1515904060400313,-0.02446765065342034,-0.1539594516939098
DDIT3,-0.0030090908546025427,-0.1759046482305662,-0.34097307263183635,-0.1837527983112678
ZCCHC24,0.2346435090880792,0.7774446311029705,0.33586975249739826,-0.3673920756041254
ORC6,0.02027136473397138,0.046771831025828374,-0.14139616380148434,-0.2720161987068113
RFNG,0.6246352005003314,0.4250515113362072,0.10316261785186856,-0.1854201737236145
KIAA0319L,0.1663601245968733,0.500469990790411,0.42464238701837503,-0.17290504220504246
FKBP9,1.1542844532862653,0.3613866460721737,0.5332655999739442,-0.141232810149504
CAND2,-0.5524326064445012,0.2782766763157698,0.20587686659931087,0.11039324783861026
DNTTIP2,0.07086754782972814,-0.24954954660002376,-0.3778208081401448,0.11117334855318002
ZNF26,0.3676514846365582,0.5373803054828153,0.15447257279249305,0.03196551731067389
ZNF688,2.0629959276381347,1.0779404779339492,0.8322863986486584,-0.22744558051055852
ZNF140,1.1805680366281328,1.602207606201372,0.6300484304612379,-0.4295877036029547
DZIP3,1.1008076878553061,0.9389544290737281,0.5573450255684926,-0.3461142861821689
REV1,-0.2892225443579419,0.36964859836647274,-0.08975833371137248,-0.1544823368966549
TPR,0.2995383566489821,0.29232956558255324,0.2059635558110605,-0.3243443080109675
IKBKB,0.9668130106955096,0.23610765285799978,0.19384096036167536,-0.041220279620041135
AHCTF1,0.5829447701720264,0.17301220548485813,-0.014290132215325109,-0.2336979521419396
RANBP2,0.1595523447813096,-0.2522179791340356,-0.4445248249904037,-0.15661517113410756
JMJD6,0.17651888276953542,-0.07259697852982944,-0.1210826266023442,-0.20054332008641326
TSPAN12,-0.27971143303114293,-0.2966126919646638,-0.3052029364927203,-0.25866672620252773
OSBPL10,0.660937000996234,-0.06968244397989003,-0.12224883886917907,-0.31821234007293725
LMF1,-0.11578387341041867,-0.1301724141104353,-0.21733786617047507,-0.30054214913514615
RGS13,-0.32244869275395854,-0.32057880275094847,-0.3452249244354262,-0.23666331123576895
ACADVL,-0.3112863890032141,-0.3276097939836798,-0.34351119026892424,-0.2569130490616173
TRIM37,-0.2291168603407714,-0.2197424346143662,-0.268683554900352,-0.2932732319908374
GLTSCR1L,-0.5617840626222661,-0.2987567322595575,-0.3930460968142665,-0.1907887689592197
WDR45,-0.4334823539412797,-0.20494490647953056,-0.2857251831649521,-0.25837534563268355
IFNGR1,-0.3221247826775822,-0.308812629174132,-0.2945003556068131,-0.2672870372027863
PRKD3,-0.2849609364765178,-0.21901107892850358,-0.3265592213501177,-0.22172346666980924
SMAGP,-0.15478340021790057,-0.23143246083342142,-0.25493519650253954,-0.32287896209718076
SLC38A10,0.05566104209214495,-0.08238670512300536,-0.0883394262727569,-0.3105193170042776
CNOT6,-0.2647717483282892,-0.14311558852672393,-0.2978678078361705,-0.1566303025532538
STX16,-0.2157178415041444,-0.35714526220742876,-0.3276964297470425,-0.13005357839886186
ABCB8,-0.3428678346342964,-0.26311034582738474,-0.3641053168038911,-0.2635780765367522
BAG4,-0.1693015776993432,-0.15849652273266274,-0.23989566357435813,-0.28588080440741354
PIK3CG,-0.22929185057110515,-0.1270229768044686,-0.21065460979246897,-0.40429071563411684
SCPEP1,0.07846139191010935,0.05620556278264116,-0.07642295101929303,-0.40641466601460335
RPN1,-0.2609806157363597,-0.23015425811548068,-0.324535711253456,-0.07004930779499845
CTSD,-0.09759508724243093,-0.17653593720775898,-0.11178668612361697,-0.30744085879661914
TMEM168,-0.18493794025176638,-0.11642920359499993,-0.1658790112823157,-0.2730141364874568
IFT20,-0.09056816523192268,-0.18477123053345657,-0.2320705617811096,-0.2428862212066842
SRP54,-0.057041801522300706,-0.18261708802826138,0.033424986318965136,-0.27677083728639607
RAB5A,-0.3855633236773941,-0.32606250978916795,-0.24869343478097136,-0.10189176686067039
MGAT2,-0.1533373896289363,-0.23897443405937963,0.02442081353356697,-0.174624343009639
ALG8,-0.2405296365013964,-0.19203127679639403,-0.4052836068861842,-0.07374028355510388
TMEM186,0.07313786976535512,0.023713744765224993,-0.3153565675727324,-0.26060624745510896
CUL1,-0.07652121407073337,-0.2379644439542917,-0.19976485183533166,-0.22651604462992808
AVL9,-0.26863335408232264,-0.0029788475300254317,0.03189599785462219,-0.09467889944159644
MED28,0.5550729231811885,-0.02900125639115337,-0.2646896821714306,0.07406836242180931
PPP1CA,-0.08960235984430746,-0.2512422082951,0.35128068926989564,-0.021238200203725164
SMNDC1,-0.09995383538993319,-0.37263013544160223,-0.2523397271368486,0.053389519109667875
MCRS1,-0.10529693363380442,-0.049185289162590344,0.22908415325486653,-0.13782794448027957
PSMC2,-0.06396107533624001,-0.14057973767047682,-0.15269673129397143,0.06683202151526282
ACOT13,-0.24010815908345495,-0.30266958093891283,-0.27760729868064243,-0.15940852488681476
UQCRC1,0.2299463111117861,0.20161159463878892,0.2691932348197859,-0.16311197717557968
BAX,-0.11257160335923726,-0.2646246947537755,0.21979689275234257,-0.14145411063393276
KLHL21,-0.34083876429676224,-0.17632753016547847,-0.125298921192428,-0.22964851185432653
COPS6,0.1471534209106184,-0.19778055284111526,-0.10210510020384235,-0.17166129574888814
PFAS,-0.1791147368695004,-0.2868463875796402,0.0440898841810263,-0.008652637769352182
DYNC1LI1,-0.3849293268555885,-0.048165074514207394,-0.0613223637325101,-0.28675286220827056
ARL14,-0.04254639875721016,-0.16262659332685125,-0.1829420726647638,-0.36176178030087314
GPR126,-0.3762991983558312,-0.3643623830857485,-0.3786833167250167,-0.2802013053158033
SEMG2,-0.24837298888457515,-0.21055171581153698,-0.2711826177281595,-0.2542896922493734
YIF1B,-0.2078761753052337,-0.2111011481138835,-0.28581607761128947,-0.3565374450549675
F9,-0.04092423771129006,-0.1587270010788239,-0.20788727326666329,-0.23719217911616816
NPTXR,-0.20824966684266624,0.013230268551746357,-0.2026956263818912,-0.3110307952463547
CABP5,-0.43266981860519166,-0.3138910616984611,-0.39322022292928693,-0.308939772706689
HMGA2,-0.23525041349855402,-0.2190941148625188,-0.3532539326160336,-0.29991226977097
PSG6,-0.2044897019586873,-0.2037759518974076,-0.22739626865951687,-0.3335618047005387
CYP3A7-CYP3AP1,-0.19637999364762979,-0.31646032553775516,-0.3477920066050748,-0.3103474858945265
BCAN,-0.16226779167555347,-0.20655640670136854,-0.19059917247134817,-0.28363953506485434
RARB,-0.23221311875533315,-0.3213574128938088,-0.3707682908041203,-0.19791919796990107
JAK3,-0.2380319551713704,-0.26486548385494135,-0.34676082770772876,-0.2295519352377795
RC3H1,-0.3668906827780114,-0.2525998905654469,-0.3234192440487085,-0.25422889147585265
RP11-680C21.1,-0.2818970683520496,-0.27401018081868384,-0.3437155401298021,-0.3044844554546634
